epoch,time,train/loss_bbox,train/loss_ce,train/loss_continuity_1d,train/loss_continuity_2d,train/loss_giou,metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(B),metrics/recall(B),val/loss_bbox,val/loss_ce,val/loss_giou,lr/pg0,lr/pg1
1,29.1609,0.248669,0.576109,0.00116086,0.00115713,0.622774,0.00195038,0.000784863,0.00448659,0.586667,0.131832,0.310933,0.486225,0.0001,1e-05
2,59.3246,0.122956,0.284493,0.00147694,0.00146393,0.433676,0.0140193,0.00737809,0.0148478,0.266667,0.0878962,0.275939,0.297967,0.0001,1e-05
3,90.2824,0.092901,0.257075,0.00180256,0.00178315,0.354605,0.0375619,0.0179586,0.107527,0.133333,0.165607,0.246239,0.528198,0.0001,1e-05
4,121.017,0.111111,0.255486,0.00195769,0.00194247,0.378311,0.0944717,0.0581564,0.21875,0.186667,0.099134,0.242378,0.420264,0.0001,1e-05
5,151.826,0.0896464,0.24102,0.00219416,0.00217647,0.336288,0.0754846,0.0383357,0.149254,0.133333,0.0862389,0.249198,0.314083,0.0001,1e-05
6,181.328,0.0902219,0.236035,0.00206648,0.00205508,0.343916,0.197922,0.0793558,0.266667,0.32,0.110218,0.193549,0.446052,0.0001,1e-05
7,212.016,0.0909069,0.234512,0.00178357,0.0017723,0.352889,0.144298,0.0683653,0.341463,0.186667,0.111971,0.246995,0.357267,0.0001,1e-05
8,242.81,0.0983617,0.235454,0.00152636,0.00151614,0.352636,0.167362,0.0805443,0.257143,0.24,0.108075,0.231514,0.377539,0.0001,1e-05
9,276.98,0.0782244,0.233247,0.00144159,0.00143294,0.300977,0.114668,0.065184,0.193548,0.16,0.0804641,0.226894,0.340693,0.0001,1e-05
10,308.988,0.0795742,0.224492,0.00129469,0.00128281,0.303809,0.204316,0.0986379,0.387097,0.16,0.12075,0.208431,0.431227,0.0001,1e-05
11,344.282,0.0813384,0.217582,0.00121927,0.00121062,0.305586,0.177015,0.0781111,0.230769,0.28,0.111377,0.198852,0.427424,0.0001,1e-05
12,375.262,0.082828,0.211544,0.00120956,0.00119931,0.322075,0.176076,0.0813237,0.102273,0.24,0.0873088,0.238322,0.353678,0.0001,1e-05
13,404.99,0.0805645,0.21957,0.00101596,0.0010084,0.314743,0.16833,0.103871,0.256757,0.253333,0.0790849,0.199406,0.328664,0.0001,1e-05
14,435.84,0.0851005,0.213232,0.000931634,0.000924468,0.318021,0.228234,0.127215,0.206186,0.266667,0.0642294,0.223058,0.264753,0.0001,1e-05
15,466.627,0.0741773,0.211949,0.000924016,0.000918098,0.292392,0.231738,0.10654,0.296296,0.32,0.0810821,0.213954,0.334238,0.0001,1e-05
16,495.744,0.0811358,0.205251,0.000932056,0.000927484,0.2919,0.199041,0.114529,0.514286,0.24,0.0656426,0.199778,0.262876,0.0001,1e-05
17,524.854,0.0799672,0.202322,0.00108652,0.00108171,0.307959,0.197494,0.115494,0.327273,0.24,0.0967367,0.188032,0.354821,0.0001,1e-05
18,553.565,0.100584,0.163863,0.00098265,0.000977633,0.356675,0.286305,0.168386,0.308511,0.386667,0.118716,0.134293,0.418922,0.0001,1e-05
19,583.842,0.0894463,0.162959,0.00121761,0.00120938,0.336304,0.230101,0.115821,0.3,0.32,0.0944519,0.149227,0.383857,0.0001,1e-05
20,612.368,0.0836135,0.17595,0.00136368,0.00135575,0.314517,0.471051,0.294663,0.684211,0.346667,0.0869962,0.138038,0.319522,0.0001,1e-05
21,643.125,0.0927366,0.152503,0.000926152,0.000922998,0.328976,0.553689,0.327343,0.848485,0.373333,0.101255,0.123576,0.381002,0.0001,1e-05
22,673.35,0.0873245,0.152922,0.000735355,0.000728935,0.331648,0.578792,0.356038,0.756098,0.413333,0.11133,0.122759,0.382386,0.0001,1e-05
23,703.721,0.0979902,0.131877,0.000669809,0.000662543,0.367934,0.824201,0.481585,0.794521,0.773333,0.123114,0.0893656,0.485335,0.0001,1e-05
24,734.141,0.10114,0.111108,0.000662667,0.000657157,0.381583,0.766564,0.3231,0.877193,0.666667,0.116664,0.100791,0.459726,0.0001,1e-05
25,763.144,0.101584,0.0966819,0.0006363,0.000630389,0.39753,0.807106,0.349866,0.85,0.68,0.116793,0.0841457,0.474733,0.0001,1e-05
26,791.729,0.103512,0.0742674,0.000613816,0.000608283,0.411613,0.833659,0.489593,0.844828,0.653333,0.115566,0.0626366,0.438435,0.0001,1e-05
27,821.986,0.110021,0.0648483,0.000597503,0.000592004,0.430567,0.858791,0.452672,0.912281,0.693333,0.110691,0.0576026,0.454732,0.0001,1e-05
28,850.784,0.106276,0.0600933,0.00059919,0.000594384,0.415979,0.907326,0.550583,0.936508,0.786667,0.108672,0.0452274,0.429082,0.0001,1e-05
29,881.082,0.104317,0.0634826,0.000551055,0.000545938,0.413633,0.925556,0.50491,0.893939,0.786667,0.112184,0.0455504,0.445253,0.0001,1e-05
30,909.994,0.0962615,0.0585844,0.000545042,0.00054084,0.393622,0.89692,0.54769,0.810127,0.853333,0.0996228,0.0453226,0.416571,0.0001,1e-05
31,938.736,0.103261,0.0527707,0.000564049,0.000561266,0.421731,0.940972,0.604775,0.851852,0.92,0.100989,0.0294944,0.410961,0.0001,1e-05
32,969.249,0.100116,0.0527943,0.000525665,0.000522329,0.409388,0.877769,0.497992,0.842857,0.786667,0.123512,0.0322117,0.48841,0.0001,1e-05
33,997.774,0.0980362,0.0422731,0.000529282,0.000526602,0.406554,0.936421,0.485908,0.866667,0.866667,0.121866,0.0364914,0.485145,0.0001,1e-05
34,1026.7,0.106958,0.0438966,0.000546353,0.000544018,0.432464,0.922316,0.527199,0.966667,0.773333,0.098861,0.0259868,0.420008,0.0001,1e-05
35,1055.12,0.098186,0.038673,0.000549896,0.000547453,0.41519,0.893319,0.464121,0.882353,0.8,0.115629,0.040471,0.489181,0.0001,1e-05
36,1083.72,0.0992941,0.0375701,0.000495327,0.000493933,0.420927,0.901607,0.487494,0.884058,0.813333,0.102513,0.0352073,0.450712,0.0001,1e-05
37,1112.81,0.103688,0.0423696,0.00052511,0.000523583,0.424139,0.825818,0.353722,0.867647,0.786667,0.138039,0.0409005,0.558516,0.0001,1e-05
38,1141.52,0.106869,0.0522513,0.000525188,0.000522651,0.418933,0.895152,0.483397,0.921875,0.786667,0.11211,0.0482079,0.470216,0.0001,1e-05
39,1170.77,0.102809,0.0429669,0.000554381,0.000550119,0.418826,0.915634,0.493726,0.936508,0.786667,0.130619,0.0312642,0.484567,0.0001,1e-05
40,1200.16,0.107619,0.0461768,0.000575696,0.000571414,0.435883,0.924168,0.577916,0.914286,0.853333,0.123319,0.0399956,0.427806,0.0001,1e-05
41,1228.92,0.100334,0.0419108,0.000642584,0.000638851,0.409005,0.886861,0.472759,0.782051,0.813333,0.108748,0.0286788,0.486119,0.0001,1e-05
42,1258.04,0.102179,0.0440981,0.000591671,0.000588795,0.415032,0.91994,0.558137,0.864865,0.853333,0.0960413,0.0430004,0.404666,0.0001,1e-05
43,1287.16,0.0985958,0.0324536,0.00050858,0.000505707,0.403799,0.921758,0.489941,0.926471,0.84,0.102059,0.0425425,0.473636,0.0001,1e-05
44,1315.79,0.0971422,0.0307357,0.000470474,0.000469023,0.404932,0.904627,0.600778,0.918033,0.746667,0.0899706,0.0420613,0.36595,0.0001,1e-05
45,1344.88,0.0963374,0.0343727,0.000413296,0.000411358,0.402293,0.923883,0.485573,0.924242,0.813333,0.0983045,0.0424131,0.439409,0.0001,1e-05
46,1373.76,0.109573,0.0418212,0.000400163,0.000397306,0.444692,0.922614,0.435641,0.910448,0.813333,0.123301,0.0321908,0.516758,0.0001,1e-05
47,1402.29,0.101804,0.033919,0.00039813,0.000396325,0.412333,0.908328,0.470971,0.871429,0.813333,0.0990123,0.0302717,0.454021,0.0001,1e-05
48,1431.43,0.0964736,0.0348966,0.000398111,0.000396989,0.398104,0.939677,0.4978,0.839506,0.906667,0.109516,0.0407784,0.473471,0.0001,1e-05
49,1460.53,0.0976224,0.0294362,0.000409701,0.000408879,0.401857,0.918259,0.487584,0.861111,0.826667,0.11607,0.0335746,0.468431,0.0001,1e-05
50,1488.99,0.0983962,0.030363,0.000444289,0.00044256,0.405068,0.908042,0.535694,0.851351,0.84,0.102348,0.0279968,0.426246,0.0001,1e-05
51,1517.94,0.0958526,0.0261855,0.00043342,0.000431137,0.412436,0.905827,0.486745,0.842105,0.853333,0.0988647,0.0307397,0.42859,0.0001,1e-05
