epoch,time,train/loss_bbox,train/loss_ce,train/loss_giou,metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(B),metrics/recall(B),val/loss_bbox,val/loss_ce,val/loss_giou,lr/pg0,lr/pg1
1,5.78716,0.862599,1.36321,1.00924,0.0349389,0.0131338,0.0349389,0.176,0.192504,0.510614,0.69067,0.0001,1e-05
2,11.0979,0.164078,0.426321,0.521715,0.0871148,0.0331175,0.0871148,0.328,0.116345,0.347919,0.403384,0.0001,1e-05
3,16.5948,0.158561,0.321236,0.45178,0.0429644,0.0169432,0.0429644,0.316,0.116237,0.300195,0.439315,0.0001,1e-05
4,22.1615,0.109995,0.27948,0.385256,0.0567527,0.0245902,0.0567527,0.368,0.0981215,0.277739,0.342155,0.0001,1e-05
5,27.7359,0.0828967,0.268658,0.285881,0.0442187,0.0242014,0.0442187,0.388,0.0674532,0.26482,0.287164,0.0001,1e-05
6,33.4109,0.0772343,0.266033,0.284769,0.0248607,0.0142233,0.0248607,0.4,0.0551685,0.263483,0.210463,0.0001,1e-05
7,39.0254,0.0628929,0.262704,0.233317,0.0466304,0.0218297,0.0466304,0.631375,0.0551559,0.257887,0.201271,0.0001,1e-05
8,44.5748,0.0629587,0.252051,0.229511,0.0579492,0.0238562,0.0579492,0.773625,0.0608689,0.250408,0.228017,0.0001,1e-05
9,50.093,0.0520745,0.24541,0.197717,0.0450812,0.0292079,0.0450812,0.770875,0.044246,0.240702,0.193061,0.0001,1e-05
10,55.6555,0.0722339,0.238145,0.276224,0.0460544,0.0327489,0.0460544,0.80825,0.0402993,0.235192,0.177159,0.0001,1e-05
11,61.3115,0.0570888,0.235026,0.209208,0.0467429,0.0263981,0.0467429,0.746,0.0461869,0.229458,0.195504,0.0001,1e-05
12,66.8124,0.053771,0.233361,0.207306,0.0491571,0.0291798,0.0491571,0.82375,0.046877,0.232544,0.195018,0.0001,1e-05
13,72.4182,0.0608533,0.231024,0.21538,0.0397239,0.0200938,0.0397239,0.812625,0.050661,0.229265,0.19938,0.0001,1e-05
14,77.9436,0.0535532,0.226112,0.209634,0.0504545,0.0325312,0.0504545,0.830625,0.0364078,0.227321,0.161374,0.0001,1e-05
15,83.524,0.0558207,0.225086,0.220811,0.0501323,0.0301861,0.0501323,0.85625,0.0371639,0.222863,0.15762,0.0001,1e-05
16,88.9808,0.056804,0.223591,0.217695,0.0605444,0.0377994,0.0605444,0.81125,0.0494784,0.222719,0.193384,0.0001,1e-05
17,94.6143,0.0608627,0.210956,0.224632,0.112006,0.0634584,0.112006,0.8085,0.0455411,0.213217,0.208571,0.0001,1e-05
18,100.277,0.0536228,0.195048,0.217903,0.181802,0.103014,0.181802,0.831,0.0465849,0.209627,0.195695,0.0001,1e-05
19,105.997,0.0576146,0.197117,0.232068,0.188534,0.125873,0.188534,0.840125,0.0395404,0.209641,0.183114,0.0001,1e-05
20,111.504,0.057767,0.199728,0.212595,0.161242,0.0917364,0.161242,0.840375,0.0401472,0.211333,0.169984,0.0001,1e-05
21,117.235,0.0455509,0.20954,0.177799,0.104988,0.0521338,0.104988,0.855125,0.0387916,0.215325,0.164324,0.0001,1e-05
22,122.979,0.0529253,0.2097,0.186854,0.105427,0.053649,0.105427,0.830375,0.0420386,0.217216,0.178705,0.0001,1e-05
23,128.822,0.0454041,0.209014,0.17499,0.109668,0.0673275,0.109668,0.818125,0.0457154,0.213524,0.199996,0.0001,1e-05
24,134.57,0.0688591,0.204639,0.205141,0.136662,0.0937556,0.136662,0.870125,0.0396088,0.209641,0.181005,0.0001,1e-05
25,140.102,0.055123,0.198569,0.202759,0.199238,0.121046,0.199238,0.86,0.0387279,0.199214,0.159581,0.0001,1e-05
26,145.612,0.0531524,0.193632,0.205174,0.189522,0.105396,0.189522,0.838625,0.0422604,0.193067,0.191016,0.0001,1e-05
27,151.153,0.0744166,0.181446,0.243094,0.130335,0.0732976,0.130335,0.78,0.0549871,0.187126,0.248552,0.0001,1e-05
28,156.742,0.053286,0.176538,0.214654,0.137105,0.0760495,0.137105,0.875875,0.0387729,0.183613,0.164757,0.0001,1e-05
29,162.261,0.052251,0.186792,0.195239,0.0711328,0.0473461,0.0711328,0.854875,0.0371815,0.200837,0.163025,0.0001,1e-05
30,167.938,0.0507702,0.203896,0.191004,0.0891982,0.0615771,0.0891982,0.834625,0.0385116,0.207833,0.167533,0.0001,1e-05
31,173.598,0.0596267,0.209155,0.194744,0.113652,0.0587652,0.113652,0.797375,0.0475405,0.209787,0.194439,0.0001,1e-05
32,179.357,0.0679026,0.209599,0.213703,0.132493,0.0921037,0.132493,0.86425,0.036052,0.207639,0.163289,0.0001,1e-05
33,185.035,0.0517603,0.212295,0.189363,0.15963,0.0907809,0.15963,0.8665,0.040076,0.202829,0.155314,0.0001,1e-05
