epoch,time,train/loss_bbox,train/loss_ce,train/loss_giou,metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(B),metrics/recall(B),val/loss_bbox,val/loss_ce,val/loss_giou,lr/pg0,lr/pg1
1,20.5858,0.331939,0.669504,0.722991,0.0190746,0.00389204,0.0583333,0.0933333,0.231174,0.334797,0.830994,0.0001,1e-05
2,38.7249,0.152434,0.312117,0.510816,0.0228882,0.00934167,0.102041,0.0666667,0.139903,0.282521,0.483612,0.0001,1e-05
3,57.8669,0.112096,0.278029,0.410434,0.0546632,0.0374708,0.12069,0.186667,0.105826,0.278002,0.356205,0.0001,1e-05
4,77.256,0.112655,0.248245,0.418072,0.0744745,0.0269137,0.0625,0.346667,0.116926,0.258301,0.44524,0.0001,1e-05
5,95.4052,0.10987,0.25753,0.379457,0.0665853,0.0404531,0.235294,0.106667,0.154151,0.250771,0.464648,0.0001,1e-05
6,114.881,0.105962,0.254484,0.382824,0.108885,0.05117,0.152047,0.346667,0.123071,0.229519,0.448449,0.0001,1e-05
7,134.559,0.105479,0.241546,0.373482,0.0497515,0.0274244,0.205882,0.0933333,0.10114,0.252537,0.418945,0.0001,1e-05
8,152.268,0.0897613,0.249094,0.338384,0.0977262,0.0499477,0.0909091,0.213333,0.0934476,0.253133,0.358209,0.0001,1e-05
9,169.91,0.0855157,0.242067,0.328339,0.066749,0.0408206,0.151515,0.133333,0.0747499,0.246177,0.312074,0.0001,1e-05
10,188.015,0.0832878,0.2335,0.326262,0.0477458,0.0250853,0.0852018,0.253333,0.114462,0.247512,0.43107,0.0001,1e-05
11,205.995,0.084379,0.236369,0.32401,0.143703,0.0733132,0.2,0.213333,0.105551,0.210352,0.490603,0.0001,1e-05
12,224.785,0.0830892,0.209216,0.320925,0.0749746,0.0468894,0.1625,0.173333,0.0861593,0.242103,0.319084,0.0001,1e-05
13,242.91,0.0939089,0.228553,0.326306,0.138639,0.0742452,0.188119,0.253333,0.0894236,0.204764,0.364369,0.0001,1e-05
14,262.636,0.0776373,0.222224,0.292323,0.114025,0.0670347,0.139535,0.24,0.063673,0.228256,0.266625,0.0001,1e-05
15,280.424,0.080292,0.237249,0.291924,0.133271,0.0527227,0.164179,0.146667,0.0727764,0.247452,0.294652,0.0001,1e-05
16,297.667,0.0810851,0.219249,0.321315,0.152595,0.0798856,0.216216,0.32,0.0853057,0.18225,0.347005,0.0001,1e-05
17,316.604,0.0857839,0.184639,0.331104,0.10835,0.0613992,0.105263,0.32,0.0838946,0.21816,0.352228,0.0001,1e-05
18,334.257,0.0928371,0.229341,0.312655,0.157596,0.0817667,0.173077,0.24,0.078899,0.225098,0.313663,0.0001,1e-05
19,353.886,0.0863392,0.216771,0.319157,0.130689,0.0674799,0.257143,0.24,0.0922731,0.213495,0.410219,0.0001,1e-05
20,371.802,0.072772,0.224708,0.293205,0.166329,0.0889232,0.228261,0.28,0.10512,0.219986,0.331045,0.0001,1e-05
21,391.375,0.078956,0.224649,0.299057,0.163052,0.0968667,0.176471,0.32,0.0854071,0.235576,0.330825,0.0001,1e-05
22,411.086,0.0925844,0.212421,0.323989,0.134067,0.0795843,0.137339,0.426667,0.0932598,0.208235,0.345644,0.0001,1e-05
23,429.165,0.082003,0.224778,0.320342,0.10394,0.0477442,0.126437,0.293333,0.0827495,0.242802,0.313514,0.0001,1e-05
24,447.366,0.121596,0.20451,0.406133,0.162017,0.0787103,0.269231,0.28,0.109845,0.201447,0.413732,0.0001,1e-05
25,464.326,0.10463,0.194387,0.382066,0.253445,0.138402,0.3125,0.333333,0.0936919,0.177577,0.393736,0.0001,1e-05
26,484.243,0.0865504,0.185667,0.322835,0.265717,0.134536,0.376238,0.506667,0.0993104,0.155674,0.429161,0.0001,1e-05
27,502.559,0.0924341,0.171672,0.342023,0.356601,0.189882,0.426829,0.466667,0.104817,0.150413,0.379534,0.0001,1e-05
28,521.741,0.0896924,0.166548,0.326075,0.366501,0.19179,0.537037,0.386667,0.110065,0.136127,0.392266,0.0001,1e-05
29,541.254,0.0950528,0.186328,0.328794,0.294376,0.183256,0.321429,0.48,0.10623,0.149956,0.363828,0.0001,1e-05
30,559.71,0.0887463,0.18031,0.347269,0.36871,0.164605,0.469136,0.506667,0.112997,0.221888,0.382126,0.0001,1e-05
31,577.697,0.102659,0.193109,0.344172,0.405876,0.177844,0.538462,0.373333,0.135588,0.155772,0.493972,0.0001,1e-05
