test/loss_bbox,test/loss_ce,test/loss_giou,metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(B),metrics/recall(B)
0.07276893096665542,0.22190501044193903,0.3047900125384331,0.09571618409048382,0.062450397201868485,0.35294117647058826,0.08333333333333333
