test/loss_bbox,test/loss_ce,test/loss_giou,metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(B),metrics/recall(B)
0.09663927927613258,0.03723442797005797,0.44253920018672943,0.8925782347841056,0.5476956886871333,0.8148148148148148,0.9166666666666666
