test/loss_bbox,test/loss_ce,test/loss_giou,metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(B),metrics/recall(B)
0.09965478504697482,0.03896201712389787,0.38935117423534393,0.9135786989908189,0.5607726967083704,0.9682539682539683,0.8472222222222222
