epoch,time,train/loss_bbox,train/loss_ce,train/loss_continuity_1d,train/loss_giou,metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(B),metrics/recall(B),val/loss_bbox,val/loss_ce,val/loss_giou,lr/pg0,lr/pg1
1,3.70369,2.43795,1.76144,0.00505046,1.80622,0,0,0,0,0.634051,1.32762,1.36092,0.0001,1e-05
2,7.02078,0.613828,1.15006,0.00469604,1.32225,0,0,0,0,0.266022,0.88936,0.865244,0.0001,1e-05
3,10.0952,0.253541,0.802548,0.00447504,0.78326,0,0,0,0,0.176668,0.601343,0.626945,0.0001,1e-05
4,13.1758,0.202622,0.561557,0.00419264,0.598036,0,0,0,0,0.162124,0.469634,0.557928,0.0001,1e-05
5,16.5322,0.1905,0.459999,0.00382743,0.572884,0.000138062,4.14185e-05,0.000138062,0.009375,0.142556,0.397817,0.497169,0.0001,1e-05
6,19.6749,0.135461,0.406923,0.0035631,0.481439,0,0,0,0,0.120208,0.387413,0.451886,0.0001,1e-05
7,22.9537,0.12358,0.401953,0.00327448,0.44798,0.000272862,2.72862e-05,0.000272862,0.003125,0.131006,0.374431,0.44001,0.0001,1e-05
8,26.0701,0.118494,0.367862,0.00314249,0.422148,0,0,0,0,0.103256,0.345696,0.360146,0.0001,1e-05
9,29.1012,0.119283,0.334778,0.00304827,0.414341,0,0,0,0,0.135309,0.336659,0.421296,0.0001,1e-05
10,32.3185,0.128232,0.32895,0.00280455,0.413142,0.00069502,0.000114184,0.00069502,0.01875,0.112088,0.329754,0.359304,0.0001,1e-05
11,35.7475,0.119265,0.320082,0.00253851,0.383353,0.050081,0.0206344,0.050081,0.16575,0.10092,0.321567,0.412644,0.0001,1e-05
12,39.1585,0.102614,0.301537,0.002484,0.332378,0.0384923,0.0215497,0.0384923,0.416625,0.0767271,0.312201,0.290294,0.0001,1e-05
13,42.4169,0.0774726,0.301167,0.00233632,0.278408,0.0290179,0.0156028,0.0290179,0.53,0.0569017,0.310074,0.236484,0.0001,1e-05
14,45.689,0.0720805,0.306671,0.00230405,0.242306,0.0363961,0.0177328,0.0363961,0.632375,0.054433,0.30378,0.205154,0.0001,1e-05
15,48.995,0.068812,0.304564,0.0022726,0.240363,0.0384802,0.0205106,0.0384802,0.615625,0.06673,0.301463,0.241048,0.0001,1e-05
16,52.1464,0.0685939,0.294976,0.0022124,0.236805,0.051929,0.0286584,0.051929,0.57725,0.0640067,0.297285,0.229507,0.0001,1e-05
17,55.3476,0.0621553,0.292118,0.00217425,0.238626,0.0511905,0.0220337,0.0511905,0.553875,0.0564583,0.292201,0.226459,0.0001,1e-05
18,58.5783,0.128553,0.285926,0.00204548,0.341504,0.053213,0.0259859,0.053213,0.572,0.0545293,0.28576,0.214416,0.0001,1e-05
19,61.7886,0.0669007,0.282578,0.00196468,0.255972,0.0517055,0.021537,0.0517055,0.572,0.0553809,0.281465,0.212811,0.0001,1e-05
20,65.106,0.0673793,0.27829,0.00187066,0.253087,0.0576683,0.0164669,0.0576683,0.524875,0.0585158,0.275148,0.245509,0.0001,1e-05
21,68.3779,0.0632021,0.271296,0.00186397,0.231605,0.0586783,0.029411,0.0586783,0.606125,0.0598358,0.268437,0.242516,0.0001,1e-05
22,71.5711,0.0599727,0.265526,0.00191438,0.251445,0.0775364,0.0417389,0.0775364,0.696625,0.0573702,0.261781,0.229159,0.0001,1e-05
23,74.8824,0.0465161,0.256846,0.00188952,0.206881,0.0739206,0.046349,0.0739206,0.6505,0.0477108,0.259914,0.201141,0.0001,1e-05
24,78.2558,0.109696,0.262268,0.00169728,0.289518,0.0565883,0.0303147,0.0565883,0.625375,0.050328,0.256703,0.204704,0.0001,1e-05
25,81.5318,0.0454694,0.251534,0.00181627,0.197256,0.0532215,0.0302861,0.0532215,0.720375,0.0456823,0.251218,0.193273,0.0001,1e-05
26,84.6758,0.0477353,0.249347,0.00183702,0.195493,0.0647303,0.0402805,0.0647303,0.7355,0.0421431,0.24732,0.172403,0.0001,1e-05
27,87.8869,0.0454263,0.249337,0.00173425,0.174308,0.0618057,0.0414614,0.0618057,0.70675,0.0402997,0.246526,0.187227,0.0001,1e-05
28,91.3051,0.0451648,0.247936,0.00166965,0.168959,0.0600563,0.0420116,0.0600563,0.738125,0.0394307,0.242874,0.169226,0.0001,1e-05
29,94.5276,0.0502245,0.242014,0.00167594,0.194814,0.0584275,0.0332899,0.0584275,0.718125,0.0411428,0.243089,0.179632,0.0001,1e-05
