epoch,time,train/loss_bbox,train/loss_ce,train/loss_continuity_1d,train/loss_continuity_2d,train/loss_giou,metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(B),metrics/recall(B),val/loss_bbox,val/loss_ce,val/loss_giou,lr/pg0,lr/pg1
1,35.9683,0.249037,0.544738,0.00140341,0.000280604,0.641221,0.00402645,0.00172972,0.00720504,0.32,0.16234,0.306933,0.594348,0.0001,1e-05
2,71.4839,0.119147,0.270375,0.00235262,0.000401533,0.423639,0.0176826,0.00778249,0.0503597,0.0933333,0.102471,0.260578,0.396324,0.0001,1e-05
3,108.65,0.0923753,0.24675,0.00301903,0.000484038,0.351024,0.0499217,0.0290677,0.0415648,0.226667,0.0972649,0.250973,0.351231,0.0001,1e-05
4,143.719,0.0882081,0.247645,0.00340379,0.000538349,0.338363,0.0488824,0.0229728,0.109375,0.186667,0.0849541,0.246697,0.345697,0.0001,1e-05
5,177.127,0.0951167,0.236139,0.00383404,0.000623928,0.342348,0.107722,0.056963,0.222222,0.133333,0.0984007,0.24331,0.33705,0.0001,1e-05
6,214.029,0.0871253,0.23696,0.00319282,0.000534583,0.318847,0.0853552,0.03735,0.120879,0.146667,0.0883096,0.243321,0.368728,0.0001,1e-05
7,248.446,0.0837647,0.239124,0.00292097,0.000497967,0.323348,0.0741517,0.0401004,0.188679,0.133333,0.0712569,0.237769,0.28446,0.0001,1e-05
8,282.267,0.0841458,0.236451,0.00242881,0.0004362,0.315651,0.0734868,0.0411366,0.0774648,0.146667,0.0737612,0.24036,0.28406,0.0001,1e-05
9,316.685,0.0849279,0.214273,0.00255423,0.000462614,0.321078,0.149221,0.0688322,0.0553279,0.36,0.082261,0.235043,0.317439,0.0001,1e-05
10,351.9,0.0932064,0.189322,0.00241795,0.00044507,0.344942,0.137819,0.0684895,0.314286,0.146667,0.0813469,0.217801,0.299,0.0001,1e-05
11,386.403,0.0885736,0.189909,0.0020428,0.000406411,0.32179,0.134272,0.0853315,0.264706,0.24,0.07796,0.215459,0.310433,0.0001,1e-05
12,421.769,0.0878495,0.174492,0.00185893,0.000383899,0.340385,0.169035,0.0920019,0.333333,0.253333,0.116197,0.194038,0.446533,0.0001,1e-05
13,459.072,0.0861778,0.186724,0.00168579,0.000366962,0.314559,0.122579,0.0777067,0.147929,0.333333,0.0757107,0.208722,0.306004,0.0001,1e-05
14,493.653,0.0921815,0.156633,0.00170198,0.000369844,0.345166,0.185327,0.108296,0.268817,0.333333,0.0903036,0.184893,0.346669,0.0001,1e-05
15,529.886,0.090306,0.158926,0.00169774,0.000375937,0.333796,0.252735,0.122083,0.655172,0.253333,0.0909347,0.205703,0.347777,0.0001,1e-05
16,565.617,0.0918652,0.137779,0.00128573,0.000311304,0.333596,0.400988,0.214198,0.590909,0.346667,0.14698,0.143461,0.542114,0.0001,1e-05
17,603.198,0.099867,0.134879,0.00115681,0.000293703,0.370656,0.489489,0.261559,0.861111,0.413333,0.0971017,0.125807,0.374821,0.0001,1e-05
18,639.438,0.096842,0.118167,0.00128131,0.000317706,0.354779,0.485088,0.263724,0.961538,0.333333,0.103754,0.129297,0.37576,0.0001,1e-05
19,675.888,0.0987326,0.113707,0.00116433,0.000305087,0.369467,0.755876,0.456253,0.561798,0.666667,0.0928102,0.113,0.367813,0.0001,1e-05
20,711.773,0.104617,0.102641,0.00133366,0.000325303,0.398049,0.833189,0.480261,0.881356,0.693333,0.11767,0.0721653,0.437616,0.0001,1e-05
21,748.763,0.109793,0.0739587,0.00122209,0.000310995,0.431595,0.838394,0.5017,0.743243,0.733333,0.103585,0.059732,0.429997,0.0001,1e-05
22,784.753,0.107174,0.0754029,0.00117662,0.000312872,0.411741,0.728006,0.414301,0.571429,0.746667,0.09928,0.080495,0.410046,0.0001,1e-05
23,820.288,0.103729,0.0885096,0.00113935,0.000309102,0.401951,0.757115,0.414839,0.62069,0.72,0.119614,0.0878873,0.505957,0.0001,1e-05
24,854.074,0.102465,0.0737787,0.00130251,0.000344603,0.39696,0.811287,0.413369,0.844828,0.653333,0.118752,0.100396,0.456668,0.0001,1e-05
25,888.919,0.100297,0.0767878,0.00126277,0.000341377,0.393041,0.8052,0.457736,0.731343,0.653333,0.101001,0.0633083,0.414236,0.0001,1e-05
26,923.241,0.100625,0.0671232,0.000894617,0.000283614,0.396561,0.824796,0.511289,0.912281,0.693333,0.099254,0.064218,0.421162,0.0001,1e-05
27,958.776,0.108354,0.0615449,0.000953379,0.00029255,0.419347,0.875273,0.501763,0.901639,0.733333,0.0922174,0.0515987,0.416897,0.0001,1e-05
28,993.565,0.104046,0.0491896,0.000895002,0.00027713,0.413448,0.902576,0.479656,0.859155,0.813333,0.109578,0.0509666,0.452422,0.0001,1e-05
29,1028.41,0.105644,0.0512852,0.000917352,0.000279451,0.427534,0.876944,0.508313,0.935484,0.773333,0.111949,0.0411484,0.421385,0.0001,1e-05
30,1062.12,0.101067,0.0455706,0.000838481,0.000264935,0.41031,0.871396,0.49764,0.878788,0.773333,0.101076,0.0543624,0.425172,0.0001,1e-05
31,1096.17,0.105409,0.0433973,0.000854881,0.000278695,0.432561,0.85739,0.449374,0.933333,0.746667,0.107109,0.0427018,0.471651,0.0001,1e-05
32,1130.1,0.100705,0.0417149,0.000793506,0.00026838,0.416861,0.827805,0.382162,0.869565,0.8,0.0983817,0.0566417,0.495833,0.0001,1e-05
33,1163.93,0.0989126,0.0474458,0.000798851,0.000267088,0.407748,0.931461,0.445984,0.967213,0.786667,0.122586,0.0531181,0.511253,0.0001,1e-05
34,1197.64,0.101723,0.0419002,0.00078193,0.00026382,0.410165,0.875095,0.538439,0.861111,0.826667,0.0958257,0.0446526,0.405824,0.0001,1e-05
35,1233.48,0.0984793,0.0410506,0.00074457,0.000264324,0.40627,0.874384,0.44462,0.948276,0.733333,0.119614,0.0525676,0.499622,0.0001,1e-05
36,1267.04,0.0993689,0.0320109,0.000813122,0.000273004,0.414456,0.921114,0.532568,0.898551,0.826667,0.110132,0.026402,0.439782,0.0001,1e-05
37,1300.66,0.10187,0.0370283,0.000779062,0.000264156,0.412366,0.927181,0.46076,0.935484,0.773333,0.101074,0.0598773,0.447565,0.0001,1e-05
38,1334.66,0.110113,0.0475186,0.000729681,0.000258756,0.419959,0.873066,0.415815,0.783133,0.866667,0.128613,0.0430662,0.522063,0.0001,1e-05
39,1368.33,0.0994021,0.0382183,0.000688064,0.000250203,0.4112,0.940961,0.571449,0.876712,0.853333,0.0955669,0.0358134,0.404372,0.0001,1e-05
40,1405.37,0.100266,0.0311215,0.000727416,0.000259965,0.418454,0.95558,0.554175,0.902778,0.866667,0.0954366,0.0275471,0.422823,0.0001,1e-05
41,1438.85,0.0979766,0.0346883,0.0007843,0.00027623,0.409214,0.926343,0.574853,0.952381,0.8,0.0927524,0.0406358,0.391894,0.0001,1e-05
42,1474.75,0.0960682,0.0318056,0.00075355,0.000268454,0.421059,0.906164,0.589211,0.863014,0.84,0.0868397,0.0375345,0.343981,0.0001,1e-05
43,1511.02,0.0976437,0.0280752,0.000750581,0.000271728,0.406435,0.920395,0.546328,0.804878,0.88,0.0868837,0.0337501,0.405326,0.0001,1e-05
44,1543.63,0.0980417,0.0324329,0.000627092,0.000242094,0.416021,0.965919,0.464766,0.917808,0.893333,0.11718,0.0268181,0.491549,0.0001,1e-05
45,1577.42,0.0967384,0.0287659,0.000701728,0.000273915,0.410106,0.945414,0.515391,0.917808,0.893333,0.101001,0.0292146,0.43821,0.0001,1e-05
46,1611.7,0.105248,0.0347848,0.000750718,0.000300357,0.429297,0.907406,0.509246,0.876712,0.853333,0.101959,0.0247238,0.430605,0.0001,1e-05
47,1645.19,0.0980452,0.0316894,0.000653001,0.000274213,0.404817,0.941907,0.565845,0.915493,0.866667,0.096486,0.0371617,0.394384,0.0001,1e-05
48,1680.47,0.0934997,0.0276284,0.000590939,0.000253204,0.393125,0.900368,0.505407,0.926471,0.84,0.0944337,0.0470496,0.427027,0.0001,1e-05
49,1714.25,0.10121,0.0278561,0.000579779,0.000256906,0.41422,0.931895,0.518424,0.940299,0.84,0.108171,0.0447251,0.458494,0.0001,1e-05
