test/loss_bbox,test/loss_ce,test/loss_giou,metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(B),metrics/recall(B)
0.0920424833893776,0.03636595678593343,0.40283679962158203,0.8475184503701396,0.5449789240786236,0.8533333333333334,0.8888888888888888
