test/loss_bbox,test/loss_ce,test/loss_giou,metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(B),metrics/recall(B)
0.10086422724028428,0.03549784782808274,0.40506891409556073,0.8976404628307388,0.5923887111987496,0.9206349206349206,0.8055555555555556
