epoch,time,train/loss_bbox,train/loss_ce,train/loss_continuity_1d,train/loss_giou,metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(B),metrics/recall(B),val/loss_bbox,val/loss_ce,val/loss_giou,lr/pg0,lr/pg1
1,3.7319,2.44411,1.75857,0.00753901,1.83163,0,0,0,0,0.675945,1.35047,1.48075,0.0001,1e-05
2,6.96097,0.698953,1.2085,0.0069353,1.47526,0,0,0,0,0.231689,1.00289,0.821996,0.0001,1e-05
3,9.96571,0.261415,0.887368,0.00650848,0.738283,0,0,0,0,0.135668,0.652999,0.502247,0.0001,1e-05
4,13.026,0.202423,0.555808,0.00598973,0.613211,0,0,0,0,0.183292,0.419804,0.538707,0.0001,1e-05
5,16.3504,0.181259,0.399023,0.00539803,0.549883,0,0,0,0,0.126866,0.362367,0.448576,0.0001,1e-05
6,19.4907,0.137699,0.351308,0.00501033,0.464736,0,0,0,0,0.12542,0.345194,0.432048,0.0001,1e-05
7,22.7391,0.108245,0.337517,0.00456328,0.346047,0,0,0,0,0.0989857,0.343843,0.324678,0.0001,1e-05
8,25.8603,0.111537,0.338585,0.00440505,0.375921,0,0,0,0,0.0866037,0.34265,0.337048,0.0001,1e-05
9,28.8487,0.115539,0.331116,0.0042698,0.350232,0,0,0,0,0.0656279,0.332982,0.243998,0.0001,1e-05
10,32.0575,0.0785928,0.323553,0.00391079,0.288036,0.00123412,0.00049946,0.00123412,0.0625,0.0713754,0.325995,0.261832,0.0001,1e-05
11,35.4524,0.0953593,0.318257,0.00351791,0.299082,0.0680851,0.0249358,0.0680851,0.162625,0.117369,0.319881,0.397426,0.0001,1e-05
12,38.8291,0.0819721,0.302681,0.00345013,0.317736,0.144999,0.074989,0.144999,0.449,0.0719695,0.310049,0.299475,0.0001,1e-05
13,42.1068,0.078976,0.295355,0.00323986,0.280007,0.0816947,0.0349989,0.0816947,0.585875,0.0825312,0.302985,0.315899,0.0001,1e-05
14,45.3662,0.0856442,0.29917,0.00322279,0.327153,0.0719514,0.0308895,0.0719514,0.5245,0.100085,0.299773,0.380832,0.0001,1e-05
15,48.6866,0.0861469,0.294531,0.00319903,0.306562,0.0833385,0.0350728,0.0833385,0.748375,0.0553568,0.2921,0.22681,0.0001,1e-05
16,51.8295,0.0664605,0.286521,0.00312969,0.260563,0.104172,0.0535069,0.104172,0.75925,0.0664158,0.284806,0.246677,0.0001,1e-05
17,55.0267,0.0599964,0.283885,0.00306874,0.225533,0.11411,0.0537208,0.11411,0.739,0.0601578,0.281555,0.232403,0.0001,1e-05
18,58.2802,0.113456,0.278897,0.00288814,0.31043,0.0722378,0.0358885,0.0722378,0.753,0.0569275,0.280138,0.214191,0.0001,1e-05
19,61.4739,0.0587515,0.274831,0.00280177,0.222369,0.0417865,0.0136304,0.0417865,0.586875,0.0926539,0.277216,0.352977,0.0001,1e-05
20,64.8205,0.089862,0.271904,0.00268848,0.346987,0.0295937,0.0122735,0.0295937,0.600375,0.0583725,0.272871,0.254294,0.0001,1e-05
21,68.0772,0.0804302,0.274011,0.00268845,0.265908,0.0305666,0.0132554,0.0305666,0.5325,0.0662304,0.266195,0.257746,0.0001,1e-05
22,71.2361,0.0610818,0.268105,0.00275137,0.249354,0.0628193,0.0316138,0.0628193,0.68925,0.0439397,0.262876,0.175342,0.0001,1e-05
23,74.5154,0.0499179,0.263428,0.00269739,0.186401,0.0744975,0.0419463,0.0744975,0.690375,0.0549476,0.25653,0.206624,0.0001,1e-05
24,77.8444,0.138659,0.260652,0.00239008,0.295342,0.0749191,0.041734,0.0749191,0.686125,0.0476381,0.255304,0.210921,0.0001,1e-05
25,81.0852,0.0523469,0.255444,0.00256326,0.210818,0.0991741,0.0503931,0.0991741,0.696875,0.0515494,0.251148,0.201614,0.0001,1e-05
26,84.2348,0.0540631,0.252188,0.00257358,0.197145,0.0869817,0.0466003,0.0869817,0.62275,0.0480551,0.247468,0.212306,0.0001,1e-05
27,87.3868,0.0447835,0.252581,0.0024517,0.175649,0.0570853,0.0327377,0.0570853,0.642875,0.0604915,0.245166,0.263515,0.0001,1e-05
28,90.8227,0.0471869,0.25094,0.00238073,0.181365,0.0708225,0.031529,0.0708225,0.720375,0.0702192,0.244054,0.262359,0.0001,1e-05
29,94.039,0.0710718,0.24648,0.00240283,0.267892,0.0718793,0.0271782,0.0718793,0.6765,0.0637217,0.247654,0.250333,0.0001,1e-05
30,97.4388,0.0740919,0.250019,0.00238793,0.314151,0.0455628,0.0273402,0.0455628,0.761375,0.0515294,0.248122,0.211276,0.0001,1e-05
31,100.584,0.0535076,0.253078,0.00245899,0.203716,0.0478078,0.0344294,0.0478078,0.690875,0.0572366,0.248314,0.231109,0.0001,1e-05
32,103.797,0.0563405,0.245875,0.00240879,0.207541,0.0510865,0.0333099,0.0510865,0.6785,0.0829031,0.243196,0.301581,0.0001,1e-05
33,107.134,0.0542556,0.246865,0.00233057,0.229387,0.0457937,0.0353553,0.0457937,0.81175,0.0413108,0.242271,0.161837,0.0001,1e-05
34,110.373,0.0421387,0.240423,0.0022766,0.16688,0.0448511,0.0291866,0.0448511,0.781375,0.0437407,0.240816,0.176003,0.0001,1e-05
35,113.553,0.0447875,0.241077,0.00228353,0.184993,0.0438193,0.0291466,0.0438193,0.788625,0.0475043,0.23984,0.190693,0.0001,1e-05
36,116.856,0.0402137,0.240166,0.00217348,0.177457,0.0468988,0.0361593,0.0468988,0.775,0.0447736,0.235407,0.201067,0.0001,1e-05
37,120.359,0.062461,0.238807,0.00199783,0.206889,0.0516513,0.0366805,0.0516513,0.821375,0.0454196,0.236628,0.16478,0.0001,1e-05
38,123.686,0.0426274,0.234473,0.00209268,0.155932,0.049082,0.028783,0.049082,0.695125,0.0535178,0.235284,0.250517,0.0001,1e-05
39,126.974,0.0531945,0.239209,0.00208696,0.227444,0.0494009,0.0259775,0.0494009,0.642625,0.058794,0.233416,0.293047,0.0001,1e-05
40,130.169,0.0485389,0.236951,0.00206078,0.216307,0.0690345,0.0412791,0.0690345,0.7825,0.0497611,0.231249,0.211303,0.0001,1e-05
41,133.457,0.0553738,0.232072,0.00212459,0.218514,0.0915923,0.0564655,0.0915923,0.80675,0.0497035,0.228939,0.20984,0.0001,1e-05
42,136.747,0.0402502,0.230762,0.00191946,0.157298,0.0941004,0.0561623,0.0941004,0.8585,0.0340815,0.226439,0.148054,0.0001,1e-05
43,140.078,0.0380184,0.230625,0.00198061,0.155429,0.138613,0.0753216,0.138613,0.841375,0.0375957,0.224881,0.168055,0.0001,1e-05
