epoch,time,train/loss_bbox,train/loss_ce,train/loss_giou,metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(B),metrics/recall(B),val/loss_bbox,val/loss_ce,val/loss_giou,lr/pg0,lr/pg1
1,5.88602,0.877639,1.44821,1.04623,0.00573573,0.00202745,0.00573573,0.224,0.163222,0.69396,0.561967,0.0001,1e-05
2,11.0934,0.159945,0.472495,0.526409,0.0100363,0.00618162,0.0100363,0.336,0.0962673,0.372541,0.368582,0.0001,1e-05
3,16.5427,0.119834,0.344288,0.381152,0.0398144,0.0163755,0.0398144,0.326,0.114066,0.327252,0.473053,0.0001,1e-05
4,21.9835,0.110859,0.299749,0.391216,0.0707517,0.0277443,0.0707517,0.352,0.0956893,0.290342,0.378988,0.0001,1e-05
5,27.4905,0.0898755,0.274196,0.314834,0.0684104,0.0402946,0.0684104,0.418,0.0626574,0.263451,0.26507,0.0001,1e-05
6,33.1545,0.0822896,0.266825,0.283705,0.0508897,0.0302687,0.0508897,0.42,0.0535055,0.258424,0.221322,0.0001,1e-05
7,38.7965,0.0754586,0.257867,0.289205,0.04261,0.0228525,0.04261,0.438,0.0497515,0.253707,0.211999,0.0001,1e-05
8,44.3509,0.066268,0.244614,0.251676,0.0870028,0.0327947,0.0870028,0.413,0.0820742,0.238993,0.321155,0.0001,1e-05
9,49.9064,0.0627763,0.237345,0.234072,0.064357,0.0502163,0.064357,0.447875,0.0562263,0.237473,0.247599,0.0001,1e-05
10,55.5003,0.0726177,0.230387,0.292054,0.0650045,0.0442578,0.0650045,0.4925,0.0497258,0.228492,0.214704,0.0001,1e-05
11,61.1396,0.0786157,0.232991,0.282537,0.0755108,0.0538317,0.0755108,0.629375,0.0663921,0.237473,0.293766,0.0001,1e-05
12,66.5904,0.0603113,0.235252,0.232956,0.0598166,0.0336617,0.0598166,0.814125,0.0456,0.231987,0.188977,0.0001,1e-05
13,72.1382,0.0767809,0.222446,0.238321,0.074863,0.0447175,0.074863,0.81075,0.0467684,0.224626,0.20941,0.0001,1e-05
14,77.5611,0.051679,0.216617,0.203717,0.0850262,0.0445922,0.0850262,0.73025,0.0567599,0.226325,0.242745,0.0001,1e-05
15,83.1137,0.0567737,0.216554,0.212239,0.0930167,0.0492621,0.0930167,0.84375,0.0423682,0.219547,0.178419,0.0001,1e-05
16,88.4885,0.0521011,0.214723,0.202687,0.067663,0.0447785,0.067663,0.81675,0.0410808,0.216784,0.183795,0.0001,1e-05
17,94.0295,0.0569035,0.209835,0.223471,0.107107,0.063153,0.107107,0.801,0.0501697,0.213086,0.210427,0.0001,1e-05
18,99.7326,0.0494465,0.212499,0.196436,0.182733,0.101314,0.182733,0.754625,0.0556168,0.216219,0.254612,0.0001,1e-05
19,105.406,0.0477467,0.218008,0.192758,0.161498,0.0803648,0.161498,0.8005,0.045862,0.218545,0.192273,0.0001,1e-05
20,110.937,0.0498928,0.217525,0.191608,0.168345,0.101042,0.168345,0.866,0.0356221,0.215706,0.152087,0.0001,1e-05
21,116.471,0.049763,0.212681,0.194898,0.194633,0.115604,0.194633,0.813,0.0458378,0.218052,0.186406,0.0001,1e-05
22,122.322,0.0565486,0.211012,0.203788,0.190422,0.103617,0.190422,0.84625,0.0362782,0.219575,0.148461,0.0001,1e-05
23,128.04,0.047973,0.212178,0.190255,0.108885,0.073795,0.108885,0.846875,0.0408861,0.21704,0.160201,0.0001,1e-05
24,133.924,0.0707736,0.211905,0.253799,0.138318,0.0653355,0.138318,0.760625,0.0574992,0.214726,0.235931,0.0001,1e-05
25,139.562,0.0628326,0.205107,0.22101,0.149029,0.0979573,0.149029,0.881,0.0348409,0.209411,0.145772,0.0001,1e-05
26,145.033,0.0498902,0.202335,0.197885,0.110818,0.063909,0.110818,0.825125,0.0487548,0.205403,0.191017,0.0001,1e-05
27,150.605,0.0669145,0.193564,0.241755,0.177784,0.0946464,0.177784,0.84825,0.0391397,0.187161,0.173307,0.0001,1e-05
28,156.163,0.0505741,0.182745,0.193165,0.162971,0.113455,0.162971,0.848875,0.0372787,0.199276,0.149931,0.0001,1e-05
29,161.642,0.055294,0.195113,0.219458,0.140998,0.0881704,0.140998,0.86875,0.0415701,0.201385,0.174513,0.0001,1e-05
30,167.27,0.0528667,0.201318,0.200512,0.136322,0.0848264,0.136322,0.873875,0.034661,0.203816,0.155193,0.0001,1e-05
31,172.937,0.0577653,0.203381,0.189973,0.140984,0.0775202,0.140984,0.80225,0.0478556,0.213066,0.196661,0.0001,1e-05
32,178.571,0.0441705,0.208132,0.164205,0.130325,0.0637044,0.130325,0.7895,0.0431985,0.210906,0.198432,0.0001,1e-05
33,184.356,0.0511888,0.211394,0.18897,0.128221,0.0822581,0.128221,0.8845,0.0296129,0.205269,0.126188,0.0001,1e-05
34,189.955,0.0440915,0.196292,0.174687,0.134212,0.0803707,0.134212,0.791375,0.0446227,0.194581,0.19588,0.0001,1e-05
35,195.448,0.0486942,0.184327,0.193378,0.155648,0.0834591,0.155648,0.7845,0.0570532,0.184715,0.233555,0.0001,1e-05
36,200.925,0.0526946,0.175183,0.192668,0.195402,0.123353,0.195402,0.848,0.0492142,0.17433,0.191336,0.0001,1e-05
37,206.643,0.0573535,0.161243,0.205691,0.202724,0.130886,0.202724,0.865625,0.047771,0.150314,0.190776,0.0001,1e-05
38,212.207,0.0532229,0.15044,0.205564,0.26682,0.194511,0.26682,0.87725,0.048046,0.145258,0.1908,0.0001,1e-05
39,217.719,0.0566651,0.155725,0.206226,0.320153,0.207319,0.320153,0.813375,0.0513653,0.152014,0.231701,0.0001,1e-05
40,223.492,0.0541073,0.149713,0.20377,0.276089,0.195495,0.276089,0.867375,0.0486553,0.14638,0.188194,0.0001,1e-05
41,229.342,0.0636697,0.148423,0.239463,0.3609,0.205959,0.3609,0.827875,0.0414091,0.149837,0.186545,0.0001,1e-05
42,234.956,0.0583434,0.144341,0.229076,0.361252,0.26374,0.361252,0.892375,0.0437189,0.120002,0.180597,0.0001,1e-05
43,240.401,0.0650623,0.131938,0.232329,0.385398,0.270396,0.385398,0.873625,0.046974,0.124724,0.174978,0.0001,1e-05
44,246.198,0.0538972,0.139931,0.20277,0.335269,0.237503,0.335269,0.878125,0.0510302,0.134955,0.190649,0.0001,1e-05
45,251.695,0.0535835,0.140009,0.201385,0.43015,0.32798,0.43015,0.891875,0.0408499,0.125124,0.16798,0.0001,1e-05
46,257.391,0.0589846,0.136819,0.220082,0.433962,0.319083,0.433962,0.892625,0.0461491,0.115892,0.173948,0.0001,1e-05
47,262.961,0.0535309,0.128021,0.20454,0.389673,0.260694,0.389673,0.8935,0.045116,0.114821,0.181087,0.0001,1e-05
48,268.45,0.0571449,0.121715,0.211806,0.502748,0.360335,0.502748,0.884375,0.0509223,0.102405,0.189828,0.0001,1e-05
49,273.938,0.0591268,0.115654,0.208477,0.579089,0.356143,0.579089,0.84625,0.0520576,0.0860177,0.203144,0.0001,1e-05
50,279.654,0.0621504,0.0970454,0.245218,0.489227,0.27458,0.489227,0.7535,0.0712646,0.090523,0.296773,0.0001,1e-05
51,285.087,0.0679459,0.0962832,0.249082,0.557453,0.366382,0.557453,0.8705,0.0467755,0.0781163,0.186138,0.0001,1e-05
52,290.743,0.0661073,0.0826449,0.260409,0.437757,0.257555,0.437757,0.70975,0.0731147,0.0776158,0.343318,0.0001,1e-05
53,296.344,0.0749783,0.0901346,0.292446,0.48107,0.306918,0.48107,0.825375,0.0655165,0.0799187,0.261979,0.0001,1e-05
54,301.919,0.0651606,0.0954184,0.250054,0.479755,0.309493,0.479755,0.888375,0.0512828,0.0929922,0.22529,0.0001,1e-05
55,307.628,0.0711964,0.0933827,0.250208,0.557087,0.329401,0.557087,0.817875,0.0536393,0.0887744,0.252956,0.0001,1e-05
56,313.308,0.0710338,0.0776796,0.267013,0.603177,0.417115,0.603177,0.820625,0.0657463,0.0695344,0.260881,0.0001,1e-05
57,319.033,0.0729996,0.0730226,0.268712,0.593908,0.397485,0.593908,0.8435,0.0519726,0.0735227,0.220236,0.0001,1e-05
58,324.58,0.067918,0.0758561,0.256086,0.668847,0.511817,0.668847,0.87675,0.0566976,0.060087,0.212162,0.0001,1e-05
59,330.177,0.067106,0.07347,0.249556,0.649844,0.492178,0.649844,0.8605,0.0504188,0.0574587,0.217127,0.0001,1e-05
60,335.707,0.0658128,0.0743897,0.247068,0.674972,0.440768,0.674972,0.814125,0.0569477,0.0579786,0.268876,0.0001,1e-05
61,341.305,0.0739781,0.0723599,0.305418,0.667675,0.503164,0.667675,0.8785,0.0476157,0.058405,0.202722,0.0001,1e-05
62,346.827,0.0671374,0.0667148,0.242687,0.676613,0.4973,0.676613,0.816625,0.0538326,0.0546116,0.249844,0.0001,1e-05
63,352.428,0.0663787,0.0687438,0.251304,0.660307,0.510639,0.660307,0.85,0.0543413,0.0528569,0.223489,0.0001,1e-05
64,357.985,0.0664173,0.0722183,0.284182,0.551744,0.401601,0.551744,0.86425,0.0536885,0.0616656,0.231841,0.0001,1e-05
65,363.329,0.0707336,0.0709291,0.272346,0.698998,0.496278,0.698998,0.888125,0.0478186,0.0545544,0.211487,0.0001,1e-05
66,368.997,0.0673145,0.067881,0.25881,0.690023,0.519636,0.690023,0.8425,0.0599778,0.0519927,0.245738,0.0001,1e-05
67,374.543,0.0674375,0.0609899,0.263022,0.749981,0.549386,0.749981,0.84475,0.0582328,0.0464267,0.220913,0.0001,1e-05
68,380.151,0.06327,0.0601979,0.258568,0.794691,0.578361,0.794691,0.85,0.0489404,0.0410877,0.214774,0.0001,1e-05
69,385.594,0.0672454,0.0569953,0.260675,0.780528,0.607886,0.780528,0.850875,0.0496559,0.038359,0.223373,0.0001,1e-05
70,391.305,0.0595275,0.054506,0.257562,0.779775,0.597937,0.779775,0.882125,0.0462135,0.0354498,0.195556,0.0001,1e-05
71,396.839,0.0682175,0.0502006,0.26702,0.770546,0.594261,0.770546,0.8385,0.0527229,0.0341274,0.230026,0.0001,1e-05
72,402.518,0.0674215,0.042548,0.265241,0.749153,0.578359,0.749153,0.848,0.0505451,0.0335432,0.231834,0.0001,1e-05
73,408.12,0.0608429,0.0438262,0.251605,0.834415,0.622736,0.834415,0.84425,0.0584423,0.0277325,0.26387,0.0001,1e-05
74,413.874,0.0651072,0.0406741,0.276348,0.809246,0.541138,0.809246,0.773875,0.0674028,0.0284215,0.334689,0.0001,1e-05
75,419.478,0.0743243,0.0415856,0.280733,0.818955,0.595482,0.818955,0.83375,0.0651067,0.0274677,0.276093,0.0001,1e-05
76,425.09,0.0815516,0.0413965,0.299446,0.813454,0.610209,0.813454,0.832625,0.0539482,0.0266671,0.24751,0.0001,1e-05
77,430.781,0.0620739,0.0374649,0.252867,0.842454,0.579587,0.842454,0.830375,0.0614452,0.0262982,0.261206,0.0001,1e-05
78,436.312,0.0652769,0.0349739,0.274188,0.842726,0.595789,0.842726,0.8585,0.0568256,0.0263191,0.272061,0.0001,1e-05
79,441.971,0.0683967,0.0367779,0.277709,0.867739,0.691715,0.867739,0.863375,0.0494788,0.0228572,0.197001,0.0001,1e-05
80,447.35,0.0652201,0.0319386,0.274607,0.915051,0.651972,0.915051,0.815875,0.0562425,0.0203713,0.270704,0.0001,1e-05
