test/loss_bbox,test/loss_ce,test/loss_giou,metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(B),metrics/recall(B)
0.11864880099892616,0.03669348442538952,0.4520106514294942,0.8760714999712813,0.5377957792960225,0.8648648648648649,0.8888888888888888
