epoch,time,train/loss_bbox,train/loss_ce,train/loss_giou,metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(B),metrics/recall(B),val/loss_bbox,val/loss_ce,val/loss_giou,lr/pg0,lr/pg1
1,3.66985,2.02372,1.77751,1.58755,0.00993718,0.00370905,0.00993718,0.18,0.345042,1.37417,1.01205,0.0001,1e-05
2,6.83951,0.257995,1.16686,0.811337,0.00784696,0.00219514,0.00784696,0.182,0.185749,0.922285,0.705327,0.0001,1e-05
3,9.95254,0.167262,0.735128,0.540652,0.0147467,0.0061253,0.0147467,0.226,0.236873,0.46432,0.67804,0.0001,1e-05
4,13.2464,0.244296,0.421793,0.651072,0.0115764,0.00512618,0.0115764,0.288,0.155073,0.381415,0.540737,0.0001,1e-05
5,16.6442,0.180054,0.375506,0.549653,0.00920776,0.00366415,0.00920776,0.272,0.136372,0.351454,0.465402,0.0001,1e-05
6,19.8619,0.118944,0.341739,0.402263,0.0541002,0.0207578,0.0541002,0.314,0.160509,0.324127,0.540446,0.0001,1e-05
7,23.2464,0.134734,0.318164,0.469229,0.0387601,0.0198812,0.0387601,0.31,0.133864,0.306953,0.475228,0.0001,1e-05
8,26.4016,0.125223,0.298399,0.435972,0.0226896,0.00964349,0.0226896,0.294,0.137208,0.299546,0.503704,0.0001,1e-05
9,29.6062,0.104117,0.301343,0.351391,0.0193625,0.00890386,0.0193625,0.324,0.104692,0.293308,0.39449,0.0001,1e-05
10,32.8805,0.124919,0.298301,0.380907,0.0157684,0.00722435,0.0157684,0.308,0.119304,0.289948,0.369043,0.0001,1e-05
11,36.2225,0.0868659,0.295732,0.301723,0.0268497,0.0134351,0.0268497,0.354,0.095103,0.286686,0.340138,0.0001,1e-05
12,39.4709,0.0913005,0.292798,0.314105,0.0200285,0.0114652,0.0200285,0.35,0.0796415,0.283974,0.307161,0.0001,1e-05
13,42.6704,0.0770806,0.277466,0.29857,0.0115772,0.00704207,0.0115772,0.334,0.0714277,0.280936,0.275323,0.0001,1e-05
14,45.8062,0.0640517,0.278662,0.227603,0.0204516,0.0104263,0.0204516,0.345125,0.0652324,0.276937,0.256949,0.0001,1e-05
15,49.1247,0.0836484,0.272618,0.309095,0.0341153,0.0108824,0.0341153,0.294,0.116195,0.270988,0.363738,0.0001,1e-05
