epoch,time,train/loss_bbox,train/loss_ce,train/loss_contrastive,train/loss_giou,metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(B),metrics/recall(B),val/loss_bbox,val/loss_ce,val/loss_giou,lr/pg0,lr/pg1
19,108.441,0.0653624,0.244847,0.00651878,0.252669,0.0492464,0.0325926,0.0492464,0.38,0.0854844,0.247891,0.297057,0.0001,1e-05
20,113.078,0.0817765,0.246193,0.00627573,0.284042,0.0766742,0.0506014,0.0766742,0.414,0.0541131,0.243663,0.227122,0.0001,1e-05
21,117.761,0.0651324,0.236376,0.00559988,0.262897,0.0481892,0.0227351,0.0481892,0.376,0.0719442,0.245618,0.281128,0.0001,1e-05
22,141.749,0.0801669,0.246603,0.00476859,0.288387,0.0429432,0.0274431,0.0429432,0.438375,0.0562595,0.242009,0.220257,0.0001,1e-05
23,145.923,0.0548413,0.236611,0.00501372,0.208744,0.0517528,0.0324452,0.0517528,0.491875,0.0506275,0.235489,0.220675,0.0001,1e-05
24,150.551,0.0585768,0.232063,0.00511439,0.222826,0.0584939,0.035722,0.0584939,0.51175,0.0523559,0.230076,0.227923,0.0001,1e-05
25,155.555,0.0824319,0.232338,0.00596549,0.260659,0.0586636,0.0312475,0.0586636,0.42925,0.0618143,0.224175,0.246927,0.0001,1e-05
26,160.432,0.0576841,0.226141,0.00385849,0.230195,0.0790236,0.0486349,0.0790236,0.419875,0.0678225,0.221422,0.271754,0.0001,1e-05
27,164.794,0.0853998,0.22195,0.00348133,0.282965,0.0911434,0.0548345,0.0911434,0.406,0.0683312,0.213841,0.267118,0.0001,1e-05
28,169.033,0.0880584,0.222107,0.00409429,0.295981,0.10641,0.0630292,0.10641,0.418,0.0610753,0.215169,0.267889,0.0001,1e-05
29,173.131,0.0548641,0.220974,0.0039949,0.20791,0.120174,0.0670083,0.120174,0.51625,0.0712104,0.208979,0.300458,0.0001,1e-05
30,177.326,0.0991643,0.213381,0.00390521,0.300817,0.126098,0.0762312,0.126098,0.635625,0.0619996,0.209183,0.245919,0.0001,1e-05
31,203.355,0.0588843,0.212302,0.00324083,0.229292,0.119891,0.0721895,0.119891,0.709125,0.0794039,0.20587,0.266835,0.0001,1e-05
32,207.574,0.104798,0.212635,0.0030063,0.315435,0.111027,0.0815745,0.111027,0.758875,0.0698691,0.208806,0.259957,0.0001,1e-05
33,211.686,0.0532589,0.212269,0.00302795,0.205644,0.116203,0.0755261,0.116203,0.735875,0.0645151,0.205117,0.235841,0.0001,1e-05
34,215.995,0.0542648,0.21021,0.00344107,0.211288,0.112641,0.0682646,0.112641,0.7675,0.053561,0.21392,0.194403,0.0001,1e-05
35,220.019,0.045079,0.21463,0.00274186,0.185817,0.12346,0.0740067,0.12346,0.769875,0.0490478,0.218154,0.216677,0.0001,1e-05
36,224.427,0.050195,0.223232,0.00315127,0.200355,0.142587,0.0736873,0.142587,0.785375,0.0493975,0.225673,0.209508,0.0001,1e-05
37,228.575,0.0551428,0.219983,0.00259516,0.205769,0.13196,0.0706569,0.13196,0.788375,0.055992,0.226125,0.220331,0.0001,1e-05
38,232.825,0.0607516,0.228936,0.00239018,0.213713,0.121831,0.0631164,0.121831,0.78475,0.051004,0.22543,0.210781,0.0001,1e-05
39,236.94,0.0529964,0.226493,0.00211706,0.218915,0.107178,0.0637258,0.107178,0.834,0.0438051,0.225157,0.1772,0.0001,1e-05
40,263.373,0.0480032,0.224092,0.0027145,0.183512,0.0936198,0.0524543,0.0936198,0.847375,0.0401588,0.223818,0.184579,0.0001,1e-05
41,267.666,0.0387992,0.21921,0.00221362,0.161393,0.0721318,0.0485715,0.0721318,0.758625,0.0561675,0.222948,0.233515,0.0001,1e-05
42,271.77,0.0502211,0.22273,0.00244089,0.195932,0.0742156,0.0424659,0.0742156,0.71225,0.0607474,0.225949,0.252688,0.0001,1e-05
43,275.961,0.0532709,0.220292,0.00199355,0.213509,0.0804981,0.0476919,0.0804981,0.78325,0.0525416,0.21763,0.211765,0.0001,1e-05
44,280.106,0.0473623,0.219001,0.00202,0.189603,0.135281,0.0690437,0.135281,0.782375,0.0581646,0.216639,0.227204,0.0001,1e-05
45,284.274,0.0466589,0.209317,0.00202296,0.18037,0.11047,0.063396,0.11047,0.791375,0.0617835,0.217917,0.215886,0.0001,1e-05
46,288.372,0.053496,0.210494,0.00247724,0.190928,0.120344,0.0728071,0.120344,0.761125,0.0495087,0.21552,0.216314,0.0001,1e-05
47,292.45,0.047418,0.209961,0.00238587,0.207798,0.126868,0.0724298,0.126868,0.73425,0.0690204,0.215039,0.259722,0.0001,1e-05
48,321.762,0.0624502,0.214093,0.00208751,0.254818,0.101625,0.0650885,0.101625,0.717375,0.0745976,0.219243,0.307026,0.0001,1e-05
49,325.88,0.0525024,0.210784,0.00208687,0.197785,0.0981689,0.068122,0.0981689,0.799125,0.053302,0.214158,0.199974,0.0001,1e-05
50,329.912,0.057835,0.212195,0.0022128,0.22086,0.106126,0.0693771,0.106126,0.78225,0.0454833,0.212516,0.200344,0.0001,1e-05
51,334.036,0.0467974,0.218494,0.00196199,0.187529,0.104925,0.0612754,0.104925,0.73925,0.0517226,0.220357,0.200972,0.0001,1e-05
52,338.153,0.0481681,0.218654,0.00214643,0.186254,0.122659,0.0637014,0.122659,0.751625,0.0677509,0.217268,0.236223,0.0001,1e-05
53,342.219,0.0753648,0.217019,0.0017851,0.273499,0.128847,0.0710406,0.128847,0.80325,0.0450884,0.218354,0.168026,0.0001,1e-05
54,346.484,0.0552193,0.217668,0.00227958,0.187025,0.0913543,0.0563303,0.0913543,0.7455,0.050162,0.219562,0.203499,0.0001,1e-05
55,350.626,0.044538,0.217462,0.00221619,0.166442,0.103355,0.0604616,0.103355,0.801,0.0386868,0.220662,0.171815,0.0001,1e-05
56,354.81,0.057359,0.224824,0.00219216,0.201287,0.0975649,0.0495408,0.0975649,0.76025,0.059126,0.221027,0.218711,0.0001,1e-05
57,382.515,0.0459763,0.220521,0.00192468,0.197492,0.0921924,0.0479088,0.0921924,0.716875,0.0508902,0.220291,0.224868,0.0001,1e-05
58,386.671,0.0474743,0.220781,0.00177249,0.182634,0.109988,0.0534427,0.109988,0.77875,0.0512185,0.21677,0.202861,0.0001,1e-05
59,390.685,0.0658383,0.221629,0.00167011,0.199344,0.108718,0.0603093,0.108718,0.85025,0.0344214,0.215558,0.145901,0.0001,1e-05
60,394.625,0.0412723,0.214437,0.00211143,0.167482,0.103719,0.0704188,0.103719,0.837125,0.0366453,0.214154,0.154959,0.0001,1e-05
61,398.79,0.0395241,0.214326,0.00181053,0.159446,0.102905,0.0565012,0.102905,0.746875,0.051871,0.218148,0.224471,0.0001,1e-05
62,402.653,0.042553,0.216061,0.00178574,0.169485,0.105496,0.0791571,0.105496,0.835125,0.0404868,0.215911,0.160972,0.0001,1e-05
63,406.784,0.0519826,0.213316,0.00222053,0.192432,0.111505,0.0751485,0.111505,0.76675,0.0636444,0.214369,0.236774,0.0001,1e-05
64,410.71,0.0555075,0.209818,0.00196354,0.196804,0.0929112,0.0504972,0.0929112,0.810125,0.0410637,0.213841,0.178855,0.0001,1e-05
65,414.724,0.0449913,0.206259,0.00230986,0.160238,0.0874725,0.0421701,0.0874725,0.7745,0.0458006,0.209075,0.194966,0.0001,1e-05
66,443.443,0.0393467,0.21009,0.00200701,0.154838,0.0579157,0.0382675,0.0579157,0.814,0.0413598,0.210198,0.173937,0.0001,1e-05
67,447.534,0.0462755,0.207457,0.00240989,0.167892,0.0553176,0.0313657,0.0553176,0.771875,0.050769,0.209139,0.212869,0.0001,1e-05
68,451.507,0.046102,0.212626,0.00223048,0.175048,0.0576311,0.0367515,0.0576311,0.80125,0.0458991,0.203389,0.196455,0.0001,1e-05
69,455.636,0.0451588,0.207327,0.0021185,0.170057,0.0638363,0.0381203,0.0638363,0.805125,0.0599458,0.208949,0.198981,0.0001,1e-05
70,459.562,0.0488209,0.201635,0.00210476,0.196443,0.0611263,0.0426981,0.0611263,0.7925,0.0431781,0.204397,0.191979,0.0001,1e-05
71,463.587,0.052878,0.201989,0.00262226,0.201284,0.0715364,0.0488238,0.0715364,0.84225,0.0393175,0.202922,0.164765,0.0001,1e-05
72,467.649,0.0594784,0.202438,0.00202911,0.218769,0.0870245,0.0591319,0.0870245,0.833125,0.041765,0.191906,0.175282,0.0001,1e-05
73,471.594,0.0499727,0.197774,0.00187859,0.198366,0.141529,0.0903067,0.141529,0.764,0.0530128,0.188576,0.228088,0.0001,1e-05
74,475.614,0.0445461,0.191922,0.00188936,0.178323,0.163089,0.112059,0.163089,0.813875,0.0483206,0.186198,0.209915,0.0001,1e-05
75,503.369,0.0426681,0.186286,0.00153685,0.175839,0.133062,0.0925623,0.133062,0.86025,0.0400598,0.188544,0.170999,0.0001,1e-05
76,507.394,0.0497929,0.188088,0.00219489,0.199521,0.107262,0.0610549,0.107262,0.738125,0.059198,0.196969,0.259268,0.0001,1e-05
77,511.336,0.0649744,0.200924,0.00200083,0.272055,0.111421,0.0636228,0.111421,0.840875,0.0347732,0.20306,0.151338,0.0001,1e-05
78,515.407,0.0380161,0.205977,0.00209973,0.154279,0.0829229,0.049779,0.0829229,0.81325,0.0372753,0.209706,0.166499,0.0001,1e-05
79,519.424,0.0371933,0.205012,0.00172071,0.140962,0.0701586,0.0481101,0.0701586,0.775125,0.0425468,0.208875,0.198648,0.0001,1e-05
80,523.53,0.0473094,0.203992,0.0022504,0.16392,0.0926555,0.0587646,0.0926555,0.83275,0.035891,0.213424,0.159641,0.0001,1e-05
81,527.495,0.0371502,0.205104,0.00181171,0.154118,0.142305,0.086774,0.142305,0.834875,0.0346936,0.211876,0.155376,0.0001,1e-05
82,531.552,0.0449922,0.20602,0.00164551,0.156846,0.137019,0.0709342,0.137019,0.84425,0.0374123,0.211452,0.162066,0.0001,1e-05
83,561.763,0.0385807,0.202417,0.00178163,0.162249,0.125584,0.0712838,0.125584,0.816625,0.0399634,0.208777,0.178413,0.0001,1e-05
84,565.817,0.0425345,0.203499,0.00170922,0.17241,0.144579,0.0861639,0.144579,0.865375,0.0328579,0.206471,0.137529,0.0001,1e-05
85,569.913,0.0348815,0.203705,0.00194224,0.144348,0.139501,0.0860183,0.139501,0.83975,0.0345356,0.202625,0.161017,0.0001,1e-05
86,573.949,0.0396323,0.198315,0.00212934,0.168456,0.106989,0.0717085,0.106989,0.8425,0.0390043,0.200995,0.160616,0.0001,1e-05
87,578.22,0.0412591,0.200209,0.0016465,0.156044,0.0741287,0.0495731,0.0741287,0.8095,0.0478976,0.202161,0.208266,0.0001,1e-05
88,582.332,0.0561965,0.20405,0.0017808,0.21887,0.0828196,0.0574682,0.0828196,0.815,0.0434797,0.204481,0.197867,0.0001,1e-05
89,586.325,0.0397624,0.20341,0.00146578,0.166806,0.102227,0.0716924,0.102227,0.854125,0.0414838,0.207411,0.166902,0.0001,1e-05
90,590.311,0.0384982,0.203072,0.0013045,0.150627,0.102073,0.0788221,0.102073,0.789625,0.0455542,0.204436,0.205155,0.0001,1e-05
91,594.194,0.0452873,0.20199,0.00215246,0.182463,0.101733,0.0753711,0.101733,0.793625,0.0453038,0.206288,0.203539,0.0001,1e-05
92,621.789,0.0406069,0.202743,0.0019716,0.169226,0.111577,0.0709486,0.111577,0.80325,0.0455611,0.207243,0.187196,0.0001,1e-05
93,625.784,0.0441599,0.207396,0.0018362,0.187631,0.111774,0.0628064,0.111774,0.742,0.0564023,0.210327,0.234041,0.0001,1e-05
94,629.806,0.0522265,0.201244,0.00161079,0.201338,0.117309,0.067036,0.117309,0.8155,0.0429617,0.208377,0.176661,0.0001,1e-05
95,633.782,0.0348122,0.202808,0.00138225,0.153078,0.11214,0.0692651,0.11214,0.859625,0.0299031,0.207561,0.140173,0.0001,1e-05
96,637.942,0.0448329,0.208621,0.00211646,0.154004,0.13653,0.0811776,0.13653,0.765125,0.0483873,0.207552,0.215254,0.0001,1e-05
97,642.04,0.061217,0.208154,0.0016184,0.199902,0.124854,0.0686629,0.124854,0.742625,0.0641212,0.205868,0.257336,0.0001,1e-05
98,646.188,0.0454983,0.203039,0.00158947,0.17094,0.143944,0.0726462,0.143944,0.788125,0.0579558,0.20487,0.236119,0.0001,1e-05
99,650.098,0.0476779,0.199552,0.0012834,0.175893,0.126279,0.0792987,0.126279,0.845625,0.0417235,0.205145,0.171079,0.0001,1e-05
100,654.254,0.0417216,0.201382,0.00164385,0.154807,0.119773,0.0751247,0.119773,0.821375,0.0489802,0.205196,0.183146,0.0001,1e-05
101,683.454,0.0438209,0.207472,0.00164522,0.153809,0.108825,0.0730654,0.108825,0.80675,0.0370553,0.209178,0.181667,0.0001,1e-05
102,687.407,0.0492308,0.209355,0.00153751,0.196271,0.0928905,0.0680666,0.0928905,0.793625,0.0431053,0.208524,0.195438,0.0001,1e-05
103,691.499,0.0409202,0.204291,0.00141684,0.161745,0.106328,0.0645314,0.106328,0.810625,0.0449128,0.204126,0.179388,0.0001,1e-05
104,695.423,0.0420391,0.205937,0.00162538,0.165272,0.123672,0.0637257,0.123672,0.769125,0.0447679,0.206991,0.199873,0.0001,1e-05
105,699.373,0.0479816,0.209212,0.00202046,0.181449,0.0987499,0.0602374,0.0987499,0.80725,0.0403239,0.208359,0.174366,0.0001,1e-05
106,703.307,0.041493,0.203541,0.00169083,0.153286,0.0857708,0.0543496,0.0857708,0.8085,0.0394092,0.205769,0.163969,0.0001,1e-05
107,707.497,0.0378626,0.202046,0.00152576,0.155308,0.0854199,0.0533965,0.0854199,0.789125,0.0395497,0.20533,0.177152,0.0001,1e-05
108,711.563,0.0435158,0.202389,0.00149895,0.157894,0.0968918,0.0512401,0.0968918,0.811,0.0418155,0.204428,0.174959,0.0001,1e-05
109,715.663,0.0412599,0.204237,0.00155017,0.157836,0.0861566,0.0535387,0.0861566,0.839375,0.0413441,0.203829,0.174869,0.0001,1e-05
110,743.408,0.0435945,0.201824,0.0018081,0.164509,0.0922046,0.0522995,0.0922046,0.7535,0.0518806,0.203709,0.201382,0.0001,1e-05
111,747.423,0.0401758,0.197532,0.00191914,0.154116,0.0893661,0.060575,0.0893661,0.8125,0.0337284,0.204869,0.162803,0.0001,1e-05
112,751.514,0.0456023,0.203246,0.00137836,0.189859,0.0978695,0.0645069,0.0978695,0.8275,0.0325531,0.2104,0.152115,0.0001,1e-05
113,755.55,0.0412554,0.199932,0.00191978,0.164651,0.117772,0.0670419,0.117772,0.7715,0.0445896,0.207745,0.189966,0.0001,1e-05
114,759.596,0.0421957,0.202628,0.0013265,0.168582,0.131372,0.0714995,0.131372,0.828,0.04324,0.203994,0.171697,0.0001,1e-05
115,763.718,0.037017,0.201001,0.00136536,0.14639,0.148348,0.0779475,0.148348,0.843875,0.0437219,0.203397,0.169958,0.0001,1e-05
116,767.953,0.138661,0.201681,0.00158622,0.228516,0.139473,0.0730234,0.139473,0.806125,0.0439859,0.202038,0.172706,0.0001,1e-05
117,771.936,0.0463012,0.201166,0.00156939,0.171078,0.127684,0.0693189,0.127684,0.808375,0.0498839,0.204478,0.193661,0.0001,1e-05
118,801.787,0.042416,0.19679,0.00125318,0.15485,0.114291,0.0644533,0.114291,0.787125,0.0468875,0.197601,0.20476,0.0001,1e-05
119,805.962,0.0454469,0.193919,0.00151426,0.177376,0.109334,0.0637947,0.109334,0.7455,0.0500221,0.194776,0.224167,0.0001,1e-05
120,809.904,0.0577727,0.194003,0.00171215,0.20626,0.108399,0.0721032,0.108399,0.8275,0.0403654,0.196723,0.173966,0.0001,1e-05
121,813.94,0.045146,0.192639,0.00129703,0.200461,0.120258,0.0734125,0.120258,0.8605,0.0360956,0.195031,0.156462,0.0001,1e-05
122,817.848,0.0472313,0.192331,0.00130628,0.197004,0.130398,0.0669151,0.130398,0.682875,0.0642657,0.201654,0.296959,0.0001,1e-05
123,821.906,0.0594553,0.200023,0.00121072,0.232929,0.123463,0.0859123,0.123463,0.818125,0.0432663,0.198446,0.167663,0.0001,1e-05
124,825.83,0.0437697,0.189089,0.00150205,0.18477,0.130012,0.0879892,0.130012,0.843875,0.0556221,0.190638,0.204701,0.0001,1e-05
125,830.041,0.0451196,0.190712,0.0011921,0.181524,0.130723,0.0763971,0.130723,0.7385,0.0607377,0.193025,0.258798,0.0001,1e-05
126,834.072,0.0580392,0.197671,0.00136585,0.228917,0.129426,0.080087,0.129426,0.75275,0.0462964,0.191207,0.198391,0.0001,1e-05
127,861.757,0.0456415,0.187277,0.00140714,0.163489,0.132632,0.0913596,0.132632,0.863875,0.0415948,0.186221,0.156785,0.0001,1e-05
128,865.919,0.0370849,0.18851,0.00151719,0.142536,0.137445,0.0922081,0.137445,0.82475,0.0438453,0.184867,0.190368,0.0001,1e-05
129,870.141,0.0449314,0.183183,0.00144415,0.167425,0.132771,0.0873115,0.132771,0.86025,0.0383586,0.191673,0.153218,0.0001,1e-05
130,874.146,0.0433273,0.185162,0.00154064,0.153657,0.128274,0.0889966,0.128274,0.885,0.0351981,0.190753,0.153389,0.0001,1e-05
131,878.224,0.0387237,0.186906,0.0015788,0.144354,0.133079,0.0905083,0.133079,0.836375,0.0504752,0.182561,0.188033,0.0001,1e-05
132,882.318,0.044314,0.182514,0.00138566,0.153371,0.135351,0.0990416,0.135351,0.871125,0.0368062,0.183674,0.157585,0.0001,1e-05
133,886.261,0.0639053,0.18653,0.00147251,0.174742,0.149467,0.101105,0.149467,0.850875,0.0448732,0.186007,0.193268,0.0001,1e-05
134,890.457,0.0538541,0.180734,0.00113359,0.191385,0.158933,0.111481,0.158933,0.88275,0.0359655,0.178376,0.158295,0.0001,1e-05
135,894.463,0.0370539,0.173677,0.00110672,0.136758,0.168166,0.114605,0.168166,0.84225,0.0469309,0.186717,0.191794,0.0001,1e-05
136,923.506,0.0428503,0.176983,0.00129767,0.176953,0.170467,0.116488,0.170467,0.847375,0.049356,0.175917,0.184544,0.0001,1e-05
137,927.487,0.0724359,0.175559,0.00135312,0.233822,0.207869,0.139752,0.207869,0.85775,0.0463752,0.169354,0.189432,0.0001,1e-05
138,931.581,0.0396313,0.171664,0.00162379,0.146451,0.23447,0.154038,0.23447,0.879,0.0428216,0.167357,0.165305,0.0001,1e-05
139,935.577,0.0460153,0.171261,0.00155466,0.166379,0.248583,0.171755,0.248583,0.877875,0.0413551,0.160474,0.173403,0.0001,1e-05
140,939.908,0.0466278,0.165592,0.00190812,0.164135,0.273702,0.168063,0.273702,0.838,0.0430663,0.180954,0.180808,0.0001,1e-05
141,943.847,0.0468809,0.181729,0.00158862,0.169622,0.266059,0.170947,0.266059,0.831375,0.0571919,0.166503,0.228571,0.0001,1e-05
142,947.925,0.0492479,0.179488,0.00175915,0.195377,0.232604,0.148219,0.232604,0.88725,0.038154,0.183864,0.150451,0.0001,1e-05
143,951.873,0.0511461,0.18416,0.00166768,0.17788,0.226767,0.131028,0.226767,0.864,0.0437783,0.176711,0.183396,0.0001,1e-05
144,955.853,0.0438655,0.173565,0.00176081,0.166357,0.234383,0.143136,0.234383,0.86075,0.0477801,0.162371,0.185886,0.0001,1e-05
145,983.453,0.0441024,0.177456,0.00167011,0.163521,0.219168,0.149756,0.219168,0.826625,0.055403,0.173987,0.225822,0.0001,1e-05
146,987.494,0.0454891,0.180064,0.00138476,0.175081,0.225124,0.14267,0.225124,0.887,0.0398146,0.171492,0.15482,0.0001,1e-05
147,991.577,0.0356666,0.180769,0.00210623,0.130962,0.211479,0.128872,0.211479,0.865125,0.0398348,0.174817,0.172691,0.0001,1e-05
148,995.588,0.0362112,0.1873,0.00137623,0.145253,0.268239,0.16037,0.268239,0.855125,0.044033,0.181099,0.165273,0.0001,1e-05
149,999.748,0.0387804,0.183646,0.00181874,0.135459,0.23621,0.152977,0.23621,0.865375,0.0416851,0.182727,0.169711,0.0001,1e-05
150,1003.79,0.037705,0.177872,0.00151798,0.146067,0.247687,0.138826,0.247687,0.828125,0.0480836,0.184586,0.209801,0.0001,1e-05
151,1007.89,0.0422126,0.175081,0.00185678,0.154302,0.258748,0.157507,0.258748,0.88275,0.0398432,0.180509,0.166854,0.0001,1e-05
152,1012.03,0.045734,0.174352,0.00170802,0.160527,0.233334,0.153174,0.233334,0.888125,0.0390965,0.165962,0.147901,0.0001,1e-05
153,1041.78,0.0391804,0.176631,0.00154905,0.146153,0.221305,0.15297,0.221305,0.871375,0.0428732,0.160391,0.17313,0.0001,1e-05
154,1045.91,0.0432862,0.164051,0.00146018,0.177488,0.246674,0.158299,0.246674,0.857125,0.0427964,0.166114,0.170751,0.0001,1e-05
155,1050.14,0.0468379,0.172894,0.00161114,0.160596,0.2781,0.172599,0.2781,0.876125,0.0418642,0.187479,0.153468,0.0001,1e-05
156,1054.14,0.0445543,0.179279,0.00133273,0.15083,0.284233,0.177719,0.284233,0.830625,0.0469914,0.18015,0.194472,0.0001,1e-05
157,1058.28,0.0531907,0.171523,0.00158109,0.188156,0.249864,0.168757,0.249864,0.83175,0.0540079,0.163667,0.19996,0.0001,1e-05
158,1062.36,0.0534519,0.163881,0.00174522,0.171639,0.221263,0.14418,0.221263,0.847125,0.0521899,0.162306,0.187321,0.0001,1e-05
159,1066.38,0.0512656,0.177371,0.00197541,0.190328,0.248279,0.161157,0.248279,0.844625,0.0450247,0.160731,0.181395,0.0001,1e-05
160,1070.53,0.0419785,0.177514,0.00149135,0.169564,0.258141,0.173897,0.258141,0.857125,0.0374347,0.184558,0.153358,0.0001,1e-05
161,1074.59,0.0401577,0.180078,0.00148998,0.146742,0.261628,0.171354,0.261628,0.873875,0.0431946,0.198206,0.162135,0.0001,1e-05
162,1101.78,0.0481732,0.190742,0.00142015,0.1557,0.24586,0.166537,0.24586,0.887875,0.036184,0.184615,0.152536,0.0001,1e-05
163,1105.79,0.0365412,0.179398,0.00102541,0.147144,0.239992,0.151039,0.239992,0.819,0.0433841,0.175458,0.181491,0.0001,1e-05
164,1109.9,0.0572345,0.187531,0.00211402,0.194695,0.255908,0.168422,0.255908,0.8705,0.0444036,0.169657,0.177601,0.0001,1e-05
165,1113.94,0.0409054,0.178446,0.00133893,0.148254,0.28775,0.166013,0.28775,0.813375,0.0467239,0.19142,0.196611,0.0001,1e-05
166,1118.18,0.0539386,0.176545,0.00153382,0.192032,0.323617,0.168365,0.323617,0.816375,0.0538805,0.201233,0.209877,0.0001,1e-05
167,1122.28,0.0526,0.185896,0.00143777,0.1942,0.300713,0.169835,0.300713,0.836875,0.0483845,0.197356,0.182918,0.0001,1e-05
168,1126.37,0.0501817,0.177355,0.00153426,0.179181,0.247596,0.158482,0.247596,0.828375,0.0527445,0.167787,0.205389,0.0001,1e-05
169,1130.59,0.0474798,0.172673,0.00122201,0.159165,0.233376,0.155385,0.233376,0.883,0.0451897,0.16138,0.163044,0.0001,1e-05
170,1134.46,0.0384305,0.17339,0.0013896,0.149262,0.239718,0.16143,0.239718,0.85025,0.0537903,0.165806,0.198301,0.0001,1e-05
171,1163.44,0.0456869,0.177597,0.00181313,0.169375,0.261952,0.181116,0.261952,0.845125,0.0581959,0.154539,0.22027,0.0001,1e-05
172,1167.53,0.044036,0.165678,0.00108221,0.159925,0.277974,0.195757,0.277974,0.8685,0.0466443,0.153572,0.186126,0.0001,1e-05
173,1171.66,0.0526095,0.16846,0.00146349,0.183678,0.320181,0.191615,0.320181,0.834375,0.0525803,0.144735,0.216084,0.0001,1e-05
174,1175.86,0.0597944,0.164515,0.00141101,0.212355,0.354111,0.22209,0.354111,0.836,0.0675197,0.141252,0.237314,0.0001,1e-05
175,1179.87,0.0518224,0.161517,0.00126435,0.180512,0.359576,0.220998,0.359576,0.88275,0.0515121,0.144377,0.201169,0.0001,1e-05
176,1183.94,0.0480137,0.157038,0.00172092,0.177923,0.301567,0.204547,0.301567,0.85175,0.0444096,0.139974,0.197223,0.0001,1e-05
177,1187.97,0.0453864,0.159939,0.00168229,0.154806,0.359872,0.216898,0.359872,0.851125,0.0476345,0.139653,0.199549,0.0001,1e-05
178,1192.1,0.0466607,0.161789,0.00178895,0.163242,0.420784,0.276934,0.420784,0.878125,0.0616523,0.135284,0.219974,0.0001,1e-05
179,1195.98,0.0388495,0.156721,0.0011798,0.152872,0.437298,0.292686,0.437298,0.87925,0.0597768,0.136257,0.212214,0.0001,1e-05
180,1223.49,0.048189,0.147,0.00145452,0.168798,0.394664,0.275289,0.394664,0.863,0.0582073,0.139829,0.201489,0.0001,1e-05
181,1227.45,0.0564074,0.140154,0.00217289,0.199028,0.393589,0.250787,0.393589,0.884375,0.057122,0.129523,0.202044,0.0001,1e-05
182,1231.51,0.046597,0.141226,0.00150115,0.164694,0.466232,0.321264,0.466232,0.891,0.0496982,0.132605,0.197587,0.0001,1e-05
183,1235.52,0.0461901,0.139267,0.00157684,0.167437,0.497876,0.334613,0.497876,0.8655,0.0746527,0.133954,0.240448,0.0001,1e-05
