source,test/loss_bbox,test/loss_ce,test/loss_giou,metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(B),metrics/recall(B)
_2d000_1d000_nm00/_2d000_1d000_nm00.csv,0.11864880099892616,0.03669348442538952,0.4520106514294942,0.8760714999712813,0.5377957792960225,0.8648648648648649,0.8888888888888888
_2d2_1d8_nm30/_2d2_1d8_nm30.csv,0.12837831055124602,0.03976379378582351,0.4220893532037735,0.892952039482016,0.5846044341125495,0.9130434782608695,0.875
_2d4_1d10_nm30/_2d4_1d10_nm30.csv,0.09663927927613258,0.03723442797005797,0.44253920018672943,0.8925782347841056,0.5476956886871333,0.8148148148148148,0.9166666666666666
_2d6_1d20_nm20/_2d6_1d20_nm20.csv,0.09877128526568413,0.031374847632832825,0.39540035525957745,0.9056169765474883,0.608699056576217,0.8571428571428571,0.9166666666666666
