epoch,time,train/loss_bbox,train/loss_ce,train/loss_continuity_1d,train/loss_giou,metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(B),metrics/recall(B),val/loss_bbox,val/loss_ce,val/loss_giou,lr/pg0,lr/pg1
1,3.635,2.43079,1.76181,0.000854958,1.8124,0,0,0,0,0.606047,1.33581,1.31298,0.0001,1e-05
2,6.80343,0.582224,1.18543,0.000818445,1.31275,0,0,0,0,0.243052,0.910898,0.825131,0.0001,1e-05
3,9.76623,0.264925,0.799767,0.000811783,0.797622,0.000328299,3.28299e-05,0.000328299,0.00625,0.1677,0.583963,0.600267,0.0001,1e-05
4,12.7658,0.269245,0.519394,0.000790781,0.727009,0.00108973,0.000295084,0.00108973,0.040625,0.185529,0.407906,0.558953,0.0001,1e-05
5,16.0198,0.182647,0.396214,0.000748683,0.563339,0.00130541,0.000428884,0.00130541,0.03125,0.0996601,0.358821,0.389671,0.0001,1e-05
6,19.0853,0.126121,0.353475,0.000715595,0.408779,0.00101349,0.000235859,0.00101349,0.01875,0.165743,0.360889,0.54668,0.0001,1e-05
7,22.2344,0.111365,0.357222,0.000681404,0.379282,0.000825083,0.00028349,0.000825083,0.025,0.088844,0.353808,0.318876,0.0001,1e-05
8,25.276,0.105765,0.3402,0.000660128,0.36714,0.00158527,0.000683668,0.00158527,0.05625,0.068521,0.338077,0.269771,0.0001,1e-05
9,28.2342,0.10606,0.324595,0.000652569,0.351014,0.0062468,0.00157913,0.0062468,0.096875,0.111266,0.324039,0.404952,0.0001,1e-05
10,31.409,0.102065,0.306314,0.00061881,0.364404,0.0242324,0.00907359,0.0242324,0.34375,0.0777584,0.305938,0.292118,0.0001,1e-05
11,34.7678,0.103677,0.29577,0.000586354,0.395622,0.0686414,0.0328328,0.0686414,0.50525,0.0725749,0.302575,0.30502,0.0001,1e-05
12,38.0912,0.07733,0.278679,0.000569507,0.313649,0.0831555,0.0452808,0.0831555,0.621,0.0705473,0.295031,0.257975,0.0001,1e-05
13,41.283,0.0896588,0.276078,0.00055018,0.345003,0.0933116,0.0454785,0.0933116,0.6965,0.0619452,0.29027,0.258875,0.0001,1e-05
14,44.4861,0.0731617,0.281987,0.000535688,0.269231,0.0648989,0.0309295,0.0648989,0.698125,0.0647332,0.287362,0.295655,0.0001,1e-05
15,47.7326,0.076808,0.27529,0.000522861,0.284772,0.0855863,0.0453327,0.0855863,0.625375,0.0781691,0.278292,0.351927,0.0001,1e-05
16,50.808,0.0711002,0.262566,0.000514129,0.283994,0.125667,0.0620612,0.125667,0.709,0.0649577,0.268842,0.277921,0.0001,1e-05
17,53.9119,0.0669639,0.255647,0.000505581,0.283896,0.16526,0.0692444,0.16526,0.65775,0.082483,0.26382,0.331693,0.0001,1e-05
18,57.0897,0.162498,0.25434,0.00048482,0.404992,0.138413,0.0565155,0.138413,0.72875,0.0714308,0.254997,0.303529,0.0001,1e-05
19,60.2529,0.0827473,0.241348,0.000468894,0.316421,0.143066,0.0628078,0.143066,0.783625,0.0662401,0.249996,0.255612,0.0001,1e-05
20,63.5445,0.0766353,0.24557,0.000452122,0.290375,0.102423,0.0355908,0.102423,0.687875,0.0671381,0.249329,0.27078,0.0001,1e-05
21,66.7092,0.0725559,0.248522,0.000446556,0.298169,0.0938667,0.0352394,0.0938667,0.72375,0.0526893,0.253808,0.247859,0.0001,1e-05
22,69.8177,0.0626492,0.24074,0.000451202,0.239728,0.0764002,0.0388796,0.0764002,0.73075,0.0572546,0.247285,0.245701,0.0001,1e-05
23,73.0082,0.0710388,0.23389,0.000445242,0.257572,0.0825869,0.0311809,0.0825869,0.764125,0.0654046,0.245204,0.233799,0.0001,1e-05
24,76.2483,0.145999,0.238608,0.000406813,0.371263,0.0532771,0.0204759,0.0532771,0.6775,0.0797622,0.251334,0.293233,0.0001,1e-05
25,79.4288,0.0696523,0.23718,0.00043029,0.264001,0.0546251,0.0195736,0.0546251,0.54175,0.08215,0.256824,0.368314,0.0001,1e-05
26,82.5225,0.0685064,0.244873,0.000430316,0.296973,0.0751594,0.0358444,0.0751594,0.7255,0.0628673,0.245774,0.262839,0.0001,1e-05
27,85.63,0.0643335,0.237026,0.000407757,0.250778,0.111327,0.0611667,0.111327,0.85125,0.0430254,0.242482,0.159463,0.0001,1e-05
28,88.9454,0.0525508,0.236513,0.000397147,0.194002,0.0907376,0.0472817,0.0907376,0.733875,0.0573711,0.241233,0.232558,0.0001,1e-05
29,92.0826,0.0626167,0.234954,0.000399642,0.235743,0.0940343,0.0499417,0.0940343,0.8085,0.0460452,0.238858,0.199034,0.0001,1e-05
30,95.2689,0.0529231,0.23014,0.000396486,0.199638,0.107076,0.0701957,0.107076,0.853625,0.0372647,0.235945,0.164376,0.0001,1e-05
31,98.5404,0.0489499,0.231978,0.000401204,0.187741,0.12781,0.057493,0.12781,0.82725,0.0424313,0.236249,0.181058,0.0001,1e-05
32,101.675,0.0465666,0.226414,0.00039219,0.201098,0.128778,0.0704658,0.128778,0.81975,0.0465194,0.236468,0.191736,0.0001,1e-05
33,104.933,0.0596565,0.234035,0.000380301,0.234462,0.105653,0.0424568,0.105653,0.733,0.0645119,0.235419,0.261742,0.0001,1e-05
34,108.124,0.0572025,0.236465,0.000369632,0.262821,0.0522372,0.0285542,0.0522372,0.635,0.0724518,0.237054,0.338286,0.0001,1e-05
35,111.259,0.0599134,0.240396,0.000375482,0.259735,0.124658,0.0585764,0.124658,0.77775,0.0486223,0.235605,0.184976,0.0001,1e-05
36,114.451,0.0502702,0.240959,0.000357123,0.186606,0.0949023,0.0601484,0.0949023,0.663625,0.0392411,0.238314,0.150394,0.0001,1e-05
37,117.857,0.0588652,0.241344,0.000333167,0.208088,0.0889464,0.0544736,0.0889464,0.64925,0.0356512,0.236594,0.152952,0.0001,1e-05
38,121.088,0.0452517,0.236494,0.000350009,0.164073,0.0829353,0.0443819,0.0829353,0.628875,0.0552406,0.234805,0.200662,0.0001,1e-05
39,124.276,0.0457924,0.23711,0.000352814,0.18462,0.0820531,0.0462451,0.0820531,0.7255,0.0481523,0.233055,0.187917,0.0001,1e-05
