epoch,time,train/loss_bbox,train/loss_ce,train/loss_continuity_1d,train/loss_continuity_2d,train/loss_giou,metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(B),metrics/recall(B),val/loss_bbox,val/loss_ce,val/loss_giou,lr/pg0,lr/pg1
1,3.78256,2.34912,3.16637,0.00247872,0.000997773,1.64414,0,0,0,0,0.448134,2.66625,1.31981,0.0001,1e-05
2,6.97242,0.417982,2.38609,0.00234315,0.00096236,1.14534,0,0,0,0,0.260855,1.99923,0.943564,0.0001,1e-05
3,10.207,0.242841,1.77028,0.00219784,0.000920233,0.802994,0.000938076,0.00026249,0.000938076,0.103125,0.158039,1.24312,0.584542,0.0001,1e-05
4,13.4444,0.209047,1.04341,0.00212537,0.000901827,0.627049,0.00113993,0.000245377,0.00113993,0.065625,0.228831,0.649291,0.748215,0.0001,1e-05
5,16.828,0.232431,0.621398,0.00199544,0.000865038,0.726198,0.0023557,0.00092159,0.0023557,0.146875,0.191429,0.477523,0.628167,0.0001,1e-05
6,20.2363,0.152554,0.467448,0.00190237,0.000834115,0.52644,0.00324218,0.00151465,0.00324218,0.253125,0.125324,0.390968,0.428548,0.0001,1e-05
7,23.6065,0.14977,0.364478,0.00179453,0.000798418,0.427623,0.0049632,0.00264598,0.0049632,0.240625,0.110155,0.342647,0.395768,0.0001,1e-05
8,26.8936,0.154853,0.337213,0.00171075,0.000767763,0.492535,0.00525944,0.0025719,0.00525944,0.24375,0.127156,0.335714,0.416165,0.0001,1e-05
9,30.0981,0.129841,0.330668,0.00165651,0.000740754,0.426057,0.00691859,0.00278287,0.00691859,0.276125,0.110803,0.334286,0.397963,0.0001,1e-05
10,33.4462,0.103209,0.345726,0.00157048,0.00070955,0.355632,0.00635989,0.00255564,0.00635989,0.3295,0.104436,0.329247,0.375196,0.0001,1e-05
11,36.6615,0.100202,0.338204,0.00146584,0.000669386,0.348198,0.00494086,0.00243993,0.00494086,0.406,0.106702,0.31853,0.347964,0.0001,1e-05
12,40.0372,0.103715,0.310297,0.0014054,0.000643404,0.355863,0.00563403,0.00251465,0.00563403,0.414625,0.107558,0.314618,0.3631,0.0001,1e-05
13,43.438,0.166652,0.301255,0.00132749,0.000612531,0.391021,0.00554879,0.00281476,0.00554879,0.445,0.0921642,0.310069,0.333623,0.0001,1e-05
14,46.7828,0.0975339,0.303353,0.00127694,0.000589511,0.326654,0.00755947,0.0033388,0.00755947,0.472875,0.0771593,0.307246,0.289646,0.0001,1e-05
15,50.1751,0.091117,0.302351,0.00129766,0.000586039,0.355065,0.0089167,0.00440861,0.0089167,0.511,0.0744601,0.301826,0.301353,0.0001,1e-05
16,53.4651,0.0820596,0.295027,0.00121704,0.000554103,0.290834,0.00533899,0.00292806,0.00533899,0.41325,0.0874442,0.296843,0.304699,0.0001,1e-05
17,56.8528,0.0833138,0.290002,0.00117976,0.00053462,0.316548,0.00748584,0.00443046,0.00748584,0.447875,0.0824373,0.289657,0.292383,0.0001,1e-05
18,60.3012,0.0866787,0.280097,0.0011435,0.000513446,0.320679,0.00903421,0.00460755,0.00903421,0.417375,0.0991701,0.281329,0.386486,0.0001,1e-05
19,63.6271,0.094502,0.275918,0.00112965,0.000502548,0.338403,0.0135654,0.00823529,0.0135654,0.486875,0.0498389,0.274426,0.208779,0.0001,1e-05
20,66.9919,0.0600327,0.272123,0.00110581,0.000488887,0.238943,0.0208006,0.0112971,0.0208006,0.465375,0.0662657,0.270111,0.223396,0.0001,1e-05
21,70.3006,0.0670923,0.275868,0.0010769,0.000473479,0.252712,0.0126349,0.00855684,0.0126349,0.54675,0.0466543,0.265752,0.202884,0.0001,1e-05
22,73.6143,0.0550696,0.2629,0.00101933,0.000447758,0.218213,0.0127206,0.00808839,0.0127206,0.532,0.0495137,0.262772,0.192818,0.0001,1e-05
23,76.9997,0.0529746,0.270812,0.00103727,0.000449772,0.210994,0.0147071,0.00651763,0.0147071,0.441125,0.0847891,0.262066,0.350288,0.0001,1e-05
24,80.2671,0.0725754,0.261023,0.00100591,0.000433812,0.283753,0.0161243,0.00806629,0.0161243,0.49075,0.0639077,0.256708,0.2289,0.0001,1e-05
25,83.6446,0.0603487,0.260544,0.00100449,0.000431605,0.234492,0.0193654,0.0107218,0.0193654,0.547125,0.0499034,0.252719,0.208349,0.0001,1e-05
26,87.0455,0.062969,0.255158,0.000902934,0.000388969,0.242113,0.0210561,0.00863301,0.0210561,0.496875,0.0558362,0.251694,0.233891,0.0001,1e-05
