epoch,time,train/loss_bbox,train/loss_ce,train/loss_continuity_1d,train/loss_continuity_2d,train/loss_giou,metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(B),metrics/recall(B),val/loss_bbox,val/loss_ce,val/loss_giou,lr/pg0,lr/pg1
1,30.2235,0.254958,0.570625,0.00111521,0.000504493,0.667527,0.00392521,0.00187895,0.00571045,0.226667,0.130472,0.334338,0.475657,0.0001,1e-05
2,61.7374,0.110055,0.289482,0.00137182,0.000643622,0.390961,0.0243837,0.0125367,0.023569,0.186667,0.11589,0.270801,0.352273,0.0001,1e-05
3,95.7159,0.0948879,0.260195,0.00158612,0.000773823,0.36093,0.077791,0.0296341,0.135135,0.2,0.0947196,0.25972,0.333242,0.0001,1e-05
4,129.765,0.0925859,0.243371,0.00173624,0.000858362,0.347702,0.0822072,0.0392697,0.235294,0.106667,0.0862343,0.219991,0.362863,0.0001,1e-05
5,163.374,0.0957252,0.227991,0.00189017,0.000937093,0.339653,0.104547,0.0433719,0.137615,0.2,0.140977,0.247698,0.435437,0.0001,1e-05
6,203.57,0.0868028,0.227892,0.00174843,0.000873574,0.317638,0.116203,0.0587922,0.216667,0.173333,0.0876873,0.248719,0.342567,0.0001,1e-05
7,238.87,0.0876705,0.235554,0.00176684,0.000884927,0.323416,0.160273,0.0846702,0.314815,0.226667,0.102963,0.233028,0.39939,0.0001,1e-05
8,277.538,0.0905597,0.226764,0.00171479,0.000865884,0.33172,0.135719,0.0795946,0.5,0.16,0.0851878,0.24565,0.333387,0.0001,1e-05
9,324.957,0.0735938,0.231268,0.00145488,0.000752618,0.280662,0.0935531,0.0595196,0.183333,0.146667,0.0723745,0.23566,0.305971,0.0001,1e-05
10,358.771,0.0724325,0.231181,0.00124304,0.000655909,0.281456,0.123052,0.0457497,0.179775,0.213333,0.0962014,0.247589,0.358339,0.0001,1e-05
11,393.6,0.0838396,0.225523,0.00113575,0.000606453,0.296655,0.103595,0.0489339,0.16,0.32,0.10605,0.24225,0.412789,0.0001,1e-05
12,426.87,0.0797144,0.218637,0.00119376,0.000634712,0.296403,0.117918,0.0731658,0.205882,0.186667,0.0948569,0.226248,0.301288,0.0001,1e-05
13,461.269,0.083753,0.22341,0.00107816,0.000582985,0.307052,0.0838717,0.0343809,0.163934,0.133333,0.0924908,0.229412,0.350039,0.0001,1e-05
14,495.078,0.0789695,0.22475,0.000956659,0.000528321,0.296796,0.137726,0.0733075,0.118557,0.306667,0.0751636,0.212554,0.292891,0.0001,1e-05
15,528.876,0.0847612,0.214622,0.00099282,0.000549137,0.300066,0.211192,0.0837265,0.304348,0.466667,0.0918281,0.227917,0.358101,0.0001,1e-05
16,581.912,0.0807455,0.219314,0.000963278,0.000542048,0.302492,0.145661,0.0795574,0.260274,0.253333,0.0722264,0.227678,0.276242,0.0001,1e-05
17,613.674,0.0789731,0.217631,0.000880851,0.00050299,0.292302,0.213201,0.107558,0.271028,0.386667,0.0721734,0.232843,0.294782,0.0001,1e-05
18,644.828,0.0685489,0.217402,0.000789559,0.00046363,0.26948,0.162204,0.102607,0.161538,0.28,0.0832411,0.210432,0.318495,0.0001,1e-05
19,674.833,0.0729996,0.20975,0.000763754,0.000453539,0.274938,0.282405,0.143136,0.233333,0.373333,0.0934973,0.19927,0.357029,0.0001,1e-05
20,706.773,0.0795418,0.193678,0.000722096,0.000431912,0.291321,0.358989,0.160097,0.319588,0.413333,0.0949023,0.188992,0.354392,0.0001,1e-05
21,738.703,0.080329,0.194202,0.000681408,0.000409564,0.286837,0.225075,0.147347,0.323077,0.28,0.101124,0.188406,0.377807,0.0001,1e-05
22,768.735,0.0820042,0.18107,0.000622324,0.000377747,0.312119,0.358355,0.212076,0.416667,0.4,0.0857293,0.157027,0.337868,0.0001,1e-05
23,802.144,0.0958705,0.151809,0.000561921,0.000346431,0.353675,0.774282,0.446946,0.460938,0.786667,0.113943,0.115234,0.392913,0.0001,1e-05
24,835.11,0.0940609,0.143043,0.000544138,0.00033906,0.342918,0.581463,0.302461,0.772727,0.453333,0.114609,0.121929,0.403727,0.0001,1e-05
25,867.071,0.0895835,0.135294,0.000585621,0.000358457,0.340461,0.673752,0.32487,0.376623,0.773333,0.109147,0.105415,0.421039,0.0001,1e-05
26,898.382,0.0982271,0.134549,0.000598203,0.000366701,0.363609,0.817889,0.435317,0.694118,0.786667,0.111541,0.0953674,0.444755,0.0001,1e-05
27,929.91,0.110178,0.118456,0.000532234,0.000335296,0.386617,0.853449,0.443468,0.816901,0.773333,0.0982477,0.0943481,0.405451,0.0001,1e-05
28,961.594,0.107282,0.0934766,0.000527816,0.000331737,0.406342,0.924932,0.563445,0.924242,0.813333,0.103479,0.0622109,0.414853,0.0001,1e-05
29,994.63,0.101711,0.0912976,0.000533186,0.000330127,0.392382,0.66681,0.328125,0.425532,0.8,0.0956207,0.149296,0.395775,0.0001,1e-05
30,1027.68,0.0989282,0.0913195,0.000554192,0.000344509,0.38585,0.874616,0.416615,0.828571,0.773333,0.113038,0.0683885,0.475708,0.0001,1e-05
31,1060.83,0.105367,0.0595091,0.000481086,0.000310199,0.415439,0.883869,0.489285,0.913043,0.84,0.0957608,0.0535112,0.434314,0.0001,1e-05
32,1093.51,0.1024,0.0626214,0.000513847,0.000331292,0.422222,0.939067,0.55719,0.915493,0.866667,0.094794,0.0377615,0.414728,0.0001,1e-05
33,1126.37,0.103627,0.0528246,0.000460628,0.000299072,0.421568,0.811168,0.375886,0.876923,0.76,0.10018,0.066728,0.493374,0.0001,1e-05
34,1159.71,0.0994932,0.0586502,0.000477496,0.000308031,0.411463,0.86618,0.461602,0.885714,0.826667,0.110316,0.0496555,0.462219,0.0001,1e-05
35,1189.7,0.102795,0.0472532,0.000431638,0.000282484,0.409256,0.918762,0.482709,0.890411,0.866667,0.125001,0.045799,0.479895,0.0001,1e-05
