test/loss_bbox,test/loss_ce,test/loss_giou,metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(B),metrics/recall(B)
0.09981593365470569,0.19973998020092645,0.3658172935247421,0.13193574566707306,0.06316337589630422,0.15625,0.2777777777777778
