epoch,time,train/loss_bbox,train/loss_ce,train/loss_giou,metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(B),metrics/recall(B),val/loss_bbox,val/loss_ce,val/loss_giou,lr/pg0,lr/pg1
1,5.05262,1.51759,1.44369,1.40232,0.00612723,0.00157747,0.00612723,0.158,0.237697,0.834764,0.85432,0.0001,1e-05
2,9.75185,0.231925,0.592789,0.747068,0.0144435,0.00631497,0.0144435,0.24,0.169769,0.416646,0.596376,0.0001,1e-05
3,14.3275,0.198183,0.377324,0.599711,0.0120441,0.00655414,0.0120441,0.334,0.100649,0.347903,0.380386,0.0001,1e-05
4,19.2937,0.128003,0.317891,0.40113,0.00945729,0.00408149,0.00945729,0.34,0.0829932,0.319283,0.327928,0.0001,1e-05
5,24.1263,0.125453,0.296341,0.417484,0.0225446,0.00785644,0.0225446,0.36,0.0795051,0.281105,0.307683,0.0001,1e-05
6,29.0481,0.09842,0.271701,0.351194,0.0365368,0.0178236,0.0365368,0.358,0.0993733,0.274173,0.35432,0.0001,1e-05
7,33.8586,0.0922327,0.262547,0.320931,0.0505572,0.0207678,0.0505572,0.37,0.0940566,0.260005,0.322037,0.0001,1e-05
8,38.6752,0.0875411,0.239751,0.297826,0.0890731,0.049849,0.0890731,0.418,0.0677899,0.233249,0.261866,0.0001,1e-05
9,43.4033,0.0812118,0.220338,0.298333,0.142196,0.0759434,0.142196,0.404,0.0764932,0.197398,0.304565,0.0001,1e-05
10,48.2861,0.0796799,0.190983,0.30275,0.154242,0.0950027,0.154242,0.396,0.0855908,0.178521,0.365605,0.0001,1e-05
11,53.1544,0.108458,0.191679,0.300277,0.119539,0.0743967,0.119539,0.41,0.0756406,0.181666,0.29951,0.0001,1e-05
12,57.8916,0.0726662,0.196121,0.251696,0.135936,0.0847536,0.135936,0.428,0.0568528,0.187775,0.22016,0.0001,1e-05
13,62.6558,0.0780368,0.201508,0.26548,0.13347,0.0918631,0.13347,0.488625,0.0497174,0.196603,0.204381,0.0001,1e-05
14,67.3889,0.0664495,0.189425,0.243246,0.153179,0.10383,0.153179,0.491125,0.0495904,0.188378,0.196493,0.0001,1e-05
15,72.273,0.0666075,0.203652,0.248566,0.104492,0.0713363,0.104492,0.499375,0.0625769,0.214168,0.271245,0.0001,1e-05
16,76.9551,0.0548899,0.221279,0.22627,0.0916418,0.0633483,0.0916418,0.6625,0.0392509,0.225229,0.177805,0.0001,1e-05
17,81.7862,0.0577003,0.213755,0.219684,0.11962,0.0752899,0.11962,0.77775,0.0532972,0.22341,0.210501,0.0001,1e-05
18,86.5776,0.0586762,0.2118,0.209263,0.105942,0.0731577,0.105942,0.796125,0.0399264,0.219967,0.179455,0.0001,1e-05
19,91.6218,0.0584886,0.213235,0.224576,0.123638,0.0617807,0.123638,0.64825,0.0719868,0.208782,0.305121,0.0001,1e-05
20,96.3613,0.0934015,0.195521,0.296747,0.189569,0.112052,0.189569,0.795875,0.0519203,0.201307,0.219113,0.0001,1e-05
21,101.255,0.0703061,0.202653,0.234545,0.15489,0.0893109,0.15489,0.8455,0.0456283,0.215881,0.180765,0.0001,1e-05
22,106.136,0.063356,0.203449,0.227594,0.107752,0.0664361,0.107752,0.774375,0.0511593,0.205319,0.224004,0.0001,1e-05
23,111.163,0.0524524,0.197754,0.202954,0.114243,0.0729565,0.114243,0.812125,0.0545192,0.202357,0.221381,0.0001,1e-05
24,116.074,0.0658415,0.19377,0.224675,0.122157,0.0786127,0.122157,0.8395,0.0408552,0.206435,0.184915,0.0001,1e-05
25,120.813,0.0609333,0.186208,0.218552,0.2043,0.105039,0.2043,0.724125,0.0639491,0.184463,0.28998,0.0001,1e-05
26,125.593,0.0806408,0.176643,0.276952,0.264716,0.157514,0.264716,0.843125,0.0539426,0.173482,0.216022,0.0001,1e-05
27,130.416,0.0712274,0.155241,0.254379,0.28187,0.178895,0.28187,0.8765,0.0440995,0.170154,0.17446,0.0001,1e-05
28,135.2,0.0618728,0.147389,0.239359,0.323722,0.188564,0.323722,0.85,0.0442431,0.156555,0.18935,0.0001,1e-05
