epoch,time,train/loss_bbox,train/loss_ce,train/loss_continuity_1d,train/loss_continuity_2d,train/loss_giou,metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(B),metrics/recall(B),val/loss_bbox,val/loss_ce,val/loss_giou,lr/pg0,lr/pg1
1,35.1667,0.24344,0.562693,0.000804574,0.000290533,0.636965,0.00460677,0.00226301,0.00856085,0.493333,0.137505,0.284688,0.523008,0.0001,1e-05
2,69.2539,0.114249,0.268332,0.00144118,0.000423714,0.431008,0.025882,0.0146761,0.109091,0.08,0.138816,0.270938,0.509296,0.0001,1e-05
3,103.963,0.0954464,0.258888,0.00172111,0.000483738,0.365506,0.0342487,0.0138798,0.0688259,0.226667,0.146228,0.252373,0.557047,0.0001,1e-05
4,136.876,0.0986233,0.246236,0.00194821,0.000545686,0.365849,0.0858411,0.0401692,0.416667,0.0666667,0.104842,0.25501,0.364484,0.0001,1e-05
5,171.147,0.0878525,0.240187,0.00207522,0.00057042,0.318746,0.0717493,0.0403229,0.153846,0.186667,0.0898048,0.24673,0.364942,0.0001,1e-05
6,207.487,0.0855824,0.232175,0.00197441,0.000543724,0.328805,0.17034,0.0942516,0.254902,0.173333,0.0809293,0.226513,0.333664,0.0001,1e-05
7,243.461,0.0807185,0.224543,0.00190847,0.000527006,0.314263,0.0947016,0.0632693,0.0728155,0.2,0.0789855,0.244586,0.293481,0.0001,1e-05
8,277.777,0.0767357,0.234768,0.00181748,0.000494902,0.283792,0.0927613,0.0445673,0.164179,0.146667,0.0679231,0.235706,0.279567,0.0001,1e-05
9,311.281,0.0765346,0.234062,0.00155944,0.000443182,0.290572,0.0776861,0.0445781,0.0894309,0.293333,0.0894104,0.232344,0.345511,0.0001,1e-05
10,344.54,0.0756818,0.229483,0.00137216,0.000395221,0.287732,0.12268,0.0507535,0.171429,0.24,0.10042,0.238796,0.382951,0.0001,1e-05
11,378.844,0.0871446,0.219061,0.00137465,0.000398392,0.294622,0.170449,0.0885528,0.461538,0.16,0.103954,0.215487,0.393968,0.0001,1e-05
12,410.926,0.0837586,0.207722,0.00126239,0.000378135,0.306835,0.231577,0.095144,0.233645,0.333333,0.0957009,0.242858,0.346854,0.0001,1e-05
13,445.158,0.081523,0.206928,0.00100939,0.000322478,0.301231,0.175701,0.0910406,0.143885,0.266667,0.104733,0.220939,0.361054,0.0001,1e-05
14,478.015,0.0809923,0.22026,0.000899779,0.000297512,0.298512,0.185666,0.072362,0.25,0.226667,0.0898436,0.244494,0.338468,0.0001,1e-05
15,510.506,0.0757012,0.208036,0.000888799,0.000288394,0.282829,0.266645,0.150385,0.3,0.4,0.0793542,0.200354,0.326055,0.0001,1e-05
16,545.303,0.0814993,0.202558,0.000858608,0.000285473,0.300397,0.360948,0.211956,0.785714,0.293333,0.0773713,0.214743,0.309529,0.0001,1e-05
17,581.093,0.0843529,0.176697,0.000843922,0.00028947,0.306827,0.449785,0.250156,0.642857,0.48,0.0975287,0.160104,0.35806,0.0001,1e-05
18,616.029,0.0946237,0.15339,0.00076433,0.000267478,0.342852,0.76776,0.436978,0.701299,0.72,0.0961488,0.13905,0.352082,0.0001,1e-05
19,651.769,0.0987109,0.140879,0.000797689,0.000275732,0.359741,0.663538,0.37813,0.84,0.56,0.0870211,0.137719,0.346348,0.0001,1e-05
20,685.344,0.099191,0.129707,0.000793191,0.0002752,0.363081,0.855184,0.484671,0.861538,0.746667,0.0795745,0.128876,0.316748,0.0001,1e-05
21,719.739,0.101097,0.123582,0.000789995,0.00027836,0.368605,0.770531,0.432195,0.77551,0.506667,0.101092,0.119454,0.373923,0.0001,1e-05
22,752.896,0.106407,0.116675,0.000756354,0.000267905,0.388972,0.66563,0.319261,0.930233,0.533333,0.113605,0.109537,0.412566,0.0001,1e-05
23,785.985,0.107455,0.0863951,0.000775377,0.000269148,0.390207,0.85516,0.487231,0.802632,0.813333,0.11596,0.072464,0.460875,0.0001,1e-05
24,819.973,0.106244,0.0809595,0.00075995,0.000268648,0.402072,0.899622,0.443637,0.938462,0.813333,0.130304,0.0655529,0.502198,0.0001,1e-05
25,854.303,0.103291,0.0703677,0.000685322,0.000254273,0.401113,0.843048,0.437139,0.909091,0.8,0.108074,0.0712248,0.473561,0.0001,1e-05
26,888.321,0.101037,0.0669947,0.000640117,0.000243663,0.411882,0.884979,0.460859,0.935484,0.773333,0.115985,0.063271,0.498329,0.0001,1e-05
27,921.184,0.111105,0.0634435,0.000587339,0.000229235,0.42386,0.772211,0.364196,0.916667,0.733333,0.11274,0.0761452,0.502562,0.0001,1e-05
28,953.485,0.10659,0.0554112,0.000581616,0.000226058,0.424953,0.930065,0.516951,0.927536,0.853333,0.0997323,0.0513254,0.423422,0.0001,1e-05
29,988.084,0.112198,0.0535917,0.000532869,0.000216274,0.429251,0.920806,0.471892,0.890411,0.866667,0.115562,0.0362309,0.510853,0.0001,1e-05
30,1019.77,0.104927,0.0440135,0.000558911,0.000229574,0.448084,0.894651,0.522859,0.924242,0.813333,0.0962891,0.0358408,0.457186,0.0001,1e-05
31,1053.99,0.101095,0.0439395,0.000607691,0.000238807,0.41724,0.913081,0.545777,0.926471,0.84,0.102071,0.0288662,0.42732,0.0001,1e-05
32,1087.93,0.0980929,0.0418757,0.000602374,0.000238723,0.415688,0.934846,0.614882,0.927536,0.853333,0.0833268,0.0298434,0.370866,0.0001,1e-05
33,1123.16,0.102675,0.0388148,0.00060445,0.000237443,0.4219,0.925224,0.518,0.925373,0.826667,0.0886575,0.0397082,0.402086,0.0001,1e-05
34,1157.48,0.105577,0.037828,0.000590016,0.000234621,0.420988,0.890492,0.456208,0.910448,0.813333,0.104012,0.0452596,0.465037,0.0001,1e-05
35,1190.83,0.0989156,0.037519,0.000582443,0.000230765,0.396176,0.940007,0.417047,0.956522,0.88,0.103382,0.0422916,0.520142,0.0001,1e-05
36,1223.64,0.103971,0.0307793,0.000588848,0.000231997,0.433278,0.896969,0.524979,0.875,0.84,0.10583,0.0348935,0.448095,0.0001,1e-05
37,1257.28,0.0987755,0.0315229,0.000594112,0.000236598,0.396536,0.917843,0.574073,0.941176,0.853333,0.0856237,0.0301958,0.3811,0.0001,1e-05
38,1289.8,0.104877,0.0352404,0.000556826,0.000229911,0.426729,0.922002,0.472545,0.914286,0.853333,0.0987765,0.0370532,0.464265,0.0001,1e-05
39,1322.57,0.0985871,0.0264654,0.000539131,0.000230796,0.410345,0.905132,0.454931,0.910448,0.813333,0.108428,0.0455073,0.515924,0.0001,1e-05
40,1355.9,0.101526,0.0336164,0.000525185,0.000222278,0.418334,0.944983,0.522977,0.917808,0.893333,0.0953664,0.032965,0.418078,0.0001,1e-05
41,1389.26,0.098751,0.0321375,0.000513462,0.000216993,0.406107,0.908295,0.431807,0.884615,0.92,0.120577,0.0197662,0.5668,0.0001,1e-05
42,1422.49,0.0986667,0.023706,0.000488227,0.000206286,0.411909,0.95471,0.587445,0.921053,0.933333,0.0895904,0.0249681,0.370634,0.0001,1e-05
43,1456.02,0.0956237,0.0205419,0.000493655,0.000204619,0.405087,0.927013,0.390251,0.853659,0.933333,0.115635,0.0246726,0.536303,0.0001,1e-05
44,1488.43,0.097935,0.0243299,0.000489019,0.000204004,0.418512,0.908522,0.43556,0.893333,0.893333,0.114305,0.0248032,0.520427,0.0001,1e-05
45,1520.89,0.093471,0.0300776,0.000498088,0.000207397,0.402782,0.953456,0.601136,0.921053,0.933333,0.0950726,0.0193697,0.39949,0.0001,1e-05
46,1553.75,0.103213,0.0230747,0.000493265,0.000206541,0.42764,0.904467,0.407124,0.938462,0.813333,0.124082,0.0327426,0.557801,0.0001,1e-05
47,1586.33,0.0995223,0.0276723,0.000471334,0.000203729,0.42244,0.940706,0.583108,0.954545,0.84,0.0919763,0.0190096,0.390862,0.0001,1e-05
48,1619.14,0.100568,0.0202654,0.00041916,0.000189028,0.407197,0.917112,0.573159,0.860759,0.906667,0.0971365,0.0263499,0.394323,0.0001,1e-05
49,1651.57,0.0989213,0.0216558,0.000431256,0.000194434,0.410593,0.899799,0.425375,0.857143,0.88,0.120917,0.0265433,0.53388,0.0001,1e-05
50,1685.21,0.106483,0.0275083,0.000406384,0.000185108,0.426135,0.768418,0.396973,0.833333,0.866667,0.112781,0.0220318,0.533555,0.0001,1e-05
51,1719.76,0.0901941,0.027563,0.000423914,0.000189215,0.396329,0.904024,0.484094,0.881579,0.893333,0.102908,0.0225274,0.489206,0.0001,1e-05
52,1753.39,0.0947209,0.0216852,0.000402481,0.000184268,0.399395,0.920572,0.538301,0.953125,0.813333,0.11153,0.0306097,0.449048,0.0001,1e-05
