test/loss_bbox,test/loss_ce,test/loss_giou,metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(B),metrics/recall(B)
0.09618842601776123,0.24985409279664358,0.38542334238688153,0.04871947897832383,0.0286415075858899,0.04824561403508772,0.1527777777777778
