test/loss_bbox,test/loss_ce,test/loss_giou,metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(B),metrics/recall(B)
0.10632099707921346,0.0342915115179494,0.3877934416135152,0.9320417666606937,0.6083066157346662,0.9295774647887324,0.9166666666666666
