epoch,time,train/loss_bbox,train/loss_ce,train/loss_giou,metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(B),metrics/recall(B),val/loss_bbox,val/loss_ce,val/loss_giou,lr/pg0,lr/pg1
1,5.72897,0.843224,1.41077,0.996539,0.00911073,0.00346631,0.00911073,0.224,0.162493,0.677811,0.51693,0.0001,1e-05
2,10.9968,0.158884,0.481811,0.499421,0.039096,0.0248148,0.039096,0.358,0.0841329,0.358498,0.344756,0.0001,1e-05
3,16.5648,0.106805,0.337766,0.381079,0.016598,0.00930006,0.016598,0.364,0.0844746,0.30986,0.322134,0.0001,1e-05
4,22.1089,0.104873,0.295422,0.385535,0.0338536,0.0122603,0.0338536,0.356,0.105279,0.287833,0.377592,0.0001,1e-05
5,27.7224,0.118982,0.274742,0.421267,0.0555674,0.0220173,0.0555674,0.352,0.0833781,0.276837,0.36133,0.0001,1e-05
6,33.3493,0.10824,0.2567,0.382329,0.0263938,0.0130007,0.0263938,0.352,0.101472,0.273773,0.357839,0.0001,1e-05
7,39.0427,0.0671472,0.248325,0.273752,0.0226625,0.0175847,0.0226625,0.422,0.0609846,0.25879,0.26035,0.0001,1e-05
8,44.5355,0.0776333,0.235675,0.30552,0.035777,0.021711,0.035777,0.366,0.0733642,0.249213,0.27353,0.0001,1e-05
9,50.0207,0.0728141,0.232592,0.281448,0.0453584,0.028127,0.0453584,0.396,0.0600599,0.237727,0.236173,0.0001,1e-05
10,55.6244,0.0687773,0.226545,0.253773,0.0406267,0.0244273,0.0406267,0.418,0.0656742,0.236033,0.26109,0.0001,1e-05
11,61.2997,0.0828359,0.221202,0.277777,0.0503168,0.0284397,0.0503168,0.736125,0.0645792,0.242192,0.229458,0.0001,1e-05
12,66.8778,0.0581733,0.223979,0.230466,0.0717898,0.0373385,0.0717898,0.813625,0.0461179,0.232916,0.197841,0.0001,1e-05
13,72.6254,0.0714138,0.222958,0.222438,0.060928,0.0359395,0.060928,0.8515,0.0342855,0.232927,0.150504,0.0001,1e-05
14,78.0713,0.0533862,0.223177,0.194368,0.0734954,0.0367394,0.0734954,0.837,0.0385512,0.232485,0.16859,0.0001,1e-05
15,83.6291,0.0604541,0.220023,0.244608,0.0857455,0.0427398,0.0857455,0.790875,0.0536821,0.227423,0.21029,0.0001,1e-05
16,89.0543,0.05165,0.226433,0.201167,0.052119,0.0224982,0.052119,0.658875,0.109138,0.221959,0.370637,0.0001,1e-05
17,94.7141,0.0531176,0.226691,0.200101,0.110114,0.0472653,0.110114,0.86025,0.0403176,0.220188,0.17445,0.0001,1e-05
18,100.433,0.0576525,0.224649,0.230625,0.140937,0.0485727,0.140937,0.793375,0.0466916,0.224793,0.202726,0.0001,1e-05
19,106.16,0.0719473,0.225917,0.215887,0.0848289,0.0408803,0.0848289,0.743625,0.064173,0.22269,0.274094,0.0001,1e-05
20,111.545,0.0605182,0.223578,0.228887,0.109342,0.0416968,0.109342,0.734625,0.0618107,0.22501,0.251979,0.0001,1e-05
21,117.224,0.0585544,0.223167,0.220641,0.0728287,0.0383544,0.0728287,0.790375,0.0414656,0.219134,0.187837,0.0001,1e-05
22,123.115,0.0630765,0.215755,0.235202,0.116407,0.052139,0.116407,0.72575,0.101344,0.21227,0.315751,0.0001,1e-05
23,128.913,0.0575414,0.21593,0.216849,0.113384,0.0555064,0.113384,0.844875,0.0342433,0.21227,0.16013,0.0001,1e-05
24,134.62,0.0815918,0.214626,0.247203,0.140244,0.0597849,0.140244,0.772,0.0465788,0.215437,0.216073,0.0001,1e-05
25,140.104,0.0479074,0.216642,0.188817,0.173151,0.0974674,0.173151,0.735,0.0522543,0.216344,0.227263,0.0001,1e-05
26,145.607,0.0508337,0.215933,0.199972,0.151261,0.073728,0.151261,0.81975,0.0358397,0.216617,0.159337,0.0001,1e-05
27,151.201,0.0583893,0.216003,0.203868,0.152027,0.0680148,0.152027,0.785,0.0470948,0.213832,0.186468,0.0001,1e-05
28,156.791,0.0494632,0.21216,0.178476,0.1061,0.0617504,0.1061,0.7975,0.0505003,0.208329,0.209544,0.0001,1e-05
29,162.245,0.0466161,0.214345,0.184441,0.12565,0.0673298,0.12565,0.8255,0.0377583,0.214176,0.155324,0.0001,1e-05
30,167.878,0.0576214,0.214348,0.228172,0.168237,0.101319,0.168237,0.81725,0.0412156,0.210602,0.161469,0.0001,1e-05
31,173.562,0.0521632,0.210789,0.187611,0.093432,0.0576226,0.093432,0.778875,0.0447903,0.205422,0.195902,0.0001,1e-05
32,179.325,0.046296,0.210392,0.187062,0.120027,0.0775662,0.120027,0.859375,0.0353103,0.204698,0.145764,0.0001,1e-05
33,185.067,0.0803272,0.2076,0.245001,0.15226,0.0884968,0.15226,0.78225,0.0480609,0.201541,0.200736,0.0001,1e-05
34,190.725,0.0506495,0.205691,0.184586,0.154393,0.0870538,0.154393,0.810375,0.0546309,0.205217,0.210319,0.0001,1e-05
35,196.177,0.043575,0.209506,0.165573,0.13765,0.0951577,0.13765,0.826625,0.0367641,0.206877,0.158033,0.0001,1e-05
36,201.778,0.0460066,0.208314,0.18222,0.126462,0.0723602,0.126462,0.786125,0.0542881,0.210627,0.204734,0.0001,1e-05
37,207.38,0.0627353,0.209853,0.235039,0.161556,0.068819,0.161556,0.73125,0.0763043,0.203841,0.284349,0.0001,1e-05
38,213.078,0.0585934,0.207877,0.20568,0.21122,0.113553,0.21122,0.828,0.0502741,0.203829,0.187573,0.0001,1e-05
39,218.542,0.0577271,0.201141,0.205332,0.241104,0.118547,0.241104,0.7895,0.0477235,0.190894,0.215017,0.0001,1e-05
40,224.437,0.0439088,0.194427,0.173712,0.151342,0.0962413,0.151342,0.881,0.0376831,0.193324,0.150088,0.0001,1e-05
41,230.094,0.0490678,0.199401,0.189458,0.173476,0.093911,0.173476,0.78725,0.0562141,0.201817,0.220142,0.0001,1e-05
42,235.691,0.0503195,0.196168,0.185472,0.182207,0.108457,0.182207,0.843875,0.0540374,0.198099,0.183245,0.0001,1e-05
43,241.31,0.0680757,0.192609,0.186666,0.254331,0.153481,0.254331,0.880125,0.0391581,0.187382,0.162176,0.0001,1e-05
44,247.045,0.0439932,0.195002,0.169324,0.238522,0.134227,0.238522,0.883,0.0413721,0.194001,0.162281,0.0001,1e-05
45,252.718,0.0440646,0.189232,0.170611,0.176824,0.106201,0.176824,0.85625,0.0376433,0.180864,0.171729,0.0001,1e-05
46,258.4,0.0470079,0.188593,0.188039,0.171585,0.112136,0.171585,0.857375,0.0490286,0.177763,0.201613,0.0001,1e-05
47,263.998,0.0610554,0.180555,0.226172,0.220514,0.128005,0.220514,0.848875,0.0377459,0.165226,0.175075,0.0001,1e-05
48,269.396,0.0504143,0.173714,0.189531,0.266767,0.136496,0.266767,0.855125,0.0364091,0.166903,0.166233,0.0001,1e-05
49,274.993,0.0508467,0.179577,0.190455,0.229563,0.143216,0.229563,0.86425,0.0421153,0.183391,0.185227,0.0001,1e-05
50,280.611,0.0483523,0.186834,0.187589,0.215613,0.145465,0.215613,0.897875,0.0338594,0.182933,0.142166,0.0001,1e-05
51,286.105,0.0454732,0.193223,0.163448,0.230531,0.158307,0.230531,0.872125,0.0509552,0.184953,0.171509,0.0001,1e-05
52,291.797,0.0397537,0.190999,0.15288,0.221494,0.126954,0.221494,0.864,0.0325317,0.191625,0.14553,0.0001,1e-05
53,297.331,0.0415005,0.188428,0.160422,0.220419,0.139907,0.220419,0.8665,0.0390181,0.193221,0.15684,0.0001,1e-05
54,302.969,0.0478618,0.195668,0.182228,0.20968,0.133687,0.20968,0.90725,0.0331896,0.189702,0.13365,0.0001,1e-05
55,308.667,0.0429144,0.191872,0.154151,0.243932,0.152024,0.243932,0.88475,0.0367384,0.187236,0.147748,0.0001,1e-05
56,314.366,0.0432818,0.193327,0.170398,0.169849,0.0934218,0.169849,0.787625,0.0575199,0.202726,0.229321,0.0001,1e-05
57,319.987,0.0540924,0.194174,0.182597,0.183784,0.115131,0.183784,0.87225,0.0353264,0.194134,0.145285,0.0001,1e-05
58,325.474,0.0521963,0.200497,0.19361,0.197033,0.118547,0.197033,0.885625,0.0311839,0.19424,0.131559,0.0001,1e-05
59,331.092,0.0469551,0.199809,0.165941,0.230497,0.13347,0.230497,0.893,0.0325839,0.195915,0.138857,0.0001,1e-05
60,336.64,0.0481338,0.198923,0.176066,0.158561,0.0971781,0.158561,0.862,0.0388567,0.197562,0.165512,0.0001,1e-05
61,342.261,0.0495701,0.198607,0.17478,0.205363,0.117422,0.205363,0.887875,0.0307321,0.198881,0.127188,0.0001,1e-05
62,347.799,0.0387346,0.192919,0.147569,0.125906,0.0849995,0.125906,0.835,0.0374117,0.190545,0.169816,0.0001,1e-05
63,353.366,0.0408836,0.194106,0.161703,0.213685,0.116192,0.213685,0.8785,0.03558,0.190894,0.145492,0.0001,1e-05
64,358.98,0.0483191,0.196335,0.184669,0.221323,0.132557,0.221323,0.8805,0.0341592,0.193947,0.13996,0.0001,1e-05
65,364.401,0.0393085,0.191714,0.151905,0.27771,0.157321,0.27771,0.8995,0.0344197,0.185597,0.138349,0.0001,1e-05
66,369.955,0.0428703,0.186734,0.159042,0.214694,0.140188,0.214694,0.889375,0.0276292,0.192301,0.115326,0.0001,1e-05
67,375.438,0.0390902,0.19627,0.162946,0.179179,0.122738,0.179179,0.85625,0.0370117,0.183741,0.147546,0.0001,1e-05
68,380.988,0.0437778,0.189442,0.161179,0.215554,0.14451,0.215554,0.92,0.0329492,0.185171,0.126862,0.0001,1e-05
69,386.456,0.0486454,0.171999,0.176745,0.277328,0.165199,0.277328,0.908875,0.0375231,0.175406,0.144742,0.0001,1e-05
70,392.158,0.0522798,0.153311,0.208076,0.298503,0.187609,0.298503,0.914,0.0363748,0.159283,0.151948,0.0001,1e-05
71,397.717,0.0533615,0.155066,0.196146,0.245609,0.178106,0.245609,0.851,0.0475081,0.155163,0.199704,0.0001,1e-05
72,403.32,0.0521035,0.162179,0.188563,0.269297,0.184344,0.269297,0.879875,0.0463066,0.159617,0.185703,0.0001,1e-05
73,408.894,0.0557449,0.166083,0.185963,0.332845,0.223513,0.332845,0.910375,0.041513,0.156797,0.157335,0.0001,1e-05
74,414.702,0.0509025,0.153182,0.178549,0.300609,0.179079,0.300609,0.84925,0.0489653,0.156055,0.209089,0.0001,1e-05
75,420.264,0.0549445,0.155669,0.203389,0.346258,0.231029,0.346258,0.88475,0.0464126,0.140161,0.188457,0.0001,1e-05
76,425.922,0.0552799,0.143378,0.20256,0.459221,0.313071,0.459221,0.895875,0.0443774,0.128254,0.174793,0.0001,1e-05
77,431.489,0.0566698,0.120851,0.207566,0.583693,0.411242,0.583693,0.9035,0.0610442,0.112146,0.194656,0.0001,1e-05
78,436.968,0.0571295,0.114908,0.207685,0.68696,0.492331,0.68696,0.906875,0.0571327,0.0894983,0.220846,0.0001,1e-05
79,442.589,0.0706483,0.109414,0.260792,0.642134,0.460516,0.642134,0.842875,0.0639456,0.0788506,0.249066,0.0001,1e-05
80,447.949,0.0785769,0.0889424,0.274558,0.666961,0.478226,0.666961,0.821625,0.0566372,0.0652623,0.252829,0.0001,1e-05
81,453.736,0.0878114,0.072088,0.335181,0.714234,0.488528,0.714234,0.780375,0.0679543,0.0472596,0.330686,0.0001,1e-05
82,459.43,0.073913,0.0591994,0.29947,0.727095,0.559433,0.727095,0.844875,0.06916,0.0434692,0.266559,0.0001,1e-05
83,465.13,0.0922604,0.0607799,0.337183,0.739228,0.478103,0.739228,0.66575,0.0747306,0.048853,0.381457,0.0001,1e-05
84,470.784,0.0677754,0.0650925,0.277553,0.799937,0.612635,0.799937,0.83975,0.0598858,0.0439992,0.253908,0.0001,1e-05
85,476.475,0.0729881,0.0536727,0.281616,0.831653,0.643986,0.831653,0.84,0.0519034,0.0390741,0.213679,0.0001,1e-05
