source,test/loss_bbox,test/loss_ce,test/loss_giou,metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(B),metrics/recall(B)
_2d000_1d000_nm00_a03_b10/_2d000_1d000_nm00_a03_b10.csv,0.1102427567044894,0.19486254453659058,0.3798121213912964,0.10331839710329141,0.05969101112511926,0.23529411764705882,0.1111111111111111
_2d2_1d6_nm20_a10_b50/_2d2_1d6_nm20_a10_b50.csv,0.10783277948697408,0.17199123402436575,0.385444109638532,0.11979136628488692,0.07115581000405823,0.18309859154929578,0.18055555555555555
_2d2_1d6_nm20_a50_b100/_2d2_1d6_nm20_a50_b100.csv,0.11709291239579518,0.1849937985340754,0.39910708367824554,0.12839905373206842,0.06705663701942442,0.15757575757575756,0.3611111111111111
_2d2_1d6_nm20_a50_b50/_2d2_1d6_nm20_a50_b50.csv,0.09981593365470569,0.19973998020092645,0.3658172935247421,0.13193574566707306,0.06316337589630422,0.15625,0.2777777777777778
