test/loss_bbox,test/loss_ce,test/loss_giou,metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(B),metrics/recall(B)
0.11144560823837917,0.022908745129825547,0.43538051346937817,0.938786006556997,0.6150053260013195,0.9565217391304348,0.9166666666666666
