epoch,time,train/loss_bbox,train/loss_ce,train/loss_giou,metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(B),metrics/recall(B),val/loss_bbox,val/loss_ce,val/loss_giou,lr/pg0,lr/pg1
1,6.15752,0.909172,1.34836,1.11084,0.0407648,0.0121433,0.0407648,0.136,0.222323,0.529969,0.802524,0.0001,1e-05
2,11.5728,0.171138,0.451552,0.544723,0.00728804,0.00414496,0.00728804,0.364,0.0975294,0.42615,0.353145,0.0001,1e-05
3,17.3477,0.132777,0.363546,0.411789,0.0355288,0.012489,0.0355288,0.322,0.0960398,0.31505,0.35964,0.0001,1e-05
4,23.1378,0.0851699,0.296355,0.310617,0.0440677,0.0156205,0.0440677,0.392,0.0887502,0.294366,0.308915,0.0001,1e-05
5,29.0023,0.0764332,0.278899,0.269288,0.0601416,0.0338794,0.0601416,0.436,0.0515755,0.276546,0.211777,0.0001,1e-05
6,34.8691,0.0657763,0.272392,0.239444,0.02585,0.0126406,0.02585,0.38,0.0680909,0.265474,0.270451,0.0001,1e-05
7,40.7028,0.0667246,0.262695,0.248931,0.024332,0.0125295,0.024332,0.388,0.0684266,0.257672,0.274523,0.0001,1e-05
8,46.4785,0.0546797,0.252094,0.210138,0.0419132,0.0190469,0.0419132,0.403375,0.0671172,0.250705,0.267478,0.0001,1e-05
9,52.266,0.0540845,0.248381,0.206887,0.0410802,0.0210106,0.0410802,0.41025,0.0524944,0.242638,0.200467,0.0001,1e-05
10,58.0964,0.0565605,0.238696,0.2066,0.0511215,0.0301683,0.0511215,0.72075,0.0383617,0.240579,0.161824,0.0001,1e-05
11,63.9506,0.051048,0.240937,0.184927,0.0575639,0.0319363,0.0575639,0.737375,0.0545553,0.241249,0.224096,0.0001,1e-05
12,69.8254,0.0498935,0.236462,0.182062,0.0674763,0.0389305,0.0674763,0.78825,0.0511787,0.2321,0.206894,0.0001,1e-05
13,75.559,0.0562107,0.231155,0.200974,0.0640842,0.0404614,0.0640842,0.78775,0.0435025,0.228998,0.190734,0.0001,1e-05
14,81.37,0.0522093,0.228762,0.199968,0.064906,0.04566,0.064906,0.79425,0.0479719,0.228516,0.189095,0.0001,1e-05
15,87.1404,0.049823,0.227976,0.194473,0.0620785,0.0346302,0.0620785,0.81775,0.05162,0.227054,0.210368,0.0001,1e-05
16,92.8792,0.0520604,0.22955,0.210376,0.0666105,0.0365461,0.0666105,0.7965,0.0493538,0.227323,0.219644,0.0001,1e-05
17,98.7413,0.0529484,0.226582,0.205762,0.0271991,0.0178841,0.0271991,0.803375,0.042955,0.228412,0.191719,0.0001,1e-05
18,104.587,0.0565653,0.22737,0.209898,0.0348134,0.0214318,0.0348134,0.821125,0.0433513,0.225449,0.179482,0.0001,1e-05
19,110.449,0.0496041,0.226707,0.190458,0.0537181,0.0293327,0.0537181,0.793375,0.0499173,0.223477,0.20331,0.0001,1e-05
20,116.259,0.0533065,0.224659,0.200799,0.057018,0.0379012,0.057018,0.835875,0.0365192,0.220149,0.171063,0.0001,1e-05
21,122.197,0.0477302,0.222265,0.181263,0.0630192,0.0361661,0.0630192,0.8495,0.0349288,0.217821,0.159026,0.0001,1e-05
22,128.185,0.0543593,0.219672,0.210933,0.116588,0.0757249,0.116588,0.841125,0.0541029,0.214468,0.210268,0.0001,1e-05
23,134.246,0.0468614,0.221154,0.18303,0.112679,0.0700873,0.112679,0.839875,0.053443,0.214625,0.208472,0.0001,1e-05
24,140.221,0.0647075,0.218339,0.233897,0.101036,0.058149,0.101036,0.803625,0.0476859,0.216624,0.205022,0.0001,1e-05
25,146.075,0.0449472,0.215534,0.170359,0.116335,0.0733281,0.116335,0.847125,0.0375728,0.215235,0.156462,0.0001,1e-05
26,151.785,0.0425146,0.216577,0.165611,0.173939,0.108487,0.173939,0.8935,0.0341134,0.214381,0.134781,0.0001,1e-05
27,157.758,0.0578187,0.213874,0.195863,0.167049,0.0941146,0.167049,0.8585,0.0409017,0.21584,0.158804,0.0001,1e-05
28,163.478,0.0470491,0.21133,0.182368,0.235032,0.117028,0.235032,0.824375,0.0419947,0.213593,0.174565,0.0001,1e-05
29,169.22,0.0527135,0.210228,0.201869,0.185913,0.103937,0.185913,0.773125,0.0617008,0.209076,0.235838,0.0001,1e-05
30,175.117,0.0492352,0.210491,0.19493,0.154984,0.101695,0.154984,0.87475,0.0334756,0.216081,0.145216,0.0001,1e-05
31,180.926,0.0628224,0.210226,0.203225,0.148106,0.10121,0.148106,0.804,0.0429092,0.212005,0.190153,0.0001,1e-05
32,187.057,0.0430042,0.212983,0.178619,0.104645,0.0610213,0.104645,0.727625,0.0512536,0.210909,0.250887,0.0001,1e-05
33,193.03,0.05697,0.208081,0.202723,0.102787,0.0699147,0.102787,0.8665,0.0304052,0.20405,0.136141,0.0001,1e-05
