source,test/loss_bbox,test/loss_ce,test/loss_giou,metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(B),metrics/recall(B)
_2d000_1d000_nm00/_2d000_1d000_nm00.csv,0.08490726600090663,0.0391096978855785,0.38339461386203766,0.8724607505228472,0.5643151125197904,0.9242424242424242,0.8472222222222222
_2d2_1d8_nm30/_2d2_1d8_nm30.csv,0.10086422724028428,0.03549784782808274,0.40506891409556073,0.8976404628307388,0.5923887111987496,0.9206349206349206,0.8055555555555556
_2d4_1d10_nm30/_2d4_1d10_nm30.csv,0.11019724855820338,0.026491103053558618,0.4290098597606023,0.9324108817518945,0.5953267801372734,0.9838709677419355,0.8472222222222222
_2d6_1d20_nm20/_2d6_1d20_nm20.csv,0.08885730057954788,0.043345870120295636,0.37529660761356354,0.9077114147367519,0.6026832064059225,0.9692307692307692,0.875
