epoch,time,train/loss_bbox,train/loss_ce,train/loss_continuity_1d,train/loss_continuity_2d,train/loss_giou,metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(B),metrics/recall(B),val/loss_bbox,val/loss_ce,val/loss_giou,lr/pg0,lr/pg1
1,31.1878,0.243836,0.57341,0.000286774,0.0011763,0.644023,0.00277931,0.00116374,0.00734725,0.253333,0.161067,0.297351,0.611996,0.0001,1e-05
2,63.2192,0.12996,0.282473,0.000395322,0.00145267,0.427316,0.0335128,0.0183469,0.0700637,0.146667,0.136627,0.267409,0.464412,0.0001,1e-05
3,95.7988,0.107706,0.260442,0.000463886,0.00165749,0.387135,0.0468707,0.0266668,0.0634328,0.226667,0.095762,0.262686,0.347984,0.0001,1e-05
4,127.855,0.0976896,0.256239,0.000530172,0.00183551,0.346168,0.0419865,0.0188406,0.0614035,0.0933333,0.0955739,0.25741,0.372202,0.0001,1e-05
5,158.269,0.0906517,0.250057,0.000592973,0.00201618,0.332706,0.0890665,0.0414889,0.220588,0.2,0.113548,0.246016,0.457351,0.0001,1e-05
6,190.985,0.0860874,0.241823,0.000542854,0.00182594,0.326875,0.0787506,0.0525196,0.219178,0.213333,0.0748081,0.23994,0.270335,0.0001,1e-05
7,222.658,0.0774705,0.239264,0.000485515,0.00159754,0.300427,0.0731918,0.0386846,0.215686,0.146667,0.0998128,0.237627,0.389135,0.0001,1e-05
8,252.667,0.0812,0.231764,0.000494078,0.0016345,0.310625,0.125303,0.0640792,0.1875,0.16,0.0779008,0.229418,0.286988,0.0001,1e-05
9,284.672,0.0786128,0.223306,0.000450463,0.00145128,0.3153,0.133211,0.0761123,0.1,0.28,0.0738614,0.216039,0.311534,0.0001,1e-05
10,315.809,0.0797836,0.220743,0.000458109,0.00147033,0.304773,0.113969,0.0538954,0.119658,0.186667,0.115342,0.247788,0.386648,0.0001,1e-05
11,346.685,0.074745,0.227315,0.000407927,0.00126858,0.277731,0.135433,0.0627738,0.146154,0.253333,0.0806234,0.231765,0.336069,0.0001,1e-05
12,376.9,0.0799539,0.214427,0.000408265,0.00127058,0.305256,0.1834,0.0847642,0.142012,0.32,0.071517,0.226852,0.275649,0.0001,1e-05
13,409.478,0.0759954,0.215906,0.000375946,0.00114643,0.283747,0.175097,0.101455,0.318182,0.186667,0.0784734,0.205019,0.300116,0.0001,1e-05
14,441.301,0.0795941,0.200775,0.000360752,0.00108562,0.305164,0.244711,0.112482,0.298507,0.266667,0.0662786,0.216854,0.285562,0.0001,1e-05
15,474.209,0.0733689,0.219609,0.000329039,0.000952751,0.2774,0.142785,0.0796444,0.2,0.32,0.0691173,0.211653,0.285158,0.0001,1e-05
16,504.881,0.078194,0.196153,0.000334061,0.000943856,0.291126,0.21508,0.128855,0.26087,0.24,0.0693456,0.204417,0.27687,0.0001,1e-05
17,536.864,0.0767285,0.201359,0.000325172,0.000914407,0.296839,0.190814,0.0957481,0.184397,0.346667,0.0714491,0.216512,0.288513,0.0001,1e-05
18,567.119,0.075305,0.185196,0.000356695,0.00103412,0.29091,0.440522,0.20743,0.666667,0.373333,0.0906529,0.16983,0.355184,0.0001,1e-05
19,599.247,0.0862165,0.170219,0.00034273,0.000970307,0.326331,0.236429,0.129833,0.342466,0.333333,0.127472,0.173908,0.474743,0.0001,1e-05
20,629.386,0.097526,0.156268,0.000311883,0.000864684,0.336108,0.431835,0.238369,0.425,0.453333,0.0828828,0.142996,0.333198,0.0001,1e-05
21,661.375,0.0962183,0.144925,0.000298174,0.000811403,0.334341,0.497369,0.262277,0.315,0.84,0.0869743,0.122577,0.340733,0.0001,1e-05
22,694.28,0.0975203,0.134586,0.000266517,0.000701746,0.353498,0.510511,0.255707,0.513514,0.506667,0.0922449,0.122041,0.385681,0.0001,1e-05
23,724.59,0.0988505,0.106517,0.000302071,0.000804178,0.375874,0.694141,0.379855,0.557692,0.773333,0.0993668,0.0741488,0.416158,0.0001,1e-05
24,756.845,0.0983783,0.08954,0.000290156,0.000759264,0.374123,0.613801,0.336035,0.495327,0.706667,0.0921557,0.0642799,0.393849,0.0001,1e-05
25,787.227,0.0959035,0.0814331,0.000277137,0.00071057,0.375135,0.848499,0.414369,0.709302,0.813333,0.117607,0.061856,0.481087,0.0001,1e-05
26,818.935,0.0997633,0.0744137,0.000269401,0.000682323,0.391382,0.850426,0.470038,0.815385,0.706667,0.109095,0.0563241,0.437965,0.0001,1e-05
27,851.032,0.106669,0.0648862,0.000273132,0.000687113,0.407288,0.902435,0.451816,0.904762,0.76,0.0999819,0.0551369,0.441804,0.0001,1e-05
28,881.688,0.107109,0.0552814,0.000283401,0.000710271,0.417017,0.923522,0.540061,0.898551,0.826667,0.0981508,0.0404792,0.418837,0.0001,1e-05
