epoch,time,train/loss_bbox,train/loss_ce,train/loss_giou,metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(B),metrics/recall(B),val/loss_bbox,val/loss_ce,val/loss_giou,lr/pg0,lr/pg1
1,5.67469,2.01627,1.77761,1.58924,0.00933781,0.00407095,0.00933781,0.194,0.304122,1.37512,0.925583,0.0001,1e-05
2,10.6255,0.298042,1.05988,0.892961,0.00937327,0.00397161,0.00937327,0.266,0.143562,0.778451,0.587116,0.0001,1e-05
3,15.486,0.189444,0.609974,0.634599,0.0467296,0.0244147,0.0467296,0.2,0.242877,0.443605,0.712214,0.0001,1e-05
4,20.4517,0.230249,0.409598,0.668261,0.0216373,0.00764472,0.0216373,0.256,0.148749,0.37372,0.568527,0.0001,1e-05
5,25.4992,0.185413,0.365369,0.580866,0.0351444,0.0150611,0.0351444,0.298,0.124888,0.345778,0.457183,0.0001,1e-05
6,30.5918,0.117397,0.337401,0.398227,0.0326776,0.0211622,0.0326776,0.384,0.0901301,0.322047,0.313742,0.0001,1e-05
7,35.7147,0.1049,0.318482,0.38337,0.0196884,0.00756873,0.0196884,0.396,0.0840212,0.313415,0.324365,0.0001,1e-05
8,40.9646,0.102485,0.302496,0.342222,0.00984155,0.00519118,0.00984155,0.362,0.0859075,0.309104,0.330273,0.0001,1e-05
9,46.0672,0.101621,0.308804,0.385491,0.00803845,0.00407257,0.00803845,0.328,0.10056,0.300758,0.409301,0.0001,1e-05
10,51.1608,0.126559,0.300117,0.404821,0.010429,0.00655586,0.010429,0.378,0.0664366,0.295323,0.274651,0.0001,1e-05
