epoch,time,train/loss_bbox,train/loss_ce,train/loss_continuity_1d,train/loss_continuity_2d,train/loss_giou,metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(B),metrics/recall(B),val/loss_bbox,val/loss_ce,val/loss_giou,lr/pg0,lr/pg1
1,27.0183,0.29184,0.67149,0.000920161,0.000286763,0.684579,0.00354272,0.00176678,0.00651578,0.253333,0.129187,0.320494,0.496318,0.0001,1e-05
2,54.3409,0.124653,0.300827,0.00152234,0.000415962,0.445494,0.00476209,0.00295559,0.00757576,0.28,0.104483,0.294654,0.371423,0.0001,1e-05
3,81.2952,0.101788,0.273844,0.00199645,0.000499278,0.372531,0.00762988,0.00413408,0.0162254,0.253333,0.123337,0.266943,0.473294,0.0001,1e-05
4,108.952,0.110013,0.262154,0.00231129,0.000565606,0.401327,0.073152,0.0285155,0.0583942,0.213333,0.155416,0.25823,0.512426,0.0001,1e-05
5,136.123,0.0947989,0.262291,0.00258533,0.000630382,0.348395,0.0634222,0.0311307,0.110169,0.173333,0.101727,0.256861,0.368818,0.0001,1e-05
6,163.556,0.0929056,0.25277,0.00234741,0.000566526,0.35022,0.0400606,0.0159909,0.18,0.12,0.102596,0.255478,0.404922,0.0001,1e-05
7,189.513,0.0877196,0.249332,0.00223456,0.000527732,0.333141,0.12244,0.0603338,0.222222,0.24,0.0770926,0.245643,0.34341,0.0001,1e-05
8,217.338,0.0795963,0.242876,0.0020833,0.000497875,0.316676,0.103962,0.0496699,0.127119,0.2,0.0854719,0.238835,0.324998,0.0001,1e-05
9,242.484,0.0879721,0.233134,0.0018717,0.000456555,0.314285,0.111926,0.0563561,0.258065,0.106667,0.0819912,0.228213,0.345316,0.0001,1e-05
10,267.589,0.0962454,0.245746,0.0016644,0.000419154,0.333875,0.133102,0.0617894,0.177215,0.186667,0.101359,0.252033,0.346956,0.0001,1e-05
11,295.844,0.0861653,0.241393,0.00152415,0.000392952,0.32491,0.109167,0.0553722,0.179245,0.253333,0.0892411,0.235776,0.332525,0.0001,1e-05
12,321.619,0.085744,0.236965,0.00143634,0.000368876,0.313214,0.149916,0.0902871,0.261538,0.226667,0.0748795,0.22959,0.292564,0.0001,1e-05
13,350.068,0.0927055,0.238328,0.00119486,0.000324495,0.327049,0.129343,0.0492184,0.184211,0.186667,0.0854702,0.242794,0.351645,0.0001,1e-05
14,375.889,0.0814578,0.234954,0.00111557,0.00030649,0.317714,0.114825,0.0730841,0.206897,0.16,0.0798496,0.231871,0.322879,0.0001,1e-05
15,400.905,0.0810845,0.225799,0.00113747,0.00030574,0.321367,0.121684,0.069524,0.174312,0.253333,0.0845045,0.202339,0.345295,0.0001,1e-05
16,426.709,0.079995,0.215274,0.0011025,0.000298838,0.303336,0.148706,0.0769289,0.307692,0.16,0.0605403,0.218113,0.253811,0.0001,1e-05
17,451.529,0.0730014,0.218261,0.000997681,0.000277856,0.281668,0.137471,0.0798002,0.153153,0.226667,0.0606937,0.227831,0.246448,0.0001,1e-05
18,477.751,0.0777145,0.223651,0.000868608,0.000256894,0.270849,0.139389,0.0692146,0.191489,0.24,0.07379,0.224325,0.312794,0.0001,1e-05
