test/loss_bbox,test/loss_ce,test/loss_giou,metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(B),metrics/recall(B)
0.10356395070751508,0.03627869058012342,0.4195704261461894,0.9053632231450108,0.5734178103277167,0.9838709677419355,0.8472222222222222
