epoch,time,train/loss_bbox,train/loss_ce,train/loss_giou,metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(B),metrics/recall(B),val/loss_bbox,val/loss_ce,val/loss_giou,lr/pg0,lr/pg1
1,3.68404,2.03721,1.77569,1.58821,0.00872946,0.00362478,0.00872946,0.18,0.336649,1.39078,0.983439,0.0001,1e-05
2,6.84206,0.271032,1.05769,0.880404,0.00947794,0.00325506,0.00947794,0.22,0.172552,0.822475,0.65829,0.0001,1e-05
3,9.93491,0.162924,0.685689,0.557234,0.0348654,0.0182505,0.0348654,0.212,0.139052,0.493631,0.504479,0.0001,1e-05
4,13.2458,0.188874,0.459048,0.578061,0.00968467,0.00491865,0.00968467,0.288,0.142044,0.425272,0.485549,0.0001,1e-05
5,16.6967,0.153707,0.435861,0.48011,0.00571243,0.00307326,0.00571243,0.288,0.14448,0.407567,0.405869,0.0001,1e-05
6,19.9459,0.14994,0.391797,0.448072,0.0295944,0.0102996,0.0295944,0.27,0.187299,0.354759,0.443197,0.0001,1e-05
7,23.3343,0.125887,0.340004,0.420092,0.0298167,0.00830356,0.0298167,0.224,0.17308,0.323643,0.568034,0.0001,1e-05
8,26.519,0.142032,0.309672,0.432965,0.0396812,0.0195456,0.0396812,0.33,0.101648,0.305974,0.364793,0.0001,1e-05
9,29.7488,0.110555,0.298237,0.410295,0.0397202,0.0196468,0.0397202,0.342,0.106488,0.294213,0.388744,0.0001,1e-05
10,33.0349,0.163123,0.285792,0.476659,0.0508682,0.0304478,0.0508682,0.372,0.0849439,0.282375,0.326607,0.0001,1e-05
11,36.4031,0.0976669,0.28042,0.361494,0.0664508,0.0319648,0.0664508,0.368,0.0851626,0.27872,0.328571,0.0001,1e-05
12,39.6224,0.100352,0.27633,0.340884,0.0505421,0.0261629,0.0505421,0.382,0.0782742,0.273431,0.288535,0.0001,1e-05
13,42.8472,0.0825846,0.271436,0.300021,0.0398872,0.0154541,0.0398872,0.356,0.0871928,0.272228,0.313033,0.0001,1e-05
14,45.9832,0.0971109,0.271918,0.333605,0.0371709,0.0137218,0.0371709,0.274,0.128462,0.271607,0.422996,0.0001,1e-05
15,49.273,0.0835136,0.269868,0.311531,0.0415411,0.0237188,0.0415411,0.406,0.0718702,0.261084,0.271958,0.0001,1e-05
16,52.4603,0.0687584,0.261674,0.25499,0.0396213,0.0244113,0.0396213,0.392,0.0781319,0.259843,0.295467,0.0001,1e-05
17,55.7332,0.0724639,0.264498,0.255401,0.0407759,0.0264373,0.0407759,0.398,0.066116,0.256254,0.256792,0.0001,1e-05
18,59.1476,0.06917,0.259682,0.251647,0.043566,0.0211107,0.043566,0.414,0.0560239,0.252534,0.227694,0.0001,1e-05
19,62.5418,0.134499,0.25528,0.342577,0.039548,0.0185142,0.039548,0.394,0.0591587,0.249552,0.236132,0.0001,1e-05
20,65.8867,0.0701323,0.253819,0.258846,0.0389076,0.0217137,0.0389076,0.33,0.0977684,0.249407,0.35579,0.0001,1e-05
21,69.2294,0.0776487,0.242739,0.300653,0.0413848,0.0258565,0.0413848,0.402,0.0628871,0.244174,0.262488,0.0001,1e-05
22,72.5586,0.0712494,0.23891,0.275767,0.0412383,0.0230436,0.0412383,0.412,0.0609697,0.240193,0.281153,0.0001,1e-05
23,75.9864,0.0709151,0.24537,0.280559,0.0565166,0.0342371,0.0565166,0.392,0.0756302,0.236296,0.28892,0.0001,1e-05
24,79.3295,0.0658277,0.22579,0.271625,0.0488729,0.0314377,0.0488729,0.4,0.0656486,0.232424,0.245702,0.0001,1e-05
25,82.7037,0.0594666,0.238422,0.219555,0.047524,0.0332637,0.047524,0.432,0.048252,0.231317,0.231072,0.0001,1e-05
26,85.9519,0.0522043,0.233357,0.191073,0.0464461,0.0287573,0.0464461,0.388,0.0642253,0.225076,0.235076,0.0001,1e-05
27,89.3172,0.0624518,0.22427,0.220762,0.0431699,0.0243766,0.0431699,0.38875,0.0704639,0.220825,0.26545,0.0001,1e-05
28,92.6493,0.0593373,0.228767,0.241388,0.0440952,0.0230397,0.0440952,0.4545,0.0561763,0.220425,0.245836,0.0001,1e-05
29,95.8213,0.0521126,0.230089,0.196821,0.0509411,0.0299858,0.0509411,0.414375,0.0823935,0.220692,0.313874,0.0001,1e-05
30,99.0894,0.0672094,0.229072,0.267776,0.0784973,0.0514231,0.0784973,0.455875,0.0780042,0.223881,0.35686,0.0001,1e-05
31,102.521,0.0663432,0.231261,0.2798,0.0830922,0.0477343,0.0830922,0.51025,0.0672992,0.218534,0.307659,0.0001,1e-05
32,105.781,0.0525395,0.227897,0.225124,0.0729487,0.0458392,0.0729487,0.531625,0.0623434,0.213794,0.249293,0.0001,1e-05
33,109.156,0.0944761,0.221526,0.309728,0.105834,0.0418117,0.105834,0.4425,0.115383,0.207259,0.3946,0.0001,1e-05
34,112.422,0.0881473,0.210201,0.385707,0.104689,0.0565199,0.104689,0.5085,0.0754977,0.2034,0.287554,0.0001,1e-05
35,115.666,0.0676297,0.213426,0.27982,0.0985057,0.0609691,0.0985057,0.5725,0.0728421,0.200183,0.320049,0.0001,1e-05
36,119.045,0.0748277,0.210884,0.25925,0.112953,0.0726795,0.112953,0.62075,0.0709709,0.191738,0.276088,0.0001,1e-05
37,122.292,0.0560192,0.199213,0.240126,0.125599,0.0716023,0.125599,0.6965,0.0561348,0.187969,0.216563,0.0001,1e-05
38,125.699,0.0555041,0.206633,0.228472,0.104144,0.055504,0.104144,0.716125,0.0538344,0.192754,0.242428,0.0001,1e-05
39,128.961,0.0554232,0.219036,0.210645,0.0577838,0.0424353,0.0577838,0.790625,0.0514603,0.204532,0.211802,0.0001,1e-05
40,132.391,0.0477232,0.21842,0.180782,0.0513294,0.0336937,0.0513294,0.816375,0.0506899,0.206737,0.210436,0.0001,1e-05
41,135.73,0.0530432,0.220197,0.201012,0.0587519,0.0354649,0.0587519,0.79475,0.0575292,0.209286,0.228205,0.0001,1e-05
42,139.081,0.0508876,0.21734,0.196652,0.0703864,0.0413666,0.0703864,0.778,0.0515137,0.211047,0.228955,0.0001,1e-05
43,142.303,0.056279,0.218587,0.209812,0.0840053,0.0567587,0.0840053,0.840875,0.0432447,0.209797,0.1689,0.0001,1e-05
44,145.658,0.0443115,0.214274,0.165834,0.07822,0.0525908,0.07822,0.81925,0.0479014,0.205926,0.210483,0.0001,1e-05
45,148.994,0.0474706,0.211176,0.195857,0.0860666,0.0587246,0.0860666,0.824125,0.0470319,0.202561,0.20475,0.0001,1e-05
46,152.558,0.0526118,0.207802,0.19924,0.0793067,0.0555235,0.0793067,0.824375,0.0488146,0.199221,0.210882,0.0001,1e-05
47,155.716,0.0547753,0.212009,0.204711,0.0766634,0.0413296,0.0766634,0.628375,0.074699,0.198151,0.389629,0.0001,1e-05
48,158.902,0.0622157,0.206154,0.282943,0.0940081,0.0402632,0.0940081,0.60175,0.0730509,0.194824,0.421961,0.0001,1e-05
49,162.304,0.0607144,0.204416,0.296225,0.106363,0.0572156,0.106363,0.7485,0.0647993,0.191511,0.29817,0.0001,1e-05
