epoch,time,train/loss_bbox,train/loss_ce,train/loss_continuity_1d,train/loss_continuity_2d,train/loss_giou,metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(B),metrics/recall(B),val/loss_bbox,val/loss_ce,val/loss_giou,lr/pg0,lr/pg1
1,29.6379,0.249411,0.562941,0.000753167,0.000284656,0.655185,0.00572334,0.00305012,0.0107296,0.133333,0.12903,0.298324,0.516109,0.0001,1e-05
2,59.7109,0.107763,0.269192,0.00101743,0.000406816,0.404472,0.0423125,0.0233138,0.0699301,0.133333,0.110392,0.242669,0.419311,0.0001,1e-05
3,90.889,0.104879,0.240626,0.0012238,0.000506762,0.379912,0.0453373,0.0180672,0.079602,0.213333,0.15384,0.26204,0.525006,0.0001,1e-05
4,120.022,0.106979,0.23076,0.00144209,0.000606594,0.400451,0.0687036,0.0302419,0.118519,0.213333,0.136123,0.245791,0.527583,0.0001,1e-05
5,151.236,0.0906707,0.240145,0.00145297,0.000624652,0.334158,0.0815978,0.0484452,0.129032,0.213333,0.0812713,0.228971,0.315604,0.0001,1e-05
6,182.619,0.0825999,0.232731,0.00129662,0.000561995,0.310562,0.147419,0.0650165,0.226667,0.226667,0.099692,0.214099,0.437882,0.0001,1e-05
7,213.04,0.0828017,0.231824,0.00120521,0.000521538,0.314743,0.192428,0.0830339,0.340426,0.213333,0.0881608,0.217381,0.368972,0.0001,1e-05
8,243.739,0.090564,0.208764,0.00123045,0.000530812,0.323327,0.192763,0.0962948,0.294118,0.2,0.104892,0.201137,0.372197,0.0001,1e-05
9,273.898,0.0826053,0.207899,0.000999023,0.000443875,0.31713,0.215916,0.0983601,0.290323,0.24,0.091445,0.197526,0.368258,0.0001,1e-05
10,304.201,0.0765355,0.21049,0.000922568,0.000415496,0.295305,0.263764,0.107373,0.246753,0.253333,0.106424,0.209619,0.349562,0.0001,1e-05
11,335.678,0.0755285,0.220478,0.000879788,0.000398013,0.286295,0.115109,0.051194,0.186047,0.213333,0.111439,0.248492,0.424371,0.0001,1e-05
12,364.663,0.0831627,0.222408,0.000896546,0.000406458,0.299526,0.153869,0.0921343,0.270833,0.173333,0.0683838,0.230385,0.293762,0.0001,1e-05
13,394.267,0.0819586,0.222982,0.000832962,0.000383994,0.308189,0.164958,0.0954481,0.578947,0.146667,0.0744721,0.228502,0.274102,0.0001,1e-05
14,423.578,0.0764015,0.221244,0.000787174,0.000364591,0.291037,0.217186,0.105397,0.337838,0.333333,0.0729199,0.220705,0.328369,0.0001,1e-05
15,452.603,0.0793383,0.216738,0.000805681,0.000371966,0.299963,0.146788,0.0830171,0.180328,0.293333,0.0762944,0.211465,0.29636,0.0001,1e-05
16,482.04,0.0727675,0.216927,0.000729927,0.00034134,0.274734,0.12612,0.0799501,0.220588,0.2,0.0747523,0.218341,0.290863,0.0001,1e-05
17,511.444,0.0705715,0.207221,0.000652876,0.000311155,0.277535,0.164042,0.0732182,0.173184,0.413333,0.101835,0.189218,0.446356,0.0001,1e-05
18,540.72,0.0831683,0.20093,0.000657931,0.000319154,0.318064,0.207248,0.12077,0.333333,0.266667,0.0715242,0.202473,0.294178,0.0001,1e-05
19,571.458,0.0686486,0.213438,0.000699646,0.000340853,0.262496,0.226873,0.146752,0.316456,0.333333,0.0705453,0.202022,0.264529,0.0001,1e-05
20,602.405,0.0731278,0.212359,0.000665391,0.000326674,0.276305,0.210628,0.0966348,0.393443,0.32,0.0783281,0.214372,0.307076,0.0001,1e-05
21,632.566,0.0742006,0.203598,0.000650486,0.000320886,0.274167,0.211296,0.133188,0.343284,0.306667,0.0701318,0.18743,0.277902,0.0001,1e-05
22,665.545,0.0733801,0.198244,0.000630097,0.00031579,0.283065,0.320664,0.198416,0.449275,0.413333,0.0743455,0.213159,0.287439,0.0001,1e-05
23,696.91,0.0864759,0.201039,0.000583437,0.000296755,0.30462,0.279946,0.173246,0.33945,0.493333,0.09018,0.190961,0.316474,0.0001,1e-05
