epoch,time,train/loss_bbox,train/loss_ce,train/loss_continuity_1d,train/loss_continuity_2d,train/loss_giou,metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(B),metrics/recall(B),val/loss_bbox,val/loss_ce,val/loss_giou,lr/pg0,lr/pg1
1,26.2147,0.287753,0.675184,0.000405448,0.000284147,0.694258,0.00482261,0.00258657,0.00797935,0.453333,0.107287,0.319462,0.396318,0.0001,1e-05
2,53.9716,0.121943,0.291252,0.000697441,0.000409121,0.435517,0.00844319,0.00373965,0.0139535,0.16,0.11117,0.285899,0.418296,0.0001,1e-05
3,81.2857,0.102316,0.28228,0.000953531,0.000491991,0.376617,0.0112981,0.00576865,0.0200893,0.12,0.117435,0.275001,0.456309,0.0001,1e-05
4,108.654,0.102958,0.271643,0.00105181,0.000535857,0.369337,0.0353325,0.0135931,0.0609756,0.133333,0.153043,0.263262,0.504351,0.0001,1e-05
5,136.76,0.0899961,0.254927,0.00121299,0.000574954,0.334346,0.0783968,0.0454363,0.255814,0.146667,0.096164,0.254197,0.340361,0.0001,1e-05
6,164.563,0.0945159,0.250953,0.00114323,0.00052997,0.337839,0.0687611,0.0387786,0.113402,0.146667,0.0829729,0.252911,0.312565,0.0001,1e-05
7,189.913,0.0903835,0.245745,0.00108053,0.000497782,0.333617,0.0589816,0.0322133,0.123457,0.133333,0.093152,0.243988,0.336985,0.0001,1e-05
8,215.292,0.0859744,0.236917,0.00104525,0.000476509,0.33773,0.0705243,0.0327764,0.454545,0.0666667,0.084386,0.251808,0.312172,0.0001,1e-05
9,240.21,0.0824167,0.240742,0.000949428,0.00043784,0.317206,0.132429,0.0550713,0.184211,0.186667,0.0858742,0.244627,0.330214,0.0001,1e-05
10,267.883,0.0916386,0.239485,0.000967155,0.000433766,0.337809,0.117943,0.0657874,0.162602,0.266667,0.0929855,0.225081,0.385304,0.0001,1e-05
11,295.771,0.0836574,0.225946,0.000968208,0.000427039,0.312631,0.122574,0.0723174,0.113636,0.2,0.0877821,0.243464,0.328842,0.0001,1e-05
12,323.027,0.0863369,0.236209,0.000902985,0.000399192,0.32083,0.0826258,0.0456456,0.205882,0.186667,0.0771109,0.225425,0.322761,0.0001,1e-05
13,348.788,0.0811831,0.225662,0.000903152,0.000398511,0.308206,0.177041,0.0635683,0.170213,0.106667,0.109127,0.232075,0.402577,0.0001,1e-05
14,373.708,0.0901117,0.220491,0.000953138,0.000412331,0.326393,0.0451804,0.0199217,0.115942,0.106667,0.103531,0.237891,0.460592,0.0001,1e-05
15,398.382,0.0744898,0.218593,0.000931838,0.000403551,0.29164,0.144377,0.0745427,0.196262,0.28,0.10101,0.208418,0.427559,0.0001,1e-05
16,426.332,0.0795958,0.220857,0.000835032,0.000370447,0.315196,0.138751,0.0692838,0.188525,0.306667,0.0829487,0.209886,0.363621,0.0001,1e-05
17,452.189,0.0753976,0.209849,0.000846565,0.000374649,0.296167,0.223382,0.144185,0.285714,0.24,0.0806594,0.190174,0.299953,0.0001,1e-05
18,479.403,0.0739242,0.207128,0.000760459,0.000346513,0.292265,0.269572,0.160939,0.275862,0.426667,0.0921924,0.188888,0.345856,0.0001,1e-05
19,505.811,0.0797719,0.192115,0.000773538,0.00034656,0.30824,0.279579,0.141119,0.377049,0.306667,0.112798,0.150809,0.405077,0.0001,1e-05
20,530.904,0.0839256,0.19628,0.000749072,0.000338398,0.311782,0.214145,0.128348,0.32,0.213333,0.0786794,0.192056,0.319444,0.0001,1e-05
21,556.48,0.0801977,0.186569,0.000727773,0.000334321,0.303566,0.173851,0.0883737,0.218391,0.253333,0.0754412,0.207908,0.29826,0.0001,1e-05
22,582.423,0.0771398,0.202763,0.000639016,0.000301725,0.29727,0.223545,0.102981,0.447368,0.226667,0.131688,0.213273,0.433051,0.0001,1e-05
23,608.309,0.076466,0.217008,0.000656656,0.000313812,0.289651,0.25245,0.135012,0.304878,0.333333,0.0963527,0.209199,0.33357,0.0001,1e-05
24,633.464,0.0774241,0.218118,0.000691133,0.000328424,0.294091,0.160887,0.095561,0.292308,0.253333,0.091635,0.193952,0.346977,0.0001,1e-05
25,659.481,0.0741148,0.199489,0.000829679,0.000377738,0.282914,0.231524,0.133059,0.301205,0.333333,0.0693593,0.210708,0.299517,0.0001,1e-05
26,684.232,0.0758741,0.203983,0.000790724,0.000356446,0.289008,0.318717,0.142381,0.348315,0.413333,0.10468,0.196149,0.414906,0.0001,1e-05
27,709.246,0.0852181,0.175147,0.000663443,0.0003094,0.306838,0.380051,0.204573,0.54717,0.386667,0.0824309,0.157086,0.350508,0.0001,1e-05
28,736.724,0.0816603,0.175487,0.000603754,0.000289465,0.310281,0.501594,0.251776,0.546875,0.466667,0.0886322,0.157242,0.341263,0.0001,1e-05
29,763.655,0.0942966,0.166497,0.000646263,0.000300367,0.347394,0.546649,0.285022,0.638298,0.4,0.0937733,0.138643,0.368733,0.0001,1e-05
