epoch,time,train/loss_bbox,train/loss_ce,train/loss_giou,metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(B),metrics/recall(B),val/loss_bbox,val/loss_ce,val/loss_giou,lr/pg0,lr/pg1
1,5.082,1.50719,1.44863,1.42224,0.00653044,0.00169536,0.00653044,0.17,0.220809,0.839934,0.840942,0.0001,1e-05
2,9.57905,0.226097,0.603459,0.717655,0.00530305,0.0031816,0.00530305,0.276,0.115532,0.447522,0.422764,0.0001,1e-05
3,14.1496,0.140169,0.429109,0.420973,0.0119145,0.00516277,0.0119145,0.316,0.149379,0.395835,0.412365,0.0001,1e-05
4,18.9868,0.106796,0.34681,0.368347,0.00676368,0.00236594,0.00676368,0.206,0.14609,0.320057,0.497623,0.0001,1e-05
5,23.8258,0.144288,0.310631,0.456362,0.0225034,0.0114408,0.0225034,0.288,0.174836,0.292337,0.551063,0.0001,1e-05
6,28.7879,0.116142,0.291106,0.344493,0.0423046,0.0223942,0.0423046,0.412,0.0643336,0.291974,0.264368,0.0001,1e-05
7,33.6314,0.0988353,0.287759,0.37434,0.0256506,0.0136259,0.0256506,0.38,0.0887891,0.282381,0.346884,0.0001,1e-05
8,38.3934,0.0634742,0.272657,0.247978,0.0376815,0.0210446,0.0376815,0.414,0.0608292,0.273749,0.2309,0.0001,1e-05
9,43.122,0.0679808,0.26789,0.256767,0.0409261,0.0232951,0.0409261,0.402,0.0791816,0.261683,0.305217,0.0001,1e-05
10,47.9432,0.0778431,0.256826,0.320354,0.0377806,0.0164094,0.0377806,0.436,0.0575177,0.251051,0.235708,0.0001,1e-05
11,52.7706,0.0816084,0.250859,0.29452,0.0350361,0.0273163,0.0350361,0.446,0.047379,0.248197,0.201596,0.0001,1e-05
12,57.4811,0.0620601,0.249972,0.237301,0.0225723,0.0153908,0.0225723,0.44,0.0443859,0.246371,0.190316,0.0001,1e-05
13,62.1779,0.0690955,0.250124,0.240031,0.0374272,0.0227723,0.0374272,0.453375,0.0450611,0.244995,0.185404,0.0001,1e-05
14,66.9767,0.0591181,0.2437,0.225206,0.0343477,0.0226905,0.0343477,0.467125,0.0586404,0.241784,0.228721,0.0001,1e-05
15,71.8089,0.0553556,0.239989,0.214123,0.0384729,0.019062,0.0384729,0.599125,0.0565889,0.238439,0.24039,0.0001,1e-05
16,76.4622,0.0547897,0.237214,0.205259,0.0530817,0.0182292,0.0530817,0.64775,0.0758085,0.233414,0.29808,0.0001,1e-05
17,81.2744,0.0671248,0.232633,0.262316,0.0408683,0.0245704,0.0408683,0.729375,0.0537888,0.230199,0.219339,0.0001,1e-05
18,86.1214,0.0577087,0.232343,0.214542,0.0444494,0.0215936,0.0444494,0.7415,0.0660175,0.22793,0.249583,0.0001,1e-05
19,91.1438,0.0636979,0.230597,0.235463,0.0437276,0.0155198,0.0437276,0.740375,0.0566935,0.228202,0.235757,0.0001,1e-05
20,95.9026,0.0566277,0.230192,0.207109,0.0460156,0.0238455,0.0460156,0.768875,0.0553778,0.227091,0.229867,0.0001,1e-05
21,100.802,0.0701971,0.228134,0.22991,0.0518045,0.0265808,0.0518045,0.808125,0.0511613,0.220748,0.209264,0.0001,1e-05
22,105.704,0.0528923,0.224289,0.187567,0.0460577,0.0289154,0.0460577,0.76325,0.0585448,0.219976,0.23999,0.0001,1e-05
23,110.635,0.0566291,0.222223,0.216891,0.0548303,0.0329915,0.0548303,0.73775,0.0792828,0.22052,0.284394,0.0001,1e-05
