epoch,time,train/loss_bbox,train/loss_ce,train/loss_continuity_1d,train/loss_continuity_2d,train/loss_giou,metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(B),metrics/recall(B),val/loss_bbox,val/loss_ce,val/loss_giou,lr/pg0,lr/pg1
1,34.882,0.245893,0.581096,0.000883808,0.000293921,0.642485,0.00590655,0.00287436,0.00909504,0.266667,0.128417,0.303571,0.488763,0.0001,1e-05
2,68.3777,0.115686,0.267543,0.00146193,0.000401626,0.41896,0.014351,0.00895297,0.0191781,0.28,0.0829861,0.271008,0.338547,0.0001,1e-05
3,102.287,0.0898495,0.255031,0.00166346,0.000438738,0.346797,0.0549209,0.0310009,0.2,0.0533333,0.0829356,0.25449,0.337743,0.0001,1e-05
4,136.742,0.0927186,0.244131,0.00207541,0.000532619,0.357175,0.0390264,0.0180503,0.0864198,0.186667,0.142041,0.249706,0.53408,0.0001,1e-05
5,170.529,0.0900793,0.2382,0.00236159,0.000593244,0.339613,0.0903157,0.0412083,0.147541,0.12,0.0834193,0.242481,0.336894,0.0001,1e-05
6,204.934,0.0807062,0.233344,0.0019987,0.00051435,0.308536,0.0900132,0.05773,0.118421,0.24,0.103132,0.231851,0.346796,0.0001,1e-05
7,239.817,0.0906968,0.235922,0.00195108,0.000500777,0.338965,0.0971636,0.0528553,0.105727,0.32,0.0861681,0.245665,0.326624,0.0001,1e-05
8,272.572,0.0848933,0.237466,0.00180358,0.000462445,0.310648,0.116594,0.0647451,0.163043,0.2,0.0839176,0.238229,0.338939,0.0001,1e-05
9,305.995,0.0821347,0.232656,0.00159998,0.000417753,0.297947,0.0823041,0.0444495,0.164384,0.16,0.081735,0.24117,0.347544,0.0001,1e-05
10,338.611,0.0782017,0.225351,0.00146406,0.000389234,0.298293,0.127579,0.071953,0.129534,0.333333,0.0718406,0.215381,0.284317,0.0001,1e-05
11,374.504,0.0886294,0.20863,0.00140258,0.000376676,0.312461,0.155132,0.0725163,0.272727,0.28,0.0836208,0.232541,0.364104,0.0001,1e-05
12,408.632,0.0813529,0.2008,0.00156518,0.000406723,0.304743,0.106252,0.0540505,0.214286,0.24,0.0783478,0.225349,0.334178,0.0001,1e-05
13,442.115,0.0804254,0.205791,0.00136944,0.00037194,0.301583,0.177429,0.0979943,0.425,0.226667,0.0781126,0.191568,0.311229,0.0001,1e-05
14,476.469,0.0928348,0.175229,0.00129033,0.000351355,0.346896,0.181751,0.104727,0.301887,0.213333,0.0729566,0.19328,0.303696,0.0001,1e-05
15,510.229,0.0838945,0.186777,0.00120783,0.000339057,0.305634,0.225534,0.116836,0.433962,0.306667,0.0750202,0.231089,0.289665,0.0001,1e-05
16,545.428,0.0973016,0.158717,0.00113509,0.000333275,0.356816,0.240189,0.136621,0.576923,0.2,0.0928994,0.162479,0.362832,0.0001,1e-05
17,581.135,0.0876406,0.157125,0.00106565,0.000324828,0.334763,0.241158,0.134322,0.431818,0.253333,0.0729008,0.172102,0.304658,0.0001,1e-05
18,614.39,0.0826063,0.148482,0.00113722,0.000338237,0.321251,0.354131,0.205793,0.553191,0.346667,0.0946517,0.14014,0.349316,0.0001,1e-05
19,648.443,0.0933864,0.123007,0.00129201,0.000370642,0.357364,0.435897,0.246812,0.417582,0.506667,0.0919095,0.134105,0.386777,0.0001,1e-05
20,682.328,0.0922417,0.144618,0.00108847,0.000328142,0.32862,0.385689,0.175152,0.446429,0.333333,0.0987746,0.16129,0.371053,0.0001,1e-05
21,716.01,0.0936864,0.12438,0.00104342,0.000319813,0.359494,0.555989,0.345207,0.828571,0.386667,0.0915881,0.111001,0.347928,0.0001,1e-05
22,752.332,0.0995582,0.106403,0.000908444,0.000296289,0.378098,0.565444,0.270779,0.734694,0.48,0.106374,0.127343,0.415392,0.0001,1e-05
23,787.08,0.101769,0.0949874,0.000887673,0.000291726,0.379365,0.680027,0.421435,0.540816,0.706667,0.100179,0.0827359,0.403738,0.0001,1e-05
24,823.515,0.0980628,0.102052,0.000780228,0.000272334,0.374688,0.72016,0.403394,0.647727,0.76,0.101534,0.0901019,0.383869,0.0001,1e-05
25,857.218,0.0978443,0.0940559,0.00080702,0.00028002,0.37822,0.809633,0.46809,0.802817,0.76,0.0890654,0.0971502,0.388566,0.0001,1e-05
26,891.331,0.0989998,0.0772131,0.000791725,0.000273959,0.396418,0.853322,0.468955,0.885246,0.72,0.105923,0.0630581,0.44259,0.0001,1e-05
27,926.01,0.106191,0.0639637,0.00077425,0.000273575,0.415149,0.855402,0.428786,0.90625,0.773333,0.0986465,0.0731652,0.450648,0.0001,1e-05
28,958.103,0.106509,0.0548078,0.000761645,0.000266406,0.419825,0.761114,0.40353,0.825397,0.693333,0.0926416,0.102284,0.402828,0.0001,1e-05
