epoch,time,train/loss_bbox,train/loss_ce,train/loss_continuity_1d,train/loss_giou,metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(B),metrics/recall(B),val/loss_bbox,val/loss_ce,val/loss_giou,lr/pg0,lr/pg1
1,3.73152,2.42804,1.76136,0.00254277,1.81165,0,0,0,0,0.585296,1.36265,1.36935,0.0001,1e-05
2,7.03297,0.523136,1.20477,0.00238358,1.26352,0,0,0,0,0.2359,0.895565,0.838998,0.0001,1e-05
3,10.0476,0.214635,0.779516,0.00230355,0.6679,0,0,0,0,0.168207,0.568989,0.518932,0.0001,1e-05
4,13.0893,0.213825,0.517357,0.00218225,0.642693,0.000385671,9.80097e-05,0.000385671,0.015625,0.145587,0.425661,0.486039,0.0001,1e-05
5,16.4825,0.152544,0.445937,0.00202731,0.439877,0,0,0,0,0.0891064,0.425206,0.339439,0.0001,1e-05
6,19.6512,0.116921,0.43947,0.00190347,0.348923,0,0,0,0,0.114978,0.386483,0.397689,0.0001,1e-05
7,22.981,0.127776,0.378199,0.00177506,0.403944,0,0,0,0,0.10941,0.351845,0.352336,0.0001,1e-05
8,26.0911,0.101107,0.34844,0.00169886,0.354856,0,0,0,0,0.0871497,0.339599,0.287773,0.0001,1e-05
9,29.1313,0.0894796,0.333426,0.00165294,0.313057,0.000165806,0.000116064,0.000165806,0.021875,0.079519,0.33449,0.288365,0.0001,1e-05
10,32.4058,0.0724647,0.324127,0.00153364,0.275679,0.00034051,0.000130785,0.00034051,0.03125,0.0954364,0.328134,0.360479,0.0001,1e-05
11,35.8475,0.0884042,0.31614,0.00139752,0.320408,0.0150159,0.00565365,0.0150159,0.2445,0.076827,0.320832,0.280652,0.0001,1e-05
12,39.2308,0.0744058,0.29845,0.00135898,0.285591,0.0150753,0.00637643,0.0150753,0.35425,0.11268,0.315035,0.476396,0.0001,1e-05
13,42.5283,0.0933111,0.298067,0.00127837,0.356748,0.0187013,0.00726167,0.0187013,0.460375,0.124669,0.30835,0.536581,0.0001,1e-05
14,45.7998,0.0844187,0.30114,0.00126366,0.328462,0.0220636,0.0126142,0.0220636,0.721125,0.0770474,0.301091,0.328671,0.0001,1e-05
15,49.1565,0.0878238,0.290123,0.00124086,0.313456,0.0267426,0.0146142,0.0267426,0.752125,0.067361,0.295122,0.25421,0.0001,1e-05
16,52.3222,0.0778021,0.28501,0.00120884,0.292397,0.0356284,0.0185031,0.0356284,0.717125,0.0705812,0.284372,0.306494,0.0001,1e-05
17,55.5523,0.0683142,0.274847,0.00118695,0.254146,0.0426507,0.021326,0.0426507,0.68375,0.0960194,0.275949,0.320385,0.0001,1e-05
18,58.889,0.151052,0.271212,0.00111716,0.387358,0.0388178,0.0180186,0.0388178,0.59425,0.10041,0.271768,0.383968,0.0001,1e-05
19,62.1022,0.0705626,0.263704,0.0010808,0.268617,0.0467297,0.0284252,0.0467297,0.779,0.0630686,0.262845,0.256193,0.0001,1e-05
20,65.4875,0.0644197,0.259168,0.00104598,0.254565,0.0418778,0.0226425,0.0418778,0.718875,0.0844389,0.25643,0.318953,0.0001,1e-05
21,68.8106,0.0751217,0.253073,0.00105176,0.287115,0.0299197,0.0145989,0.0299197,0.651875,0.0945271,0.255499,0.367398,0.0001,1e-05
22,71.9469,0.0618963,0.253097,0.0010844,0.249552,0.0691537,0.0365848,0.0691537,0.8205,0.0467499,0.256733,0.185633,0.0001,1e-05
23,75.2483,0.0570407,0.255206,0.00107406,0.236815,0.0380408,0.0196952,0.0380408,0.782375,0.0576512,0.255558,0.215345,0.0001,1e-05
24,78.5937,0.129213,0.252238,0.000969947,0.334341,0.0349074,0.0169219,0.0349074,0.724,0.0599291,0.252864,0.239704,0.0001,1e-05
25,81.884,0.0635487,0.245543,0.00104463,0.263691,0.0405306,0.0238505,0.0405306,0.679125,0.0666607,0.248526,0.245094,0.0001,1e-05
26,85.0683,0.05042,0.242909,0.00104932,0.200963,0.0809229,0.0489765,0.0809229,0.542,0.0570537,0.247025,0.222181,0.0001,1e-05
27,88.187,0.0589747,0.241708,0.000992244,0.237755,0.0941162,0.0501545,0.0941162,0.518875,0.0754449,0.240856,0.30503,0.0001,1e-05
28,91.5966,0.0629261,0.239495,0.000957627,0.25956,0.103776,0.0603999,0.103776,0.541625,0.0818235,0.239886,0.327552,0.0001,1e-05
29,94.7941,0.0852622,0.23615,0.000964324,0.335912,0.137661,0.0881195,0.137661,0.481625,0.0889203,0.238419,0.35568,0.0001,1e-05
30,98.2068,0.0754325,0.238863,0.000951684,0.276325,0.0805009,0.0466948,0.0805009,0.554125,0.0988218,0.236011,0.381232,0.0001,1e-05
31,101.327,0.0621912,0.237671,0.000955949,0.226598,0.111755,0.0669859,0.111755,0.508375,0.0562128,0.233089,0.200691,0.0001,1e-05
32,104.563,0.0671078,0.229256,0.000941234,0.252214,0.104768,0.0576258,0.104768,0.4405,0.0872101,0.229402,0.297415,0.0001,1e-05
33,107.893,0.0677307,0.228785,0.000912129,0.25587,0.0857757,0.0474973,0.0857757,0.7085,0.0501122,0.229522,0.232481,0.0001,1e-05
34,111.164,0.0628024,0.225963,0.000890951,0.240277,0.0804817,0.0431055,0.0804817,0.743125,0.043127,0.232518,0.187264,0.0001,1e-05
35,114.374,0.0560434,0.230324,0.000902224,0.226511,0.100953,0.0586442,0.100953,0.767375,0.0514235,0.232642,0.19465,0.0001,1e-05
36,117.838,0.0586118,0.233243,0.000861443,0.206677,0.0956295,0.0686282,0.0956295,0.866375,0.0424857,0.228217,0.178016,0.0001,1e-05
37,121.354,0.0687629,0.230157,0.000797934,0.228171,0.0992137,0.0682429,0.0992137,0.871,0.039683,0.228844,0.16854,0.0001,1e-05
38,124.726,0.0502804,0.227307,0.000837527,0.188322,0.0716841,0.0431303,0.0716841,0.78825,0.0436227,0.228067,0.20362,0.0001,1e-05
39,127.999,0.0532471,0.232522,0.000838683,0.203987,0.0635551,0.0367638,0.0635551,0.77125,0.0439026,0.229285,0.204142,0.0001,1e-05
40,131.206,0.0469553,0.227643,0.000833176,0.194652,0.0890356,0.0545474,0.0890356,0.855125,0.0374367,0.230407,0.156707,0.0001,1e-05
41,134.511,0.0527711,0.228605,0.000859136,0.202831,0.0876209,0.0413964,0.0876209,0.80475,0.0462647,0.230567,0.18172,0.0001,1e-05
42,137.859,0.0536851,0.229752,0.000782753,0.191752,0.0634923,0.0333891,0.0634923,0.711375,0.0772099,0.22982,0.296844,0.0001,1e-05
43,141.214,0.0505097,0.231492,0.000807634,0.201587,0.0691407,0.0420277,0.0691407,0.855875,0.0468658,0.227724,0.177567,0.0001,1e-05
44,144.523,0.0534117,0.228187,0.000792362,0.200196,0.0674496,0.0398259,0.0674496,0.81175,0.0497292,0.227146,0.20413,0.0001,1e-05
45,147.799,0.0567172,0.223634,0.000791488,0.208771,0.0609572,0.041373,0.0609572,0.810125,0.0394998,0.226733,0.177864,0.0001,1e-05
46,151.147,0.0467208,0.225412,0.000811106,0.180627,0.0578029,0.0377573,0.0578029,0.85875,0.0392937,0.226546,0.158153,0.0001,1e-05
47,154.306,0.0462108,0.230966,0.000811682,0.170491,0.0607053,0.0395062,0.0607053,0.87075,0.0339919,0.222288,0.157192,0.0001,1e-05
48,157.554,0.0465809,0.226138,0.000801246,0.169634,0.0683201,0.0427931,0.0683201,0.865125,0.0365851,0.220819,0.154386,0.0001,1e-05
49,160.851,0.0459202,0.227709,0.000832906,0.18016,0.0500047,0.026833,0.0500047,0.73975,0.0612068,0.226451,0.238708,0.0001,1e-05
50,164.171,0.0549518,0.225188,0.00077576,0.22406,0.0598307,0.0312378,0.0598307,0.772,0.0484947,0.223732,0.222065,0.0001,1e-05
51,167.589,0.0475901,0.22004,0.000757687,0.205697,0.0631476,0.0451347,0.0631476,0.83175,0.0405968,0.221836,0.174423,0.0001,1e-05
52,170.726,0.0448522,0.22343,0.0008301,0.179439,0.0608638,0.043684,0.0608638,0.807,0.0397152,0.22378,0.175125,0.0001,1e-05
53,173.976,0.0445546,0.223036,0.000787405,0.192247,0.0854442,0.0495781,0.0854442,0.8475,0.0369389,0.221227,0.162078,0.0001,1e-05
54,177.219,0.0383721,0.228222,0.000825414,0.160274,0.0900063,0.0676136,0.0900063,0.855875,0.0428024,0.219986,0.170621,0.0001,1e-05
55,180.405,0.0405974,0.222576,0.000778075,0.168348,0.0930082,0.0762321,0.0930082,0.851375,0.0443856,0.218976,0.182889,0.0001,1e-05
56,183.814,0.0409022,0.21722,0.000737917,0.166092,0.0904037,0.0658659,0.0904037,0.82975,0.0509993,0.217328,0.207263,0.0001,1e-05
57,187.095,0.0412889,0.221547,0.000759626,0.160892,0.0857661,0.061779,0.0857661,0.826,0.0515372,0.218421,0.182328,0.0001,1e-05
58,190.347,0.0487461,0.218271,0.000746834,0.182703,0.0657343,0.0366814,0.0657343,0.828625,0.0446761,0.21947,0.18092,0.0001,1e-05
59,193.696,0.0467336,0.226457,0.000746781,0.196314,0.0629775,0.0290806,0.0629775,0.737125,0.0602796,0.222015,0.227191,0.0001,1e-05
60,196.941,0.0414649,0.221225,0.000775399,0.169291,0.0640169,0.0415101,0.0640169,0.843125,0.0406863,0.218444,0.166135,0.0001,1e-05
61,200.219,0.0533394,0.21448,0.000717401,0.201945,0.0660562,0.0418167,0.0660562,0.849125,0.0394604,0.217326,0.159656,0.0001,1e-05
62,203.477,0.0369194,0.217681,0.000774153,0.140937,0.06551,0.0439567,0.06551,0.841375,0.0500683,0.216024,0.185108,0.0001,1e-05
63,206.792,0.0424885,0.208626,0.000746599,0.161407,0.082552,0.0458058,0.082552,0.86025,0.0326009,0.217233,0.145595,0.0001,1e-05
64,210.075,0.0431376,0.213784,0.000778073,0.167189,0.0842068,0.0566075,0.0842068,0.85,0.0387537,0.214126,0.161244,0.0001,1e-05
65,213.316,0.0435516,0.215974,0.000719883,0.164527,0.0836471,0.0459581,0.0836471,0.826,0.053577,0.214544,0.203594,0.0001,1e-05
66,216.822,0.0451144,0.215572,0.000671078,0.177205,0.0830333,0.0437059,0.0830333,0.8195,0.0410236,0.215519,0.173636,0.0001,1e-05
67,220.085,0.0442091,0.214445,0.000746951,0.17228,0.08329,0.0453174,0.08329,0.80325,0.0419736,0.213967,0.174905,0.0001,1e-05
68,223.423,0.0435476,0.208248,0.000728246,0.155564,0.0850524,0.0524227,0.0850524,0.867625,0.0334459,0.211034,0.139079,0.0001,1e-05
