test/loss_bbox,test/loss_ce,test/loss_giou,metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(B),metrics/recall(B)
0.08084460720419884,0.03286672401979255,0.35844817757606506,0.9197988428819462,0.5932262381886523,0.9420289855072463,0.9027777777777778
