epoch,time,train/loss_bbox,train/loss_ce,train/loss_giou,metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(B),metrics/recall(B),val/loss_bbox,val/loss_ce,val/loss_giou,lr/pg0,lr/pg1
1,5.84521,0.890859,1.36434,1.06066,0.00717935,0.00340084,0.00717935,0.266,0.142407,0.555275,0.491039,0.0001,1e-05
2,11.2482,0.16308,0.435983,0.512544,0.0199578,0.00987594,0.0199578,0.302,0.107877,0.335629,0.414653,0.0001,1e-05
3,16.8097,0.160533,0.311038,0.456812,0.091769,0.0460613,0.091769,0.39,0.076329,0.284929,0.312546,0.0001,1e-05
4,22.4922,0.10418,0.277314,0.363153,0.0956312,0.0491898,0.0956312,0.428,0.0531246,0.270218,0.22648,0.0001,1e-05
5,28.1546,0.069911,0.26921,0.252452,0.0598845,0.0298681,0.0598845,0.34,0.0792231,0.276063,0.32845,0.0001,1e-05
6,33.9584,0.0752332,0.26767,0.274569,0.0415846,0.0217199,0.0415846,0.442125,0.0700504,0.262579,0.300026,0.0001,1e-05
7,39.6566,0.0787241,0.257527,0.291715,0.0669267,0.0360017,0.0669267,0.625625,0.0744334,0.250306,0.334056,0.0001,1e-05
8,45.2781,0.0760491,0.234572,0.286779,0.0590547,0.0344806,0.0590547,0.57775,0.0546434,0.222538,0.220168,0.0001,1e-05
9,50.8707,0.0592944,0.235873,0.237237,0.077785,0.0382412,0.077785,0.5365,0.0508088,0.22793,0.22756,0.0001,1e-05
10,56.5496,0.0672022,0.23017,0.248132,0.0886452,0.0364634,0.0886452,0.620125,0.0457924,0.232444,0.201141,0.0001,1e-05
11,62.1793,0.0676976,0.229696,0.252839,0.161609,0.0602214,0.161609,0.592625,0.0648721,0.222894,0.316019,0.0001,1e-05
12,67.8701,0.0646777,0.225284,0.250572,0.191853,0.118874,0.191853,0.741,0.0363712,0.226832,0.166316,0.0001,1e-05
13,73.3796,0.0576906,0.228218,0.215675,0.143883,0.0827655,0.143883,0.780875,0.0508002,0.217555,0.213085,0.0001,1e-05
14,78.9814,0.0612171,0.225716,0.24013,0.0744684,0.0452646,0.0744684,0.698,0.0420931,0.227749,0.177237,0.0001,1e-05
