test/loss_bbox,test/loss_ce,test/loss_giou,metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(B),metrics/recall(B)
0.1222660926481088,0.03580458328360692,0.46790480613708496,0.9035834370934709,0.535488549143817,0.8591549295774648,0.8472222222222222
