epoch,time,train/loss_bbox,train/loss_ce,train/loss_continuity_1d,train/loss_continuity_2d,train/loss_giou,metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(B),metrics/recall(B),val/loss_bbox,val/loss_ce,val/loss_giou,lr/pg0,lr/pg1
1,31.4143,0.242882,0.553043,0.000912286,0.000499119,0.613575,0.0044507,0.00186809,0.0066313,0.333333,0.142001,0.317324,0.520358,0.0001,1e-05
2,62.6442,0.113491,0.280055,0.00111735,0.000632917,0.406698,0.0333585,0.0164318,0.0177866,0.24,0.0898496,0.269696,0.342663,0.0001,1e-05
3,95.282,0.0948804,0.262552,0.00130597,0.000758581,0.356874,0.0318678,0.0110222,0.12,0.08,0.130854,0.262257,0.410246,0.0001,1e-05
4,125.927,0.0999155,0.256922,0.00142472,0.000833838,0.352102,0.060305,0.0280097,0.185185,0.133333,0.11302,0.255589,0.422636,0.0001,1e-05
5,158.2,0.0925629,0.244103,0.0015978,0.000936833,0.344003,0.0512078,0.0286334,0.15873,0.133333,0.0935846,0.237275,0.36076,0.0001,1e-05
6,190.818,0.0855577,0.2398,0.00152485,0.000893292,0.319146,0.110927,0.0539924,0.366667,0.146667,0.0894921,0.240581,0.3479,0.0001,1e-05
7,223.055,0.0870393,0.229662,0.00143511,0.000842495,0.330694,0.12556,0.0698816,0.163462,0.226667,0.0752115,0.216149,0.338323,0.0001,1e-05
8,256.008,0.0894674,0.20691,0.00136087,0.000802725,0.339942,0.0641408,0.0215127,0.258065,0.106667,0.117362,0.217304,0.575812,0.0001,1e-05
9,288.298,0.0861064,0.196777,0.00131799,0.000782885,0.332985,0.142691,0.0712632,0.220588,0.2,0.084419,0.223052,0.328532,0.0001,1e-05
10,323.058,0.0862341,0.186614,0.00128953,0.000770047,0.326484,0.190896,0.084602,0.126761,0.24,0.0981989,0.195372,0.380712,0.0001,1e-05
11,358.037,0.0817079,0.205014,0.00113146,0.00068297,0.303357,0.212516,0.100488,0.152672,0.266667,0.0832112,0.231759,0.311199,0.0001,1e-05
12,391.613,0.0788331,0.203378,0.00110511,0.000673185,0.291098,0.170656,0.0932356,0.263158,0.266667,0.0817589,0.232072,0.326305,0.0001,1e-05
13,424.341,0.0775641,0.203382,0.000950687,0.000594586,0.29502,0.182701,0.0872461,0.155844,0.32,0.0729821,0.215232,0.294993,0.0001,1e-05
14,457.154,0.07298,0.207698,0.000904622,0.000567228,0.284132,0.166257,0.10843,0.228571,0.32,0.0823381,0.195354,0.310795,0.0001,1e-05
15,490.113,0.0831844,0.203644,0.000991411,0.000619982,0.304803,0.235037,0.128388,0.36,0.24,0.081933,0.208444,0.317323,0.0001,1e-05
16,523.003,0.0760479,0.18494,0.00104307,0.000652538,0.2949,0.285518,0.173776,0.219858,0.413333,0.0796439,0.178464,0.2978,0.0001,1e-05
17,555.736,0.0862207,0.168201,0.000947474,0.000600033,0.324204,0.227702,0.148603,0.363636,0.32,0.107419,0.189432,0.372698,0.0001,1e-05
18,586.382,0.0855719,0.155843,0.000825142,0.000532835,0.317793,0.420984,0.257968,0.622222,0.373333,0.0929916,0.149896,0.362521,0.0001,1e-05
19,619.098,0.0927943,0.151225,0.000874008,0.000561193,0.351626,0.517621,0.256844,0.479452,0.466667,0.116853,0.159038,0.424464,0.0001,1e-05
20,649.751,0.0981145,0.140309,0.00081154,0.00052751,0.362994,0.611116,0.300989,0.409722,0.786667,0.11164,0.128938,0.400783,0.0001,1e-05
21,682.708,0.103542,0.126359,0.000778537,0.000508026,0.37337,0.650773,0.336538,0.5,0.72,0.118875,0.0970397,0.46825,0.0001,1e-05
22,715.662,0.09752,0.106124,0.000721416,0.000475863,0.375939,0.708723,0.386785,0.580645,0.72,0.0966247,0.090619,0.400452,0.0001,1e-05
23,748.478,0.09813,0.095365,0.000696438,0.000459545,0.384991,0.716374,0.349419,0.587629,0.76,0.0998329,0.102765,0.402275,0.0001,1e-05
24,778.713,0.0983338,0.0804723,0.000670368,0.00044741,0.383848,0.825071,0.448717,0.7375,0.786667,0.0950746,0.0825965,0.398521,0.0001,1e-05
25,811.909,0.0977253,0.0706698,0.000663469,0.000446723,0.397446,0.750398,0.391317,0.642857,0.72,0.121379,0.0663645,0.462023,0.0001,1e-05
26,842.708,0.10142,0.0599722,0.000639916,0.000434719,0.413601,0.888976,0.437714,0.823529,0.746667,0.110733,0.0718008,0.455416,0.0001,1e-05
27,873.224,0.105385,0.0617038,0.000607079,0.000417451,0.410383,0.886343,0.463948,0.949153,0.746667,0.115341,0.0572492,0.455744,0.0001,1e-05
28,905.452,0.0993497,0.05502,0.000575054,0.000398829,0.40183,0.874321,0.487138,0.935484,0.773333,0.109174,0.0550148,0.459296,0.0001,1e-05
29,937.949,0.099869,0.0475727,0.000593247,0.000411072,0.407248,0.9139,0.556629,0.936508,0.786667,0.0971856,0.0564299,0.4186,0.0001,1e-05
30,972.051,0.0952172,0.0450695,0.000522832,0.000372181,0.404062,0.934952,0.517403,1,0.813333,0.107996,0.0579184,0.436087,0.0001,1e-05
31,1006,0.103001,0.0523645,0.00051625,0.000370057,0.417867,0.931224,0.519385,0.938462,0.813333,0.109505,0.0362698,0.474649,0.0001,1e-05
32,1036.15,0.100114,0.0425455,0.000503804,0.000361494,0.435981,0.944595,0.537651,0.941176,0.853333,0.112691,0.0290897,0.449685,0.0001,1e-05
33,1069.73,0.0973854,0.0394244,0.000502268,0.000360485,0.407191,0.940525,0.488682,0.916667,0.88,0.102552,0.0403871,0.469631,0.0001,1e-05
34,1102.63,0.102045,0.0368102,0.000472181,0.000343285,0.420416,0.931295,0.523666,0.939394,0.826667,0.118028,0.0379568,0.469952,0.0001,1e-05
35,1135.29,0.100041,0.0341014,0.000473356,0.000342039,0.406836,0.902193,0.488126,0.890411,0.866667,0.116876,0.0354993,0.428497,0.0001,1e-05
36,1167.39,0.0985525,0.0357118,0.000472722,0.000341684,0.416916,0.933494,0.577289,0.883117,0.906667,0.107839,0.0292789,0.412625,0.0001,1e-05
37,1202.6,0.0924715,0.032925,0.000455483,0.000331509,0.383789,0.933046,0.517031,0.839506,0.906667,0.104717,0.0387923,0.458098,0.0001,1e-05
38,1235.76,0.103895,0.0347933,0.000449842,0.000328079,0.424729,0.938056,0.516895,0.902778,0.866667,0.111112,0.02273,0.462073,0.0001,1e-05
39,1269.12,0.0959265,0.0281128,0.000429259,0.000315366,0.40676,0.93227,0.543104,0.839506,0.906667,0.0970222,0.0271905,0.408651,0.0001,1e-05
40,1300.39,0.0991503,0.0364591,0.000432554,0.00031668,0.42367,0.904116,0.426664,0.965517,0.746667,0.115687,0.0410775,0.523471,0.0001,1e-05
41,1331.18,0.108711,0.0330493,0.000413848,0.000307429,0.445945,0.930569,0.614415,0.82716,0.893333,0.0904993,0.0318959,0.366137,0.0001,1e-05
42,1363.96,0.0972297,0.0257276,0.000394238,0.000294722,0.397128,0.917669,0.485123,0.911765,0.826667,0.112558,0.0298453,0.4573,0.0001,1e-05
43,1395.45,0.10055,0.0297645,0.000427007,0.00031955,0.422048,0.911949,0.484276,0.921875,0.786667,0.101091,0.0323484,0.467175,0.0001,1e-05
44,1426.38,0.0935612,0.0304637,0.000399005,0.000300547,0.398209,0.925657,0.433605,0.819277,0.906667,0.108184,0.0533627,0.485823,0.0001,1e-05
45,1457.34,0.0978356,0.0399095,0.000384386,0.000293265,0.410763,0.935157,0.583482,0.860759,0.906667,0.0971488,0.0306678,0.387113,0.0001,1e-05
46,1488.81,0.105831,0.0366905,0.000374278,0.000284847,0.420676,0.942099,0.584924,0.911765,0.826667,0.0954616,0.0276008,0.391592,0.0001,1e-05
47,1519.6,0.0977167,0.0347293,0.0003897,0.000290987,0.399935,0.961126,0.539619,0.881579,0.893333,0.0998384,0.032742,0.417731,0.0001,1e-05
48,1550.49,0.0936646,0.0283162,0.00036956,0.000275431,0.400384,0.957827,0.538713,0.886076,0.933333,0.102266,0.0237815,0.42659,0.0001,1e-05
49,1581.42,0.105948,0.0338198,0.000403399,0.0002992,0.420596,0.92578,0.506658,0.849315,0.826667,0.0979262,0.0434396,0.429595,0.0001,1e-05
50,1611.96,0.10703,0.0305008,0.000412026,0.000307783,0.424371,0.954586,0.566376,0.983333,0.786667,0.107467,0.0141232,0.430733,0.0001,1e-05
