epoch,time,train/loss_bbox,train/loss_ce,train/loss_contrastive,train/loss_giou,metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(B),metrics/recall(B),val/loss_bbox,val/loss_ce,val/loss_giou,lr/pg0,lr/pg1
184,848.141,0.062896,0.0607227,0.000608471,0.250284,0.761263,0.487368,0.761263,0.79825,0.0710072,0.0431355,0.297958,0.0001,1e-05
185,852.834,0.0618956,0.0606605,0.000510109,0.255766,0.824399,0.593935,0.824399,0.81775,0.051146,0.0360419,0.233488,0.0001,1e-05
186,857.683,0.0588874,0.0496851,0.000422776,0.2581,0.829846,0.542651,0.829846,0.774125,0.0665773,0.03188,0.300141,0.0001,1e-05
187,862.467,0.0562829,0.0471935,0.000525853,0.245009,0.859243,0.589964,0.859243,0.81625,0.0586506,0.0323987,0.244799,0.0001,1e-05
188,867.072,0.0555441,0.046366,0.000442128,0.228372,0.889316,0.59479,0.889316,0.77825,0.0614813,0.0332466,0.257611,0.0001,1e-05
189,871.245,0.0611789,0.0458865,0.000609319,0.254548,0.867923,0.615562,0.867923,0.8055,0.0620697,0.0326024,0.252557,0.0001,1e-05
190,876.056,0.0509255,0.0420057,0.000487106,0.213802,0.86396,0.53854,0.86396,0.754625,0.0634987,0.0330845,0.29847,0.0001,1e-05
191,880.856,0.0589867,0.0444041,0.000568039,0.226843,0.877907,0.595471,0.877907,0.814875,0.0555664,0.031754,0.255042,0.0001,1e-05
192,885.519,0.0570077,0.0448278,0.000478935,0.250964,0.891071,0.599021,0.891071,0.781625,0.0597718,0.0288701,0.256161,0.0001,1e-05
193,890.371,0.0510196,0.0461724,0.000592519,0.215792,0.865935,0.588245,0.865935,0.78925,0.065027,0.0297394,0.273384,0.0001,1e-05
194,894.627,0.0536251,0.0443079,0.000569873,0.2229,0.863654,0.604074,0.863654,0.818375,0.0568194,0.0294487,0.252912,0.0001,1e-05
195,899.193,0.0600144,0.0435363,0.000420554,0.244964,0.85967,0.589928,0.85967,0.78275,0.0615964,0.0271526,0.271458,0.0001,1e-05
196,904.002,0.0621367,0.0390896,0.000479887,0.25691,0.867503,0.586051,0.867503,0.787875,0.0608366,0.0282958,0.26988,0.0001,1e-05
197,908.812,0.0647985,0.05131,0.000420373,0.263797,0.877434,0.60044,0.877434,0.777,0.0651056,0.0257484,0.282072,0.0001,1e-05
198,913.381,0.0597029,0.0386859,0.000529747,0.257504,0.850457,0.574956,0.850457,0.77725,0.0599468,0.0268805,0.272655,0.0001,1e-05
199,917.563,0.0583527,0.0383508,0.00042204,0.232338,0.860538,0.503765,0.860538,0.75675,0.0694413,0.0315261,0.32579,0.0001,1e-05
200,922.335,0.0595266,0.0329965,0.000367065,0.25752,0.863533,0.606516,0.863533,0.781,0.0623238,0.0281683,0.285525,1e-05,1e-06
201,927.081,0.0580512,0.0404531,0.000515635,0.243443,0.859759,0.612349,0.859759,0.785,0.0596313,0.0281853,0.272633,1e-05,1e-06
202,932.061,0.0513854,0.0378834,0.000660702,0.26023,0.858354,0.62676,0.858354,0.79925,0.0578982,0.0278909,0.248836,1e-05,1e-06
203,936.554,0.0496401,0.037086,0.000568666,0.23088,0.857578,0.625488,0.857578,0.824625,0.0564879,0.0250801,0.249396,1e-05,1e-06
204,940.983,0.0514775,0.0410245,0.000555663,0.213543,0.857898,0.623892,0.857898,0.8195,0.054384,0.0242179,0.245034,1e-05,1e-06
205,945.792,0.0479153,0.0336383,0.000434525,0.206956,0.857122,0.622441,0.857122,0.82375,0.0534906,0.023902,0.232982,1e-05,1e-06
206,950.629,0.0508527,0.0361368,0.000554112,0.194016,0.856877,0.63981,0.856877,0.83625,0.0537473,0.0235877,0.228897,1e-05,1e-06
207,955.49,0.0483598,0.0363375,0.000409284,0.209969,0.848879,0.645948,0.848879,0.83225,0.0526029,0.0234324,0.218462,1e-05,1e-06
208,959.685,0.111465,0.0522858,0.000454885,0.308584,0.852054,0.649684,0.852054,0.847625,0.0507287,0.0232977,0.203519,1e-05,1e-06
209,964.246,0.0448587,0.0384448,0.000535335,0.18615,0.853853,0.642049,0.853853,0.83625,0.0508418,0.0233097,0.2151,1e-05,1e-06
210,969.172,0.0458123,0.0338618,0.000492851,0.195301,0.848602,0.632762,0.848602,0.82775,0.0512984,0.023253,0.224718,1e-05,1e-06
211,973.915,0.0430263,0.0338888,0.000376787,0.210822,0.84471,0.634683,0.84471,0.834,0.0503825,0.0232439,0.221827,1e-05,1e-06
212,978.685,0.0606907,0.0471734,0.000540243,0.258083,0.845168,0.63855,0.845168,0.836,0.0497634,0.0230141,0.214168,1e-05,1e-06
213,983.124,0.0418291,0.039512,0.000399569,0.181756,0.847674,0.657184,0.847674,0.84425,0.0500083,0.0229592,0.210107,1e-05,1e-06
214,987.349,0.0512399,0.039882,0.000486755,0.206611,0.848564,0.650327,0.848564,0.8485,0.0499363,0.0229428,0.208299,1e-05,1e-06
215,992.172,0.0510982,0.042951,0.000462288,0.201423,0.845515,0.651719,0.845515,0.8485,0.048775,0.0231286,0.205749,1e-05,1e-06
216,996.844,0.0400276,0.0334071,0.000552044,0.1691,0.844055,0.635875,0.844055,0.841375,0.0495161,0.0230238,0.209786,1e-05,1e-06
217,1001.71,0.0461502,0.0368259,0.000493422,0.199283,0.850692,0.643057,0.850692,0.839375,0.0505082,0.0230038,0.212217,1e-05,1e-06
218,1006.44,0.0462264,0.0360546,0.000450916,0.191413,0.848953,0.644711,0.848953,0.8425,0.0513896,0.0234285,0.206118,1e-05,1e-06
219,1010.97,0.0453055,0.0405657,0.000560994,0.191174,0.853746,0.637128,0.853746,0.835375,0.0527127,0.0232923,0.21652,1e-05,1e-06
220,1015.18,0.0446583,0.0342014,0.000449776,0.183611,0.85386,0.632609,0.85386,0.829125,0.0534368,0.0231597,0.227215,1e-05,1e-06
221,1019.88,0.0509873,0.0456154,0.000598108,0.227795,0.846309,0.633058,0.846309,0.833125,0.0519876,0.0230842,0.220209,1e-05,1e-06
222,1024.74,0.0460992,0.0364703,0.000528889,0.192535,0.841094,0.646525,0.841094,0.841375,0.0509417,0.0225777,0.212734,1e-05,1e-06
223,1029.62,0.0486131,0.0371358,0.000401717,0.189972,0.842031,0.647464,0.842031,0.833125,0.0520472,0.0223915,0.214133,1e-05,1e-06
224,1034.59,0.0470657,0.0312108,0.00057544,0.193726,0.847911,0.647189,0.847911,0.829125,0.0530827,0.0221398,0.216381,1e-05,1e-06
225,1039.32,0.0403258,0.034908,0.000442322,0.17659,0.850819,0.657754,0.850819,0.83025,0.0531731,0.0218689,0.214935,1e-05,1e-06
226,1043.45,0.0468194,0.0372004,0.000531464,0.184813,0.852976,0.653384,0.852976,0.83425,0.0522787,0.0216573,0.211145,1e-05,1e-06
227,1056.09,0.0701343,0.0465779,0.000671506,0.251162,0.853494,0.651544,0.853494,0.833125,0.0513793,0.0216419,0.214599,1e-05,1e-06
228,1060.88,0.0453925,0.0374426,0.000459931,0.183364,0.853829,0.649871,0.853829,0.839375,0.0529245,0.0214507,0.221789,1e-05,1e-06
229,1065.55,0.0540707,0.0435299,0.000531129,0.220311,0.85513,0.649868,0.85513,0.824875,0.0533081,0.0212208,0.224373,1e-05,1e-06
230,1070.32,0.0483469,0.0305008,0.000362849,0.200013,0.859269,0.653611,0.859269,0.820625,0.0524489,0.0210911,0.221954,1e-05,1e-06
231,1075,0.0463409,0.0306701,0.000362037,0.194587,0.868919,0.664138,0.868919,0.824,0.0529161,0.0209187,0.223295,1e-05,1e-06
232,1079.83,0.0459682,0.0327869,0.000382234,0.18305,0.869579,0.661598,0.869579,0.822875,0.0525323,0.0209823,0.221694,1e-05,1e-06
233,1084.15,0.0424009,0.0325098,0.000381708,0.201026,0.873534,0.673631,0.873534,0.832,0.051486,0.0208755,0.217035,1e-05,1e-06
234,1088.63,0.0478148,0.0364078,0.000491547,0.187565,0.873196,0.648491,0.873196,0.82375,0.0505172,0.0209018,0.215349,1e-05,1e-06
235,1093.68,0.0444957,0.0342336,0.000516527,0.19652,0.87507,0.655773,0.87507,0.826875,0.0512082,0.0209645,0.224518,1e-05,1e-06
236,1116.1,0.0473085,0.0335713,0.000366124,0.18894,0.871635,0.646958,0.871635,0.80525,0.052866,0.0214594,0.231003,1e-05,1e-06
237,1120.37,0.043472,0.0339714,0.000426686,0.181825,0.869791,0.655681,0.869791,0.816625,0.054166,0.0210427,0.232579,1e-05,1e-06
238,1125.12,0.0477039,0.0336175,0.000434679,0.199815,0.876383,0.653345,0.876383,0.810875,0.0535916,0.0203249,0.237607,1e-05,1e-06
239,1130.08,0.0526301,0.0354532,0.000554936,0.210265,0.877472,0.656649,0.877472,0.8265,0.053777,0.020261,0.23381,1e-05,1e-06
240,1134.76,0.0503224,0.0327501,0.000395768,0.210295,0.87766,0.660716,0.87766,0.829375,0.0513995,0.0202348,0.217149,1e-05,1e-06
241,1139.61,0.05048,0.0327731,0.000472104,0.205513,0.899217,0.685267,0.899217,0.8385,0.0505913,0.0200562,0.216213,1e-05,1e-06
242,1144.24,0.0429831,0.0399551,0.000489926,0.192579,0.907995,0.686041,0.907995,0.833375,0.0506097,0.0197764,0.220326,1e-05,1e-06
243,1148.61,0.037571,0.0317194,0.000401177,0.166267,0.919829,0.686817,0.919829,0.829125,0.0510629,0.0192431,0.22193,1e-05,1e-06
244,1153.5,0.0505335,0.0338056,0.000460418,0.198762,0.922344,0.687372,0.922344,0.83,0.051447,0.0192112,0.218933,1e-05,1e-06
245,1176.16,0.0434613,0.0349165,0.000362871,0.180642,0.921602,0.680248,0.921602,0.833125,0.0520134,0.019115,0.222597,1e-05,1e-06
246,1181.02,0.0525228,0.037168,0.000536686,0.208028,0.921156,0.693177,0.921156,0.824875,0.0514195,0.0191139,0.219202,1e-05,1e-06
247,1185.27,0.0468792,0.0329769,0.000475135,0.203547,0.920448,0.677817,0.920448,0.83025,0.0522084,0.0188676,0.228289,1e-05,1e-06
248,1190.04,0.0460817,0.0325341,0.000685047,0.192269,0.921695,0.679096,0.921695,0.814625,0.0527539,0.019107,0.22655,1e-05,1e-06
249,1194.92,0.0494475,0.0341656,0.000463928,0.204769,0.920717,0.671072,0.920717,0.8115,0.0532412,0.0190728,0.228583,1e-05,1e-06
250,1199.8,0.0419084,0.0309365,0.000596703,0.183406,0.914603,0.67648,0.914603,0.818625,0.05325,0.0190546,0.22986,1e-05,1e-06
251,1204.28,0.049705,0.0330936,0.000373389,0.178496,0.91297,0.680419,0.91297,0.834875,0.0523714,0.0190285,0.226066,1e-05,1e-06
252,1208.53,0.0497383,0.0363414,0.00064086,0.204146,0.908055,0.680462,0.908055,0.834875,0.0510842,0.0192276,0.221459,1e-05,1e-06
253,1213.6,0.0422559,0.0401425,0.000520336,0.1737,0.89999,0.680768,0.89999,0.839125,0.0497216,0.0192031,0.213728,1e-05,1e-06
254,1237.86,0.0439739,0.0412558,0.00051535,0.192342,0.896659,0.678766,0.896659,0.835125,0.0495163,0.0194895,0.213596,1e-05,1e-06
255,1242.12,0.0418144,0.0365534,0.000364825,0.18365,0.890789,0.673691,0.890789,0.83,0.0494937,0.0193544,0.220128,1e-05,1e-06
256,1246.75,0.067141,0.041434,0.000455896,0.237306,0.899924,0.677552,0.899924,0.816625,0.0522442,0.0195592,0.221229,1e-05,1e-06
257,1251.6,0.0416554,0.0282548,0.000479247,0.182901,0.907027,0.675633,0.907027,0.8155,0.0528047,0.0196614,0.222726,1e-05,1e-06
258,1256.29,0.0405221,0.030721,0.000377771,0.188303,0.920161,0.676615,0.920161,0.8175,0.0543753,0.0190276,0.232962,1e-05,1e-06
259,1261.11,0.042986,0.0290368,0.00053471,0.188286,0.920728,0.686223,0.920728,0.818625,0.0524624,0.0189082,0.230807,1e-05,1e-06
260,1265.7,0.0546251,0.0405631,0.000335325,0.228872,0.923676,0.701111,0.923676,0.8155,0.0522256,0.0187571,0.22551,1e-05,1e-06
261,1269.76,0.0428102,0.0298056,0.000425333,0.196393,0.921838,0.694223,0.921838,0.8115,0.0530893,0.0185774,0.23186,1e-05,1e-06
262,1274.54,0.0512619,0.0291503,0.000430578,0.211599,0.93283,0.707696,0.93283,0.818625,0.0520664,0.0186378,0.22661,1e-05,1e-06
263,1279.3,0.048921,0.0312489,0.000445439,0.191421,0.935518,0.702813,0.935518,0.812625,0.0520286,0.0186453,0.222726,1e-05,1e-06
264,1284.19,0.0550257,0.0353383,0.000498371,0.252137,0.942039,0.724554,0.942039,0.832,0.0513147,0.0180609,0.220482,1e-05,1e-06
265,1288.91,0.0446183,0.0367581,0.000456112,0.180537,0.948962,0.730752,0.948962,0.83825,0.0512002,0.0169433,0.228145,1e-05,1e-06
266,1293.72,0.0433497,0.02813,0.000377832,0.206495,0.948962,0.740116,0.948962,0.835125,0.0510305,0.0177269,0.214874,1e-05,1e-06
267,1298.51,0.0456045,0.0293102,0.000460003,0.188216,0.947855,0.720139,0.947855,0.818625,0.0518739,0.0175512,0.221798,1e-05,1e-06
268,1303.55,0.0535128,0.0271732,0.000441249,0.220671,0.947166,0.730921,0.947166,0.828875,0.0520188,0.0172906,0.217986,1e-05,1e-06
269,1308.4,0.0437552,0.0283452,0.000419844,0.20241,0.945237,0.726155,0.945237,0.832,0.0516913,0.0165205,0.224478,1e-05,1e-06
270,1313.02,0.0410222,0.0336512,0.000409673,0.181789,0.946094,0.722518,0.946094,0.836,0.0514992,0.0163903,0.222307,1e-05,1e-06
271,1317.85,0.0451264,0.0347693,0.000397015,0.165846,0.946094,0.728009,0.946094,0.83825,0.0511921,0.0163525,0.222719,1e-05,1e-06
272,1322.53,0.0441417,0.0305917,0.000429877,0.1918,0.944171,0.731814,0.944171,0.832,0.0505221,0.0163848,0.226285,1e-05,1e-06
273,1326.96,0.0442981,0.031806,0.000460927,0.194554,0.94178,0.718096,0.94178,0.832,0.0510206,0.0168954,0.219184,1e-05,1e-06
274,1331.32,0.0436754,0.0265691,0.000446335,0.2025,0.939265,0.721135,0.939265,0.835125,0.0519185,0.0170064,0.215862,1e-05,1e-06
275,1336.34,0.0507727,0.0295802,0.000663665,0.192632,0.940527,0.712956,0.940527,0.822875,0.0536157,0.0166644,0.222282,1e-05,1e-06
276,1341.09,0.042532,0.0285537,0.000426727,0.183679,0.941224,0.705329,0.941224,0.81575,0.0533154,0.0170967,0.222015,1e-05,1e-06
277,1346.12,0.0432211,0.0338682,0.000589469,0.183431,0.943035,0.714211,0.943035,0.818875,0.0517662,0.0170904,0.216659,1e-05,1e-06
278,1350.72,0.0605255,0.0298799,0.000518694,0.217421,0.942243,0.716533,0.942243,0.829125,0.0516726,0.0169599,0.219078,1e-05,1e-06
279,1354.94,0.0469527,0.0349272,0.000403253,0.179451,0.95212,0.727735,0.95212,0.824875,0.0515082,0.0168679,0.222613,1e-05,1e-06
280,1359.6,0.0462519,0.0270459,0.000432697,0.210291,0.954544,0.72411,0.954544,0.820625,0.0523243,0.0167372,0.223954,1e-05,1e-06
281,1364.55,0.0362629,0.0368704,0.000548219,0.17198,0.960672,0.731788,0.960672,0.828875,0.0515078,0.0166126,0.217538,1e-05,1e-06
282,1369.49,0.0398661,0.0295703,0.000473712,0.180102,0.962617,0.744963,0.962617,0.830875,0.0501821,0.0165801,0.213785,1e-05,1e-06
283,1373.96,0.0463314,0.0302139,0.000594457,0.207472,0.961249,0.756628,0.961249,0.843375,0.048633,0.0159964,0.217269,1e-05,1e-06
284,1378.3,0.0423943,0.0343842,0.000509614,0.190414,0.95916,0.748111,0.95916,0.83625,0.0491983,0.0156702,0.212571,1e-05,1e-06
285,1383.12,0.0467183,0.0284921,0.000373656,0.183622,0.959988,0.739147,0.959988,0.835375,0.0510062,0.015505,0.217786,1e-05,1e-06
286,1388.12,0.0728426,0.0441107,0.000663098,0.257676,0.963007,0.735889,0.963007,0.824,0.0546793,0.0144557,0.235556,1e-05,1e-06
287,1392.8,0.0467968,0.0303294,0.000453982,0.180893,0.961069,0.731015,0.961069,0.822,0.0541691,0.0144551,0.235314,1e-05,1e-06
288,1396.88,0.0454005,0.0303637,0.000419452,0.203137,0.961069,0.737777,0.961069,0.824,0.0522262,0.015843,0.2205,1e-05,1e-06
289,1401.6,0.0409806,0.0257758,0.00041014,0.177397,0.961069,0.731363,0.961069,0.818875,0.052013,0.0157222,0.225799,1e-05,1e-06
290,1406.56,0.0476707,0.0342287,0.000477754,0.200094,0.956555,0.720116,0.956555,0.822,0.0524441,0.0156197,0.229063,1e-05,1e-06
291,1416.12,0.0531833,0.029666,0.000501679,0.220701,0.956555,0.743681,0.956555,0.843625,0.0504207,0.0154147,0.219855,1e-05,1e-06
292,1420.6,0.0458358,0.0332026,0.000443471,0.223519,0.959526,0.760956,0.959526,0.853875,0.0506661,0.0137956,0.226418,1e-05,1e-06
293,1425.44,0.0380243,0.0258563,0.000327761,0.180486,0.961069,0.740818,0.961069,0.83625,0.0525374,0.0137465,0.22958,1e-05,1e-06
294,1430.23,0.0522443,0.03527,0.000526592,0.226342,0.961069,0.74905,0.961069,0.843375,0.0531167,0.0137304,0.232885,1e-05,1e-06
295,1434.99,0.0437202,0.0300472,0.000491627,0.201751,0.961069,0.743689,0.961069,0.834,0.0530874,0.0137674,0.230225,1e-05,1e-06
296,1439.19,0.0455243,0.0288445,0.000538906,0.187002,0.961069,0.743189,0.961069,0.833125,0.0531633,0.0137905,0.231022,1e-05,1e-06
297,1444.14,0.0384693,0.0300623,0.000484449,0.172278,0.961069,0.740008,0.961069,0.822875,0.0532074,0.0137246,0.226773,1e-05,1e-06
298,1448.92,0.0491185,0.0272395,0.000482326,0.203966,0.963769,0.746615,0.963769,0.831125,0.050309,0.0150649,0.209164,1e-05,1e-06
299,1453.76,0.0430463,0.0309313,0.000527765,0.174265,0.963769,0.752114,0.963769,0.83625,0.0489838,0.0150974,0.203797,1e-05,1e-06
300,1477.84,0.0491491,0.02555,0.000348372,0.208214,0.965537,0.753029,0.965537,0.8425,0.0496157,0.0151077,0.20883,1e-05,1e-06
301,1482.75,0.0494467,0.0329594,0.000514107,0.186105,0.964771,0.74281,0.964771,0.837375,0.0520651,0.0134274,0.237362,1e-05,1e-06
302,1487.67,0.0454339,0.0273665,0.00042242,0.187316,0.958966,0.740779,0.958966,0.835125,0.0512595,0.0149602,0.225118,1e-05,1e-06
303,1492.38,0.0456799,0.0289163,0.000485034,0.195046,0.951881,0.73589,0.951881,0.835125,0.0507018,0.0148321,0.220519,1e-05,1e-06
304,1496.59,0.0441464,0.0237124,0.000478459,0.186674,0.951881,0.731359,0.951881,0.826,0.0501023,0.0149658,0.219228,1e-05,1e-06
305,1501.21,0.0473432,0.0333476,0.000643477,0.203478,0.946491,0.713895,0.946491,0.825125,0.0510101,0.0147967,0.227496,1e-05,1e-06
306,1506.14,0.0456785,0.0225234,0.000453645,0.200107,0.945746,0.721493,0.945746,0.81975,0.0505163,0.0146482,0.219642,1e-05,1e-06
307,1510.97,0.0455851,0.0248472,0.000554297,0.199624,0.945746,0.734864,0.945746,0.832,0.0509828,0.012442,0.225164,1e-05,1e-06
308,1515.87,0.0438429,0.0261127,0.000472263,0.181632,0.950468,0.725539,0.950468,0.820625,0.0524759,0.0122387,0.229231,1e-05,1e-06
309,1537.88,0.0463551,0.026662,0.000507057,0.20758,0.951293,0.734258,0.951293,0.826875,0.0517886,0.0121302,0.225353,1e-05,1e-06
310,1542.69,0.0447778,0.0243944,0.00060715,0.194536,0.957159,0.7433,0.957159,0.826875,0.0511199,0.0119666,0.218365,1e-05,1e-06
311,1546.9,0.0432534,0.025873,0.000429954,0.186494,0.959733,0.747513,0.959733,0.826,0.0507314,0.011829,0.219706,1e-05,1e-06
312,1551.64,0.0479696,0.0249565,0.000416215,0.204279,0.970026,0.748983,0.970026,0.824,0.0508326,0.0117295,0.22785,1e-05,1e-06
313,1556.47,0.0451326,0.0252691,0.000459339,0.201079,0.975391,0.761284,0.975391,0.835375,0.0499491,0.0115298,0.222122,1e-05,1e-06
314,1561.37,0.0477204,0.0274887,0.000479483,0.209744,0.979325,0.747605,0.979325,0.82575,0.050362,0.0114734,0.226128,1e-05,1e-06
315,1566.28,0.0619406,0.0264696,0.000414176,0.206138,0.980981,0.739935,0.980981,0.81325,0.0519075,0.011441,0.236249,1e-05,1e-06
316,1570.44,0.0435785,0.0260327,0.000538514,0.194929,0.982866,0.749863,0.982866,0.82175,0.0526458,0.0114246,0.236594,1e-05,1e-06
317,1596.09,0.0418074,0.0213342,0.000420098,0.196256,0.982866,0.739886,0.982866,0.8115,0.0530982,0.0113555,0.238044,1e-05,1e-06
318,1600.97,0.0433868,0.0231989,0.000454442,0.184732,0.983845,0.742888,0.983845,0.8095,0.0530239,0.0112719,0.24168,1e-05,1e-06
319,1605.75,0.0535226,0.0237777,0.0004111,0.213529,0.983845,0.760734,0.983845,0.831125,0.0520426,0.0111661,0.226721,1e-05,1e-06
320,1610.57,0.0451828,0.0212334,0.000432689,0.180198,0.981988,0.760033,0.981988,0.83,0.0525052,0.0110992,0.221198,1e-05,1e-06
321,1614.77,0.0424158,0.0243646,0.000552045,0.219308,0.980132,0.757489,0.980132,0.835125,0.0519666,0.0110759,0.225826,1e-05,1e-06
322,1619.44,0.0406731,0.0204299,0.00038854,0.191133,0.980132,0.771094,0.980132,0.8425,0.0506386,0.0110892,0.217272,1e-05,1e-06
323,1624.22,0.0462207,0.0283229,0.000408927,0.208757,0.980132,0.756686,0.980132,0.829125,0.0515734,0.0111884,0.226033,1e-05,1e-06
324,1628.97,0.0482844,0.030651,0.000600961,0.18944,0.977052,0.744567,0.977052,0.822625,0.0538124,0.0112179,0.228845,1e-05,1e-06
325,1633.8,0.0459017,0.0279667,0.00052675,0.184071,0.976233,0.747867,0.976233,0.822625,0.0542461,0.0112343,0.228449,1e-05,1e-06
326,1656.09,0.0405718,0.0232552,0.000452321,0.167037,0.97413,0.750547,0.97413,0.826,0.0534028,0.0111539,0.229576,1e-05,1e-06
327,1660.74,0.047095,0.0328808,0.000531085,0.2123,0.97413,0.747043,0.97413,0.825125,0.0526968,0.0110121,0.233835,1e-05,1e-06
328,1665.51,0.0415692,0.0243127,0.0003964,0.185074,0.97413,0.748637,0.97413,0.83025,0.0518532,0.0108939,0.221819,1e-05,1e-06
329,1670.44,0.0433795,0.0227759,0.000461312,0.184697,0.976139,0.7721,0.976139,0.8465,0.0505567,0.0108127,0.211268,1e-05,1e-06
330,1674.66,0.0467242,0.0228178,0.000369755,0.201743,0.980132,0.765668,0.980132,0.835125,0.0518678,0.0107297,0.218812,1e-05,1e-06
331,1679.15,0.0480105,0.0293787,0.000649929,0.216764,0.980132,0.761157,0.980132,0.83,0.0519271,0.0106996,0.212909,1e-05,1e-06
332,1683.99,0.0450964,0.0231667,0.000506963,0.191706,0.984364,0.75568,0.984364,0.820875,0.0526719,0.010582,0.218288,1e-05,1e-06
333,1688.68,0.0452752,0.0251252,0.000434979,0.194878,0.986873,0.752252,0.986873,0.816625,0.0541086,0.0105318,0.222219,1e-05,1e-06
334,1693.16,0.0608204,0.0270106,0.000602926,0.209462,0.986112,0.755772,0.986112,0.82375,0.0531603,0.0105345,0.222343,1e-05,1e-06
335,1716.21,0.0411672,0.0246132,0.000452471,0.179393,0.986112,0.741183,0.986112,0.814375,0.0531138,0.0105726,0.232726,1e-05,1e-06
336,1721.2,0.0408872,0.0229346,0.000547183,0.189702,0.986112,0.739555,0.986112,0.812375,0.0534745,0.0105449,0.235935,1e-05,1e-06
337,1726.09,0.0439649,0.0215098,0.000513405,0.186952,0.98815,0.741945,0.98815,0.808375,0.0547913,0.0104753,0.241011,1e-05,1e-06
338,1730.74,0.0412572,0.0235276,0.000479164,0.178537,0.98815,0.738717,0.98815,0.806625,0.0556266,0.0104141,0.248357,1e-05,1e-06
339,1734.95,0.0437092,0.0251416,0.000494658,0.184112,0.98815,0.746558,0.98815,0.80525,0.054175,0.010371,0.241449,1e-05,1e-06
340,1739.47,0.0434613,0.0334722,0.000418246,0.211297,0.986011,0.753187,0.986011,0.806375,0.0532817,0.0103883,0.233077,1e-05,1e-06
341,1744.34,0.0438356,0.0246708,0.000560974,0.185431,0.980894,0.766109,0.980894,0.828,0.0519574,0.0103913,0.22405,1e-05,1e-06
342,1749.15,0.0425363,0.0223413,0.000413578,0.195321,0.980894,0.772101,0.980894,0.837375,0.051819,0.0104654,0.218302,1e-05,1e-06
343,1753.87,0.0396262,0.020193,0.000493615,0.161163,0.978511,0.760841,0.978511,0.827125,0.0523676,0.0105395,0.224016,1e-05,1e-06
344,1777.89,0.0424028,0.0248174,0.000525448,0.186838,0.980132,0.760032,0.980132,0.831125,0.0527624,0.0105009,0.224312,1e-05,1e-06
345,1782.68,0.0518446,0.0328036,0.000426649,0.205217,0.980132,0.75608,0.980132,0.82375,0.0529668,0.0104554,0.221752,1e-05,1e-06
346,1787.51,0.037209,0.0220484,0.000412205,0.176851,0.980132,0.755486,0.980132,0.82375,0.0524462,0.0104042,0.221961,1e-05,1e-06
347,1792.21,0.0414118,0.0235967,0.000478994,0.18839,0.980132,0.74859,0.980132,0.814625,0.0516199,0.0103339,0.224689,1e-05,1e-06
348,1796.59,0.0486683,0.0235239,0.00041181,0.201504,0.980132,0.744323,0.980132,0.820875,0.0520465,0.0102579,0.225937,1e-05,1e-06
349,1800.94,0.0401659,0.021025,0.000391904,0.177318,0.980132,0.747903,0.980132,0.822,0.0531679,0.010352,0.223406,1e-05,1e-06
350,1805.75,0.0410582,0.0234977,0.000390622,0.19244,0.974774,0.753586,0.974774,0.83025,0.052794,0.0104642,0.212595,1e-05,1e-06
351,1810.46,0.0482349,0.0270142,0.000570402,0.203397,0.971173,0.765545,0.971173,0.83825,0.0513988,0.0105597,0.209223,1e-05,1e-06
352,1815.31,0.0494103,0.0360074,0.000609381,0.22073,0.969688,0.771057,0.969688,0.85275,0.0504698,0.0106317,0.210732,1e-05,1e-06
353,1837.92,0.0455726,0.0275872,0.000475392,0.196916,0.969688,0.760549,0.969688,0.841375,0.0503797,0.010609,0.215177,1e-05,1e-06
354,1842.82,0.0425415,0.0286152,0.000452541,0.18662,0.96883,0.752347,0.96883,0.829125,0.0519251,0.0106777,0.222983,1e-05,1e-06
355,1847.45,0.0412666,0.0238244,0.000549141,0.175806,0.963738,0.73516,0.963738,0.810625,0.0547034,0.0108182,0.239248,1e-05,1e-06
356,1851.56,0.0432602,0.0222099,0.000389435,0.182157,0.965916,0.74047,0.965916,0.81775,0.0531753,0.0106712,0.230365,1e-05,1e-06
357,1856.48,0.0408007,0.025913,0.000434585,0.177775,0.969688,0.743469,0.969688,0.829125,0.0526635,0.0103858,0.222463,1e-05,1e-06
358,1861.29,0.0462847,0.0269114,0.000485758,0.181177,0.971173,0.749822,0.971173,0.831375,0.0523767,0.0101857,0.216569,1e-05,1e-06
359,1866.3,0.0446631,0.0252421,0.000415408,0.187382,0.970781,0.751387,0.970781,0.83025,0.0531647,0.0100358,0.221053,1e-05,1e-06
360,1871.18,0.0383155,0.0215393,0.000446516,0.176141,0.973066,0.75692,0.973066,0.8345,0.05257,0.0100199,0.215836,1e-05,1e-06
361,1896.09,0.0447057,0.025966,0.000460405,0.189886,0.973066,0.758914,0.973066,0.841375,0.0514479,0.0100458,0.216746,1e-05,1e-06
362,1900.76,0.0455781,0.0315328,0.000648114,0.197299,0.973066,0.762198,0.973066,0.841375,0.0503222,0.00999242,0.209599,1e-05,1e-06
363,1905.75,0.0383077,0.0285463,0.000481175,0.175526,0.975015,0.773582,0.975015,0.843375,0.050254,0.00985843,0.215181,1e-05,1e-06
364,1910.29,0.0457465,0.0226981,0.000376356,0.181245,0.981632,0.7515,0.981632,0.81375,0.0521808,0.00966877,0.234661,1e-05,1e-06
