epoch,time,train/loss_bbox,train/loss_ce,train/loss_giou,metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(B),metrics/recall(B),val/loss_bbox,val/loss_ce,val/loss_giou,lr/pg0,lr/pg1
1,3.65437,2.02043,1.77891,1.58446,0.00820954,0.00335239,0.00820954,0.192,0.305648,1.40994,0.9449,0.0001,1e-05
2,6.79045,0.27391,1.05368,0.911596,0.0074311,0.00282344,0.0074311,0.258,0.161535,0.831932,0.614757,0.0001,1e-05
3,9.85829,0.166893,0.676771,0.593934,0.0105706,0.0052642,0.0105706,0.234,0.140692,0.54688,0.437088,0.0001,1e-05
4,13.1417,0.163948,0.484885,0.524652,0.0297334,0.015518,0.0297334,0.304,0.160908,0.425901,0.500499,0.0001,1e-05
5,16.5359,0.165925,0.420852,0.491659,0.0324555,0.0121536,0.0324555,0.31,0.138767,0.386656,0.422851,0.0001,1e-05
6,19.7413,0.131985,0.382997,0.428817,0.0310936,0.00826303,0.0310936,0.266,0.159866,0.350187,0.492046,0.0001,1e-05
7,23.0643,0.150675,0.348208,0.427971,0.0085352,0.00331702,0.0085352,0.224,0.187376,0.328582,0.524749,0.0001,1e-05
8,26.1878,0.151531,0.321073,0.466902,0.0135287,0.00555874,0.0135287,0.278,0.148458,0.315425,0.446913,0.0001,1e-05
9,29.3888,0.118669,0.313529,0.383618,0.0117578,0.0056377,0.0117578,0.332,0.122721,0.305741,0.38738,0.0001,1e-05
10,32.6263,0.174446,0.307259,0.411322,0.0734704,0.0269393,0.0734704,0.388,0.0690161,0.296316,0.253764,0.0001,1e-05
11,35.9173,0.103443,0.297026,0.340834,0.0831768,0.0305909,0.0831768,0.406,0.0611102,0.292183,0.247827,0.0001,1e-05
12,39.1206,0.0865158,0.291987,0.318292,0.0621005,0.0293008,0.0621005,0.396,0.0609593,0.285358,0.254611,0.0001,1e-05
13,42.3025,0.075064,0.279421,0.279341,0.06617,0.0304912,0.06617,0.362,0.0799095,0.281477,0.307034,0.0001,1e-05
14,45.3825,0.0752238,0.277305,0.295709,0.0481806,0.0245949,0.0481806,0.306,0.104862,0.27728,0.380173,0.0001,1e-05
15,48.6799,0.0755676,0.273993,0.279033,0.0333563,0.0202403,0.0333563,0.36,0.0670577,0.267966,0.250821,0.0001,1e-05
16,51.8392,0.0830991,0.264197,0.33189,0.0433458,0.0126657,0.0433458,0.336,0.0827964,0.26588,0.298311,0.0001,1e-05
17,55.04,0.0709574,0.266434,0.271526,0.0395599,0.0183736,0.0395599,0.384,0.0553687,0.265815,0.202828,0.0001,1e-05
18,58.4961,0.0533004,0.262887,0.198812,0.0618239,0.044654,0.0618239,0.392,0.057966,0.260447,0.229611,0.0001,1e-05
19,61.8478,0.104502,0.262034,0.311071,0.0563902,0.038125,0.0563902,0.396,0.06131,0.258542,0.241847,0.0001,1e-05
20,65.1655,0.0617829,0.259914,0.246127,0.0569232,0.0223698,0.0569232,0.3905,0.060193,0.258112,0.276157,0.0001,1e-05
21,68.4258,0.0612555,0.256805,0.266432,0.063051,0.0307946,0.063051,0.405875,0.0504353,0.255951,0.197837,0.0001,1e-05
22,71.7222,0.0494741,0.258501,0.209974,0.0521356,0.0312762,0.0521356,0.411875,0.0467598,0.255659,0.199988,0.0001,1e-05
23,75.0647,0.0465175,0.25772,0.197015,0.0490044,0.0272073,0.0490044,0.45975,0.04395,0.25321,0.176806,0.0001,1e-05
24,78.3436,0.0491382,0.246705,0.187879,0.0519809,0.0204635,0.0519809,0.400125,0.052327,0.251961,0.224425,0.0001,1e-05
25,81.6833,0.067467,0.251296,0.259422,0.049916,0.0192731,0.049916,0.4055,0.0628265,0.245441,0.24648,0.0001,1e-05
26,84.838,0.064942,0.24889,0.210918,0.0457722,0.0286089,0.0457722,0.449375,0.0527366,0.244055,0.214712,0.0001,1e-05
27,88.0751,0.0549629,0.241539,0.207325,0.0498858,0.0278169,0.0498858,0.56675,0.05757,0.24488,0.243602,0.0001,1e-05
28,91.364,0.057748,0.244542,0.245686,0.0526586,0.0255882,0.0526586,0.606,0.0669479,0.241494,0.290629,0.0001,1e-05
29,94.463,0.0556979,0.243993,0.23298,0.0504082,0.0254736,0.0504082,0.587625,0.0569378,0.242015,0.255702,0.0001,1e-05
30,97.7875,0.0670515,0.241778,0.273932,0.0460537,0.0224748,0.0460537,0.6575,0.0753656,0.24206,0.281293,0.0001,1e-05
31,101.057,0.0636403,0.239463,0.237836,0.0479756,0.0193525,0.0479756,0.71675,0.0584916,0.23771,0.226317,0.0001,1e-05
32,104.28,0.0494572,0.238767,0.187229,0.0440286,0.0227229,0.0440286,0.721375,0.0595974,0.236049,0.236641,0.0001,1e-05
33,107.592,0.0535869,0.235331,0.210889,0.0494372,0.0194974,0.0494372,0.549125,0.0783442,0.234273,0.326535,0.0001,1e-05
34,110.778,0.0641719,0.230654,0.267718,0.0501956,0.021825,0.0501956,0.500625,0.0749252,0.234594,0.368882,0.0001,1e-05
35,113.937,0.0627126,0.239079,0.278744,0.0845467,0.0460018,0.0845467,0.43875,0.0782537,0.243054,0.339393,0.0001,1e-05
36,117.21,0.0484857,0.243442,0.194653,0.0882101,0.0596552,0.0882101,0.576875,0.0374268,0.240127,0.177076,0.0001,1e-05
37,120.336,0.053534,0.238869,0.2102,0.0878628,0.0496687,0.0878628,0.7185,0.0556229,0.237529,0.217649,0.0001,1e-05
38,123.677,0.0469097,0.237432,0.184754,0.0741692,0.0408975,0.0741692,0.77725,0.0733769,0.23105,0.233305,0.0001,1e-05
