epoch,time,train/loss_bbox,train/loss_ce,train/loss_continuity_1d,train/loss_continuity_2d,train/loss_giou,metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(B),metrics/recall(B),val/loss_bbox,val/loss_ce,val/loss_giou,lr/pg0,lr/pg1
1,29.1718,0.263579,0.595349,0.000741324,0.000945865,0.670462,0.00317264,0.00176414,0.0057793,0.426667,0.129845,0.312457,0.484238,0.0001,1e-05
2,58.8282,0.114814,0.279182,0.000934131,0.0011708,0.4203,0.014131,0.00748429,0.0472441,0.08,0.0984218,0.269861,0.368137,0.0001,1e-05
3,89.6056,0.101493,0.259359,0.00109083,0.00135547,0.372986,0.0416247,0.0197208,0.13253,0.146667,0.101186,0.263422,0.382476,0.0001,1e-05
4,120.354,0.0986297,0.24892,0.00122459,0.00151442,0.370253,0.0562032,0.0291523,0.16,0.16,0.104484,0.25378,0.369247,0.0001,1e-05
5,151.012,0.0886856,0.242266,0.00128989,0.00159226,0.328958,0.107096,0.0602593,0.192771,0.213333,0.0736017,0.240717,0.291236,0.0001,1e-05
6,181.643,0.0915523,0.244653,0.00109167,0.00134684,0.3263,0.132696,0.0744137,0.408163,0.266667,0.0947778,0.24961,0.361275,0.0001,1e-05
7,212.112,0.0857274,0.243442,0.00106318,0.00131183,0.32981,0.0916742,0.0524892,0.116883,0.24,0.0775333,0.244543,0.318926,0.0001,1e-05
8,240.723,0.0884543,0.236531,0.00118825,0.00146334,0.338795,0.0888777,0.0548256,0.135714,0.253333,0.0720766,0.227265,0.299883,0.0001,1e-05
9,269.507,0.0861569,0.215406,0.0013529,0.00166072,0.331771,0.12903,0.0738519,0.182927,0.2,0.0764971,0.19529,0.329014,0.0001,1e-05
10,297.886,0.0763737,0.218516,0.0013667,0.00167416,0.296746,0.102085,0.0482288,0.174757,0.24,0.092914,0.250344,0.388258,0.0001,1e-05
11,327.341,0.0925632,0.230511,0.00108378,0.00131662,0.307168,0.110205,0.0642795,0.166667,0.213333,0.0754371,0.230063,0.308608,0.0001,1e-05
12,356.001,0.0757311,0.227334,0.00103327,0.00125051,0.283282,0.163774,0.0982851,0.365854,0.2,0.0697472,0.214206,0.29717,0.0001,1e-05
13,387.107,0.0780694,0.217798,0.000900752,0.00108333,0.297775,0.18561,0.0846109,0.254237,0.2,0.0768501,0.233631,0.315634,0.0001,1e-05
14,416.144,0.0759842,0.216892,0.000877947,0.00105466,0.289869,0.141239,0.0687016,0.144509,0.333333,0.0749064,0.222449,0.28934,0.0001,1e-05
15,444.962,0.0832959,0.222172,0.000909661,0.00109221,0.296892,0.164479,0.0738573,0.233766,0.24,0.0995656,0.236508,0.365684,0.0001,1e-05
16,474.361,0.0744703,0.215827,0.000806019,0.000958226,0.286427,0.173766,0.0946682,0.223404,0.28,0.0775065,0.217622,0.307186,0.0001,1e-05
17,503.533,0.0751035,0.215197,0.0007307,0.000862436,0.2902,0.205097,0.104805,0.231343,0.413333,0.0590953,0.219712,0.257387,0.0001,1e-05
18,534.104,0.0749202,0.211094,0.000651579,0.000762356,0.284061,0.198939,0.0991303,0.222222,0.4,0.0740515,0.225245,0.326657,0.0001,1e-05
19,562.929,0.0699255,0.204051,0.000711524,0.00083836,0.275185,0.0917008,0.0568533,0.255814,0.146667,0.0879081,0.20429,0.343062,0.0001,1e-05
20,591.983,0.0772263,0.215042,0.000629774,0.000734373,0.301312,0.149811,0.0639247,0.192771,0.213333,0.120537,0.209122,0.407993,0.0001,1e-05
21,620.725,0.0761117,0.216863,0.000637092,0.000744399,0.291059,0.166708,0.0898862,0.273973,0.266667,0.084887,0.217807,0.336568,0.0001,1e-05
22,649.799,0.0726883,0.1939,0.000569627,0.000658779,0.288193,0.307082,0.169837,0.5,0.373333,0.0917933,0.17493,0.335362,0.0001,1e-05
23,681.682,0.0885676,0.186679,0.000506108,0.000581286,0.311978,0.265358,0.122135,0.403226,0.333333,0.0920503,0.181539,0.35774,0.0001,1e-05
24,710.798,0.078401,0.175057,0.000528784,0.000609159,0.296291,0.323174,0.167195,0.527273,0.386667,0.100144,0.158233,0.381843,0.0001,1e-05
25,740.21,0.0838915,0.162815,0.00055108,0.000631986,0.319483,0.293618,0.133103,0.5,0.36,0.159484,0.153602,0.505576,0.0001,1e-05
26,769.437,0.0894855,0.146623,0.000571008,0.000657407,0.330119,0.550325,0.249509,0.553846,0.48,0.111308,0.12028,0.423085,0.0001,1e-05
27,802.005,0.0947971,0.14443,0.000526332,0.000604175,0.340628,0.695026,0.351147,0.540541,0.8,0.0937739,0.124682,0.359153,0.0001,1e-05
28,835.458,0.0964322,0.132606,0.000542046,0.000622115,0.351048,0.636044,0.348966,0.460938,0.786667,0.0856006,0.102359,0.336124,0.0001,1e-05
29,867.307,0.0940382,0.133211,0.000512008,0.000584544,0.346765,0.712189,0.388424,0.591398,0.733333,0.105839,0.0941643,0.386711,0.0001,1e-05
30,901.117,0.102704,0.11611,0.000515062,0.00058859,0.37847,0.698277,0.310503,0.564356,0.76,0.122569,0.096519,0.450619,0.0001,1e-05
31,931.707,0.0952635,0.0950036,0.000537249,0.000614483,0.3634,0.791047,0.489291,0.797297,0.786667,0.0962571,0.0629542,0.398015,0.0001,1e-05
32,961.835,0.0993192,0.0754192,0.00055432,0.000633458,0.400553,0.759932,0.377391,0.703704,0.76,0.111076,0.0545823,0.487942,0.0001,1e-05
33,990.698,0.100645,0.076164,0.000513114,0.000581121,0.414383,0.766403,0.46376,0.640777,0.88,0.0984165,0.0550861,0.402894,0.0001,1e-05
34,1019.67,0.102187,0.0618723,0.000487978,0.00055024,0.415552,0.791365,0.394006,0.670455,0.786667,0.100308,0.0673767,0.413395,0.0001,1e-05
35,1048.4,0.0992083,0.0517779,0.000456577,0.000512753,0.411533,0.822863,0.485591,0.77907,0.893333,0.108038,0.0345437,0.442081,0.0001,1e-05
36,1076.84,0.0962444,0.056915,0.000418605,0.000468698,0.393825,0.741434,0.405989,0.614679,0.893333,0.113059,0.0600971,0.4599,0.0001,1e-05
37,1106.19,0.101175,0.0500288,0.000381076,0.000422957,0.410323,0.769057,0.4532,0.659794,0.853333,0.102162,0.04806,0.434568,0.0001,1e-05
38,1135.12,0.101024,0.0560629,0.000470634,0.000528874,0.404774,0.750153,0.424592,0.674419,0.773333,0.110135,0.0437305,0.473514,0.0001,1e-05
39,1164.42,0.0990137,0.043926,0.000432922,0.000484559,0.419757,0.775359,0.414613,0.728395,0.786667,0.102322,0.0573174,0.445254,0.0001,1e-05
40,1193.82,0.102647,0.044483,0.000417707,0.000465463,0.43095,0.708883,0.353942,0.575758,0.76,0.11189,0.0478284,0.478032,0.0001,1e-05
41,1222.7,0.100679,0.0364617,0.000402246,0.000445811,0.406521,0.830495,0.396536,0.792208,0.813333,0.106152,0.0372674,0.500221,0.0001,1e-05
42,1251.84,0.0996382,0.0376875,0.000418736,0.000465386,0.409794,0.828109,0.467731,0.795181,0.88,0.103308,0.0354758,0.435327,0.0001,1e-05
43,1280.99,0.0973772,0.0386953,0.000407534,0.000452227,0.412177,0.898681,0.564519,0.835443,0.88,0.0913307,0.0369675,0.36726,0.0001,1e-05
44,1311.45,0.100763,0.028116,0.000383886,0.000423848,0.408742,0.925101,0.57006,0.884615,0.92,0.096188,0.0299323,0.388736,0.0001,1e-05
45,1342.22,0.0992416,0.0318506,0.000378564,0.000417429,0.409963,0.949281,0.612192,0.929577,0.88,0.0922768,0.0263045,0.385177,0.0001,1e-05
46,1372.92,0.100015,0.0343565,0.000345015,0.000379679,0.410452,0.904284,0.518069,0.853659,0.933333,0.104972,0.0299715,0.435317,0.0001,1e-05
47,1401.59,0.101692,0.0353538,0.000347358,0.000383347,0.423939,0.864017,0.505731,0.837838,0.826667,0.097624,0.0425872,0.430356,0.0001,1e-05
48,1430.84,0.0960236,0.0327031,0.000343682,0.000378784,0.396544,0.82146,0.525486,0.7875,0.84,0.0943534,0.0309276,0.403251,0.0001,1e-05
49,1459.91,0.0993362,0.0315893,0.000356049,0.000392109,0.414276,0.84256,0.518818,0.84,0.84,0.0950362,0.0363605,0.393056,0.0001,1e-05
