epoch,time,train/loss_bbox,train/loss_ce,train/loss_continuity_1d,train/loss_continuity_2d,train/loss_giou,metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(B),metrics/recall(B),val/loss_bbox,val/loss_ce,val/loss_giou,lr/pg0,lr/pg1
1,34.0292,0.240532,0.553467,0.000478041,0.000279539,0.623336,0.00448402,0.00249234,0.00852053,0.44,0.0904006,0.301308,0.389921,0.0001,1e-05
2,68.1091,0.125008,0.275652,0.000853737,0.000381481,0.433204,0.0483034,0.0246587,0.11828,0.146667,0.0905629,0.271889,0.344244,0.0001,1e-05
3,103.503,0.099198,0.261787,0.00117235,0.000500506,0.381903,0.0583523,0.0297035,0.149425,0.173333,0.108874,0.250681,0.382929,0.0001,1e-05
4,138.488,0.101429,0.246098,0.00134721,0.000561509,0.377436,0.0518968,0.0236717,0.205882,0.0933333,0.106626,0.247853,0.387805,0.0001,1e-05
5,172.163,0.0995126,0.242742,0.00141083,0.000575166,0.352261,0.0638088,0.0386742,0.104167,0.133333,0.0800359,0.241318,0.311558,0.0001,1e-05
6,206.778,0.0935461,0.245362,0.00127538,0.000500916,0.32174,0.0899238,0.0462776,0.2,0.16,0.0930668,0.249851,0.344785,0.0001,1e-05
7,241.674,0.0811184,0.23157,0.00128,0.000486513,0.321775,0.0737281,0.0354206,0.307692,0.106667,0.0872457,0.241736,0.33651,0.0001,1e-05
8,273.241,0.0827986,0.233236,0.00116202,0.000434408,0.305633,0.061112,0.0327193,0.0912863,0.293333,0.082934,0.23907,0.330883,0.0001,1e-05
9,306.045,0.0774537,0.23424,0.000970338,0.000378263,0.294511,0.149728,0.0636844,0.192771,0.213333,0.081369,0.236353,0.360844,0.0001,1e-05
10,339.941,0.0714158,0.2315,0.000969885,0.000374082,0.280635,0.0925981,0.0514245,0.230769,0.08,0.073279,0.23871,0.319719,0.0001,1e-05
11,372.796,0.0861293,0.231234,0.000918512,0.000367083,0.317568,0.0820974,0.0389297,0.241379,0.0933333,0.119523,0.228011,0.439289,0.0001,1e-05
12,404.982,0.0909542,0.214393,0.000876587,0.000354822,0.332074,0.0799108,0.0383275,0.153846,0.133333,0.0898953,0.207594,0.382303,0.0001,1e-05
13,438.435,0.0799366,0.206457,0.000920614,0.000373968,0.298479,0.104685,0.05969,0.173333,0.173333,0.0619431,0.230409,0.260829,0.0001,1e-05
14,473.33,0.0828708,0.215666,0.000843612,0.000349354,0.31526,0.257579,0.123834,0.215385,0.373333,0.103092,0.161774,0.402269,0.0001,1e-05
15,509.241,0.0978139,0.200487,0.000829821,0.000346835,0.335206,0.134679,0.0654284,0.234375,0.2,0.0761856,0.232168,0.295284,0.0001,1e-05
16,542.923,0.0865256,0.217229,0.000719583,0.000310622,0.30495,0.159636,0.0859833,0.243243,0.24,0.10713,0.212761,0.3807,0.0001,1e-05
17,576.647,0.0814456,0.200538,0.000702195,0.000305523,0.302867,0.133768,0.0833887,0.194444,0.373333,0.0853732,0.20454,0.346228,0.0001,1e-05
18,608.518,0.0759039,0.207874,0.000771134,0.000329994,0.291439,0.135726,0.0729022,0.233333,0.28,0.0897193,0.226104,0.368048,0.0001,1e-05
19,640.424,0.0777777,0.209806,0.000727429,0.00032023,0.286787,0.19685,0.102001,0.285714,0.293333,0.0823116,0.209117,0.334072,0.0001,1e-05
20,673.348,0.0772591,0.197955,0.000666076,0.000286394,0.292449,0.205261,0.125467,0.327586,0.253333,0.071302,0.196753,0.282821,0.0001,1e-05
21,708.721,0.0837954,0.196858,0.000608304,0.000267762,0.293161,0.322539,0.17476,0.676471,0.306667,0.0897382,0.159818,0.345861,0.0001,1e-05
22,744.838,0.0800513,0.180041,0.000629739,0.000292149,0.298602,0.341172,0.183397,0.446429,0.333333,0.0846115,0.170758,0.316349,0.0001,1e-05
