epoch,time,train/loss_bbox,train/loss_ce,train/loss_continuity_1d,train/loss_giou,metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(B),metrics/recall(B),val/loss_bbox,val/loss_ce,val/loss_giou,lr/pg0,lr/pg1
1,3.76187,2.44351,1.76092,0.00836774,1.81466,0,0,0,0,0.586655,1.34737,1.36191,0.0001,1e-05
2,7.09287,0.625495,1.20294,0.00761801,1.32537,0,0,0,0,0.260599,0.95462,0.851348,0.0001,1e-05
3,10.194,0.225599,0.829634,0.00711801,0.688735,0,0,0,0,0.125162,0.592506,0.491222,0.0001,1e-05
4,13.2437,0.165393,0.555986,0.00652317,0.520993,0,0,0,0,0.105123,0.480532,0.357931,0.0001,1e-05
5,16.6065,0.147356,0.478912,0.00587886,0.452911,0.000323864,3.23864e-05,0.000323864,0.003125,0.0997084,0.402678,0.351444,0.0001,1e-05
6,19.7938,0.106687,0.396237,0.00545697,0.369775,0,0,0,0,0.0843174,0.36101,0.30371,0.0001,1e-05
7,23.1265,0.0982867,0.356813,0.00499691,0.361001,0,0,0,0,0.107126,0.345802,0.367358,0.0001,1e-05
8,26.2823,0.100656,0.338529,0.00484466,0.354971,0.000169041,6.76165e-05,0.000169041,0.0125,0.0930133,0.331604,0.34546,0.0001,1e-05
9,29.3669,0.0963592,0.327997,0.00471367,0.327596,0.000453214,0.000238068,0.000453214,0.0375,0.0512988,0.328421,0.231286,0.0001,1e-05
10,33.0644,0.0784788,0.323638,0.00433487,0.275279,0.000934056,0.000434747,0.000934056,0.08125,0.0779385,0.326255,0.288919,0.0001,1e-05
11,38.4023,0.0782799,0.319717,0.0038897,0.283864,0.0247346,0.0104595,0.0247346,0.3755,0.0568817,0.319097,0.238238,0.0001,1e-05
12,43.1345,0.0637806,0.302554,0.00385498,0.249199,0.0221905,0.012438,0.0221905,0.588875,0.0646654,0.311537,0.252711,0.0001,1e-05
13,46.6534,0.0842838,0.301794,0.00363261,0.321396,0.0125514,0.00675154,0.0125514,0.6375,0.0758782,0.310493,0.285511,0.0001,1e-05
14,50.1466,0.0900147,0.305392,0.00365671,0.325702,0.0088088,0.00399697,0.0088088,0.5655,0.0760812,0.307558,0.311293,0.0001,1e-05
15,53.7547,0.0974433,0.294796,0.00366293,0.359444,0.00864429,0.00414453,0.00864429,0.54775,0.0811649,0.302817,0.345666,0.0001,1e-05
16,56.8941,0.097208,0.293102,0.00359303,0.368058,0.014089,0.00810659,0.014089,0.705625,0.0723675,0.296879,0.268776,0.0001,1e-05
17,60.0462,0.0756512,0.285163,0.00353583,0.278588,0.0103381,0.00513997,0.0103381,0.480875,0.0812317,0.28752,0.334858,0.0001,1e-05
18,63.3791,0.133554,0.279227,0.0033085,0.33794,0.00741238,0.00419386,0.00741238,0.424625,0.0810464,0.282655,0.345928,0.0001,1e-05
19,66.5763,0.0723888,0.27488,0.00321998,0.285766,0.0123692,0.00645308,0.0123692,0.485875,0.0619669,0.277873,0.256281,0.0001,1e-05
20,69.8874,0.0564363,0.275084,0.0030879,0.217324,0.0227391,0.0102165,0.0227391,0.5155,0.0616982,0.273202,0.272698,0.0001,1e-05
21,73.1278,0.0669412,0.273268,0.00307441,0.232337,0.0245573,0.011372,0.0245573,0.463125,0.0524338,0.268563,0.205615,0.0001,1e-05
22,76.2689,0.0527345,0.266469,0.00314595,0.213124,0.0176762,0.00907551,0.0176762,0.458625,0.0541024,0.264845,0.215849,0.0001,1e-05
23,79.5146,0.0640535,0.265117,0.00306693,0.255572,0.0264132,0.0119364,0.0264132,0.481125,0.0487899,0.258358,0.203128,0.0001,1e-05
24,82.9261,0.114479,0.260851,0.00272226,0.279946,0.0423029,0.015849,0.0423029,0.46025,0.0492793,0.257054,0.20297,0.0001,1e-05
25,86.182,0.0548262,0.256765,0.00291849,0.230147,0.042386,0.021619,0.042386,0.48875,0.0394412,0.254455,0.173037,0.0001,1e-05
26,89.3174,0.0573877,0.252801,0.00292156,0.219894,0.0534913,0.0260296,0.0534913,0.486125,0.0497877,0.251255,0.199026,0.0001,1e-05
27,92.4813,0.0589515,0.253453,0.00275573,0.211694,0.0542904,0.027321,0.0542904,0.544125,0.0447106,0.247977,0.19084,0.0001,1e-05
28,95.8542,0.0610539,0.250446,0.00264345,0.213928,0.0989017,0.050337,0.0989017,0.55425,0.0544712,0.24512,0.23519,0.0001,1e-05
29,99.1144,0.0613085,0.241393,0.002658,0.221897,0.14822,0.0535623,0.14822,0.609625,0.083097,0.238878,0.316353,0.0001,1e-05
30,102.417,0.0759144,0.239795,0.00266077,0.266067,0.0791689,0.0505557,0.0791689,0.619625,0.0696193,0.23849,0.252496,0.0001,1e-05
31,105.673,0.0678267,0.237351,0.00272914,0.262523,0.0944422,0.055009,0.0944422,0.669,0.0682054,0.238463,0.274959,0.0001,1e-05
32,108.938,0.0637401,0.233487,0.00268321,0.259776,0.0939959,0.053773,0.0939959,0.759875,0.0517544,0.235686,0.226361,0.0001,1e-05
33,112.284,0.0559057,0.235851,0.00256372,0.208489,0.0879892,0.0514526,0.0879892,0.797,0.0495407,0.235015,0.199055,0.0001,1e-05
34,115.538,0.0537443,0.232042,0.00251082,0.195728,0.0970593,0.0499736,0.0970593,0.7715,0.0508979,0.234282,0.216152,0.0001,1e-05
35,118.756,0.049159,0.236928,0.00250882,0.203617,0.134683,0.0844381,0.134683,0.861375,0.0369732,0.235209,0.15198,0.0001,1e-05
36,122.064,0.0455999,0.239265,0.00241626,0.172866,0.10255,0.0513405,0.10255,0.845125,0.0382854,0.236298,0.158198,0.0001,1e-05
37,125.547,0.0536541,0.237474,0.00224647,0.204266,0.0940458,0.0410291,0.0940458,0.757375,0.0485842,0.233262,0.220299,0.0001,1e-05
38,128.875,0.0576207,0.23444,0.00237637,0.207534,0.107128,0.0489456,0.107128,0.753,0.0572962,0.231321,0.237276,0.0001,1e-05
39,132.155,0.0465796,0.235748,0.00238125,0.184851,0.12523,0.0727674,0.12523,0.818125,0.046713,0.229064,0.191395,0.0001,1e-05
40,135.361,0.0426632,0.230082,0.00232239,0.16531,0.127353,0.0826282,0.127353,0.87075,0.0370761,0.227995,0.156721,0.0001,1e-05
41,138.642,0.0508792,0.228434,0.00240249,0.185807,0.113104,0.0589154,0.113104,0.83925,0.0411938,0.226531,0.17724,0.0001,1e-05
42,142.007,0.0487561,0.233682,0.00215549,0.189452,0.102512,0.0459186,0.102512,0.785125,0.0554366,0.231081,0.201514,0.0001,1e-05
43,145.344,0.0395495,0.235325,0.00220557,0.165267,0.125919,0.0572811,0.125919,0.8745,0.0363377,0.226138,0.153034,0.0001,1e-05
44,148.677,0.0481634,0.229375,0.00211618,0.177247,0.122005,0.0834673,0.122005,0.869625,0.0383439,0.226363,0.160129,0.0001,1e-05
45,151.9,0.0545138,0.222983,0.00207271,0.199586,0.11033,0.077007,0.11033,0.838875,0.0464726,0.225878,0.184568,0.0001,1e-05
