epoch,time,train/loss_bbox,train/loss_ce,train/loss_continuity_1d,train/loss_continuity_2d,train/loss_giou,metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(B),metrics/recall(B),val/loss_bbox,val/loss_ce,val/loss_giou,lr/pg0,lr/pg1
1,34.3851,0.258153,0.613787,0.000401364,0.000281035,0.628741,0.00459369,0.00275054,0.00895765,0.146667,0.0983662,0.30633,0.374467,0.0001,1e-05
2,68.0752,0.111262,0.282694,0.00073039,0.000382455,0.398642,0.0139074,0.00840355,0.0212089,0.266667,0.0800705,0.273202,0.321053,0.0001,1e-05
3,103.759,0.0965481,0.262357,0.000866234,0.000438706,0.359483,0.0385654,0.0226695,0.0545455,0.2,0.0713457,0.262227,0.307076,0.0001,1e-05
4,139.684,0.0964725,0.254515,0.00114842,0.00055121,0.368684,0.0447681,0.0204548,0.152174,0.0933333,0.115108,0.246441,0.458483,0.0001,1e-05
5,173.075,0.0915158,0.247609,0.00129228,0.000583437,0.330815,0.0862476,0.045793,0.255814,0.146667,0.0920532,0.250267,0.365641,0.0001,1e-05
6,209.324,0.0917229,0.24002,0.00118768,0.000522164,0.328652,0.126785,0.0627458,0.225352,0.213333,0.0866123,0.234771,0.341441,0.0001,1e-05
7,244.749,0.0828179,0.225846,0.0011032,0.000479953,0.315099,0.153821,0.0850739,0.25,0.2,0.078289,0.237219,0.312024,0.0001,1e-05
8,281.067,0.0930342,0.199625,0.00104459,0.000443423,0.343949,0.122403,0.068082,0.323529,0.146667,0.0733704,0.21181,0.31012,0.0001,1e-05
9,314.08,0.0782398,0.2284,0.000900635,0.000405694,0.289521,0.193983,0.0749129,0.258065,0.213333,0.0819099,0.235875,0.314097,0.0001,1e-05
10,347.536,0.0751299,0.221453,0.000917727,0.000396718,0.286869,0.131685,0.0528097,0.0901639,0.293333,0.106103,0.233356,0.350258,0.0001,1e-05
11,381.176,0.089546,0.22698,0.000802498,0.000357415,0.312197,0.172065,0.0662282,0.3,0.2,0.0983195,0.221028,0.359822,0.0001,1e-05
12,414.603,0.079881,0.221069,0.00079631,0.000359432,0.303591,0.0958644,0.0493926,0.225806,0.186667,0.0854254,0.220338,0.324599,0.0001,1e-05
13,448.707,0.081906,0.224072,0.00062751,0.000301472,0.308436,0.11057,0.0605375,0.092827,0.293333,0.0789805,0.22902,0.341434,0.0001,1e-05
14,481.757,0.0797746,0.222066,0.000627087,0.000289423,0.295431,0.241649,0.127588,0.333333,0.32,0.0685896,0.205339,0.302745,0.0001,1e-05
15,517.224,0.0796087,0.21585,0.000710761,0.000326264,0.306689,0.274381,0.124071,0.410714,0.306667,0.0625836,0.209066,0.282339,0.0001,1e-05
16,550.886,0.0731015,0.215287,0.000665634,0.000311496,0.291332,0.161155,0.0883109,0.198347,0.32,0.0671043,0.219383,0.297899,0.0001,1e-05
17,584.542,0.0743413,0.206609,0.00068221,0.000318466,0.290787,0.200097,0.114211,0.22449,0.293333,0.0679967,0.197304,0.279188,0.0001,1e-05
18,617.766,0.0751706,0.207601,0.000690016,0.000326474,0.290374,0.203573,0.0941149,0.306818,0.36,0.0884696,0.222291,0.365302,0.0001,1e-05
19,650.047,0.0712536,0.204118,0.000635846,0.000308616,0.276742,0.158099,0.0826824,0.241758,0.293333,0.0916427,0.196386,0.431213,0.0001,1e-05
20,683.681,0.0778381,0.18699,0.000654774,0.000305082,0.295394,0.2886,0.132636,0.225352,0.426667,0.0741443,0.187445,0.317877,0.0001,1e-05
21,719.321,0.0778707,0.190507,0.00069187,0.000314542,0.289791,0.183754,0.123714,0.183099,0.346667,0.0640547,0.15864,0.277521,0.0001,1e-05
22,753.473,0.0738437,0.169308,0.00058376,0.000273044,0.296817,0.269345,0.177963,0.28125,0.48,0.068835,0.171237,0.285499,0.0001,1e-05
23,788.69,0.0906301,0.157135,0.000488703,0.000242381,0.333422,0.391455,0.249257,0.4,0.4,0.0803498,0.139429,0.32664,0.0001,1e-05
24,823.131,0.0908451,0.150107,0.000451146,0.000227687,0.339838,0.350514,0.107537,0.651163,0.373333,0.144004,0.154904,0.675452,0.0001,1e-05
25,857.299,0.0981073,0.130666,0.000468616,0.000238694,0.372743,0.634174,0.357564,0.481132,0.68,0.0947516,0.0982885,0.365797,0.0001,1e-05
26,892.932,0.0994509,0.124117,0.000426002,0.000217948,0.377831,0.736433,0.340238,0.662338,0.68,0.106306,0.101038,0.461645,0.0001,1e-05
27,925.874,0.104455,0.115697,0.000429204,0.000220273,0.392035,0.834865,0.451372,0.910714,0.68,0.109473,0.0664185,0.454373,0.0001,1e-05
28,961.365,0.108757,0.0974376,0.000436575,0.000226546,0.413519,0.828405,0.469188,0.84375,0.72,0.094769,0.064237,0.408503,0.0001,1e-05
29,996.222,0.102577,0.0843835,0.000435601,0.000231156,0.390194,0.840773,0.428474,0.84,0.84,0.105112,0.080749,0.42806,0.0001,1e-05
30,1030.27,0.0987353,0.0735413,0.000428377,0.000227948,0.395696,0.817295,0.473835,0.688172,0.853333,0.096375,0.059256,0.420911,0.0001,1e-05
31,1065.52,0.101655,0.0695615,0.000450969,0.000238099,0.403247,0.860202,0.549022,0.7875,0.84,0.0889149,0.0638236,0.368208,0.0001,1e-05
32,1099.76,0.0996339,0.0548498,0.00043363,0.000229916,0.410011,0.823813,0.459684,0.666667,0.826667,0.0919129,0.0599033,0.423295,0.0001,1e-05
33,1132.62,0.104454,0.0445572,0.000419803,0.00022115,0.425028,0.790954,0.365283,0.685393,0.813333,0.10596,0.0671566,0.482498,0.0001,1e-05
34,1166.07,0.102478,0.0530049,0.00047002,0.000244825,0.424779,0.877049,0.467051,0.90625,0.773333,0.102193,0.0460415,0.45624,0.0001,1e-05
35,1199.19,0.0949309,0.044351,0.000468411,0.000244533,0.405912,0.886054,0.458626,0.873239,0.826667,0.105038,0.0506387,0.462126,0.0001,1e-05
36,1232.41,0.104132,0.0472809,0.000439514,0.000237074,0.42582,0.836582,0.449364,0.777778,0.84,0.122849,0.0466999,0.484536,0.0001,1e-05
37,1265.7,0.102945,0.0461987,0.00040454,0.000220444,0.414632,0.846522,0.461854,0.847222,0.813333,0.0989269,0.0558668,0.433637,0.0001,1e-05
38,1299.21,0.102056,0.0503435,0.000436616,0.000236781,0.424542,0.792044,0.484662,0.776316,0.786667,0.0901112,0.0434317,0.393194,0.0001,1e-05
39,1332.52,0.0944377,0.0426413,0.000413192,0.000220836,0.39172,0.860374,0.514238,0.8125,0.866667,0.10113,0.0344628,0.436436,0.0001,1e-05
40,1365.5,0.098321,0.0346246,0.000391888,0.000209798,0.405577,0.898526,0.469805,0.891892,0.88,0.101887,0.0274361,0.47367,0.0001,1e-05
41,1399,0.10071,0.037748,0.00042421,0.000220315,0.419189,0.879538,0.532277,0.822785,0.866667,0.0937736,0.0359414,0.399037,0.0001,1e-05
42,1433.08,0.0928353,0.0402488,0.000339787,0.000188601,0.390863,0.898205,0.537872,0.833333,0.866667,0.094943,0.0309836,0.402863,0.0001,1e-05
43,1466.07,0.100982,0.0383842,0.000344345,0.000192287,0.419098,0.900484,0.417526,0.888889,0.853333,0.10324,0.0545108,0.507117,0.0001,1e-05
