epoch,time,train/loss_bbox,train/loss_ce,train/loss_giou,metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(B),metrics/recall(B),val/loss_bbox,val/loss_ce,val/loss_giou,lr/pg0,lr/pg1
1,3.96044,2.02442,1.77404,1.5879,0.011373,0.00434235,0.011373,0.184,0.321271,1.35284,0.973754,0.0001,1e-05
2,7.58339,0.26543,1.08074,0.837336,0.0127258,0.00482288,0.0127258,0.26,0.174373,0.850916,0.623756,0.0001,1e-05
3,11.159,0.167258,0.684519,0.558503,0.0395103,0.0239122,0.0395103,0.252,0.178142,0.462572,0.597678,0.0001,1e-05
4,15.0082,0.224925,0.413703,0.629185,0.0162452,0.00582774,0.0162452,0.256,0.169718,0.367702,0.621255,0.0001,1e-05
5,18.8378,0.177316,0.359246,0.541258,0.010233,0.00325762,0.010233,0.246,0.157908,0.340694,0.522012,0.0001,1e-05
6,22.6394,0.150172,0.327332,0.512322,0.0128674,0.00486709,0.0128674,0.27,0.142854,0.316119,0.524214,0.0001,1e-05
7,26.3548,0.149541,0.303406,0.483006,0.015851,0.00748532,0.015851,0.28,0.155193,0.300681,0.496993,0.0001,1e-05
8,30.0208,0.153066,0.281904,0.466562,0.0170559,0.0106809,0.0170559,0.318,0.124791,0.280119,0.425771,0.0001,1e-05
9,33.7964,0.109247,0.282031,0.373607,0.0104777,0.00553282,0.0104777,0.344,0.0972777,0.284562,0.364102,0.0001,1e-05
10,37.4648,0.138846,0.275845,0.389856,0.0102641,0.00568905,0.0102641,0.344,0.0974398,0.274943,0.338999,0.0001,1e-05
11,41.4314,0.0993044,0.274675,0.331931,0.0108925,0.00633086,0.0108925,0.37,0.0836726,0.270277,0.310302,0.0001,1e-05
12,45.1642,0.098777,0.267482,0.347912,0.0159789,0.00684289,0.0159789,0.35,0.0928116,0.268554,0.366578,0.0001,1e-05
13,49.0412,0.0963679,0.26065,0.344252,0.0550752,0.0220039,0.0550752,0.356,0.0800745,0.254005,0.312357,0.0001,1e-05
14,52.7955,0.108537,0.244087,0.36095,0.0630421,0.0343155,0.0630421,0.344,0.0941189,0.245186,0.345776,0.0001,1e-05
15,56.6458,0.0841396,0.240237,0.328379,0.0502947,0.0265542,0.0502947,0.388,0.0776392,0.249247,0.310066,0.0001,1e-05
16,60.5882,0.0753307,0.244095,0.3008,0.0580396,0.0317056,0.0580396,0.392,0.0705256,0.252292,0.278557,0.0001,1e-05
17,64.4192,0.0594522,0.231873,0.233778,0.0635866,0.0371569,0.0635866,0.386,0.0744719,0.246312,0.280735,0.0001,1e-05
18,68.3295,0.0709013,0.232842,0.257642,0.0657253,0.036812,0.0657253,0.406,0.0637509,0.243782,0.242603,0.0001,1e-05
19,72.2142,0.117747,0.234758,0.31655,0.0653911,0.0345366,0.0653911,0.394,0.0657824,0.24045,0.242407,0.0001,1e-05
20,75.9227,0.0685419,0.233238,0.243657,0.0819206,0.0497268,0.0819206,0.418,0.0551474,0.241242,0.221764,0.0001,1e-05
21,79.7627,0.0598842,0.227268,0.225565,0.0811463,0.0526192,0.0811463,0.426,0.0482564,0.237272,0.202598,0.0001,1e-05
22,83.5721,0.0628983,0.230519,0.24318,0.0531412,0.0340031,0.0531412,0.398,0.0720072,0.235554,0.27901,0.0001,1e-05
23,87.4692,0.0683015,0.229867,0.273618,0.0556085,0.0346096,0.0556085,0.406,0.0594184,0.230761,0.24095,0.0001,1e-05
24,91.3246,0.0689981,0.216913,0.274125,0.0651494,0.0401046,0.0651494,0.41,0.0683333,0.231257,0.275498,0.0001,1e-05
25,95.2448,0.0759654,0.217905,0.298687,0.0679734,0.0405645,0.0679734,0.449125,0.074397,0.220954,0.330244,0.0001,1e-05
26,98.891,0.068777,0.219645,0.283547,0.0692093,0.0490841,0.0692093,0.506625,0.0666169,0.219146,0.288786,0.0001,1e-05
