epoch,time,train/loss_bbox,train/loss_ce,train/loss_contrastive,train/loss_giou,metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(B),metrics/recall(B),val/loss_bbox,val/loss_ce,val/loss_giou,lr/pg0,lr/pg1
178,961.937,0.0569697,0.132404,0.00104079,0.200511,0.479597,0.329101,0.479597,0.863625,0.0626929,0.10988,0.255714,0.0001,1e-05
179,966.148,0.0524432,0.122113,0.000789694,0.224328,0.534763,0.366753,0.534763,0.869875,0.0607743,0.10829,0.234191,0.0001,1e-05
180,970.903,0.0564724,0.109927,0.000792806,0.199545,0.53889,0.354217,0.53889,0.836625,0.0639486,0.109749,0.283163,0.0001,1e-05
181,975.76,0.0708892,0.113469,0.00130198,0.24018,0.533369,0.38039,0.533369,0.868,0.0497451,0.109057,0.200093,0.0001,1e-05
182,980.517,0.0500537,0.112044,0.000976002,0.181454,0.553686,0.378369,0.553686,0.8645,0.0546273,0.103623,0.209966,0.0001,1e-05
183,985.039,0.050017,0.110611,0.000955943,0.178526,0.569503,0.411608,0.569503,0.88925,0.0480161,0.096728,0.194369,0.0001,1e-05
184,989.308,0.0541381,0.0996069,0.00109607,0.194004,0.570502,0.436183,0.570502,0.8975,0.0533299,0.0872156,0.199821,0.0001,1e-05
185,994.077,0.0602168,0.104541,0.000900698,0.22208,0.517853,0.362087,0.517853,0.855375,0.05835,0.0940908,0.232304,0.0001,1e-05
186,999.055,0.050341,0.110456,0.000795195,0.189828,0.512007,0.356168,0.512007,0.87475,0.0585904,0.101177,0.231999,0.0001,1e-05
187,1003.83,0.050441,0.109072,0.000857523,0.175151,0.512921,0.381493,0.512921,0.892125,0.0447393,0.101394,0.172637,0.0001,1e-05
188,1008.76,0.051651,0.0974623,0.000772865,0.200315,0.536923,0.360547,0.536923,0.88775,0.0570323,0.09483,0.219191,0.0001,1e-05
189,1013.49,0.0631552,0.0960691,0.00114774,0.225873,0.52578,0.36941,0.52578,0.890375,0.0485268,0.0994213,0.192772,0.0001,1e-05
190,1018.37,0.0608355,0.107287,0.0010301,0.197751,0.515551,0.377037,0.515551,0.8725,0.0510563,0.0997495,0.20125,0.0001,1e-05
191,1023.11,0.0537756,0.0963056,0.00125612,0.204585,0.532858,0.388021,0.532858,0.883,0.0502749,0.0970622,0.193446,0.0001,1e-05
192,1027.94,0.0573111,0.0962788,0.000979254,0.230599,0.56775,0.389675,0.56775,0.880375,0.0576776,0.086588,0.228897,0.0001,1e-05
193,1032.67,0.0541217,0.0840869,0.00109735,0.213318,0.58729,0.413498,0.58729,0.872125,0.0559195,0.0914784,0.220726,0.0001,1e-05
194,1037.05,0.0546767,0.0937474,0.00104043,0.197216,0.597711,0.405069,0.597711,0.865,0.0612109,0.0873702,0.231234,0.0001,1e-05
195,1041.67,0.0526464,0.0944297,0.000796654,0.217415,0.584824,0.417065,0.584824,0.884375,0.0550671,0.0953459,0.213526,0.0001,1e-05
196,1046.48,0.0468961,0.089169,0.000789386,0.180898,0.573555,0.421067,0.573555,0.878125,0.0570113,0.0855615,0.220215,0.0001,1e-05
197,1051.38,0.0542692,0.0991241,0.000783115,0.214634,0.599728,0.427622,0.599728,0.871,0.0543909,0.0827801,0.214689,0.0001,1e-05
198,1056.18,0.0586898,0.0876666,0.00106999,0.223508,0.594287,0.406332,0.594287,0.877625,0.0540693,0.0973206,0.211413,0.0001,1e-05
199,1060.82,0.0508509,0.0988261,0.00082444,0.205548,0.608424,0.37311,0.608424,0.867625,0.0652776,0.0958037,0.259429,0.0001,1e-05
200,1065.04,0.0608108,0.0873622,0.000698318,0.235465,0.65313,0.442791,0.65313,0.877875,0.0523218,0.0868276,0.21766,1e-05,1e-06
201,1069.94,0.0514075,0.0952609,0.000928824,0.202262,0.659552,0.454467,0.659552,0.881,0.0490112,0.0885686,0.199855,1e-05,1e-06
202,1074.75,0.0545867,0.0915377,0.0011377,0.207549,0.666362,0.469658,0.666362,0.88925,0.0482193,0.0882824,0.189199,1e-05,1e-06
203,1079.6,0.0537279,0.0906906,0.000992569,0.217556,0.669893,0.480555,0.669893,0.88525,0.0483202,0.0874519,0.186708,1e-05,1e-06
204,1083.81,0.0517082,0.0884399,0.000907689,0.199544,0.674972,0.488458,0.674972,0.875,0.0482446,0.0876666,0.187147,1e-05,1e-06
205,1088.45,0.055324,0.0827263,0.000870634,0.198648,0.677235,0.495728,0.677235,0.877,0.0486075,0.07831,0.195676,1e-05,1e-06
206,1093.32,0.0495373,0.0825687,0.000920888,0.188247,0.674944,0.49416,0.674944,0.880125,0.0487378,0.0798034,0.190125,1e-05,1e-06
207,1098.1,0.049452,0.0970912,0.000673959,0.199378,0.664734,0.487369,0.664734,0.884125,0.0498937,0.075342,0.196468,1e-05,1e-06
208,1102.85,0.0827163,0.0997285,0.000783054,0.236668,0.660467,0.485829,0.660467,0.879,0.0502942,0.075029,0.200982,1e-05,1e-06
209,1106.97,0.0577652,0.0723336,0.000891004,0.223801,0.649608,0.484479,0.649608,0.881,0.0509208,0.0762749,0.202158,1e-05,1e-06
210,1111.77,0.0530903,0.0785262,0.000888198,0.185256,0.646246,0.474056,0.646246,0.885,0.0529855,0.0743802,0.212506,1e-05,1e-06
211,1116.47,0.0457823,0.0763379,0.000663269,0.173107,0.647508,0.475435,0.647508,0.883875,0.05273,0.0744489,0.205389,1e-05,1e-06
212,1121.4,0.062288,0.0772342,0.000971031,0.222131,0.625681,0.475548,0.625681,0.886125,0.0530324,0.0725281,0.203827,1e-05,1e-06
213,1125.89,0.0457321,0.0674127,0.000660354,0.198175,0.62434,0.481903,0.62434,0.889,0.0519124,0.0706677,0.210823,1e-05,1e-06
214,1130.23,0.0569292,0.072608,0.000884553,0.209762,0.645211,0.485633,0.645211,0.885,0.0515504,0.0687009,0.211824,1e-05,1e-06
215,1134.88,0.0524924,0.0687887,0.000800717,0.195473,0.640658,0.489702,0.640658,0.879,0.0545954,0.0693288,0.214663,1e-05,1e-06
216,1139.78,0.0431053,0.0664103,0.000881231,0.174383,0.647772,0.493025,0.647772,0.880125,0.0544272,0.069221,0.219198,1e-05,1e-06
217,1144.54,0.0398197,0.0830254,0.000815884,0.159436,0.65652,0.490124,0.65652,0.875,0.0552025,0.0663367,0.218669,1e-05,1e-06
218,1149.08,0.0499971,0.0678217,0.000796155,0.189978,0.647269,0.488904,0.647269,0.869875,0.0541836,0.0667498,0.21387,1e-05,1e-06
219,1153.27,0.050649,0.0695627,0.000964365,0.199196,0.650051,0.487285,0.650051,0.88125,0.0530242,0.061777,0.21781,1e-05,1e-06
220,1158.12,0.0475729,0.0744463,0.000783106,0.191538,0.651953,0.483451,0.651953,0.88325,0.0507422,0.0670853,0.204422,1e-05,1e-06
221,1162.97,0.0482514,0.0781705,0.000977204,0.19465,0.646668,0.478143,0.646668,0.88325,0.0516676,0.0655519,0.212826,1e-05,1e-06
222,1167.81,0.0433708,0.0698303,0.000937471,0.185582,0.651164,0.492302,0.651164,0.884125,0.0531396,0.0658455,0.215753,1e-05,1e-06
223,1172.47,0.0566593,0.0692779,0.000688816,0.20318,0.650505,0.492075,0.650505,0.890375,0.0550192,0.0603172,0.230847,1e-05,1e-06
224,1176.89,0.051978,0.073264,0.000920563,0.201283,0.662426,0.497762,0.662426,0.892375,0.0540234,0.0688439,0.21774,1e-05,1e-06
225,1181.87,0.0449128,0.0656831,0.00078609,0.18658,0.657466,0.488049,0.657466,0.888125,0.0544866,0.069352,0.217976,1e-05,1e-06
226,1186.56,0.0450725,0.0682495,0.00074223,0.176693,0.652568,0.486062,0.652568,0.886125,0.0547223,0.0695305,0.214903,1e-05,1e-06
227,1191.47,0.0740255,0.0813558,0.00107933,0.235742,0.653432,0.488133,0.653432,0.8955,0.0549243,0.0664302,0.219012,1e-05,1e-06
228,1195.6,0.0488675,0.0681312,0.000755723,0.18721,0.651593,0.488956,0.651593,0.88725,0.0557205,0.0557467,0.227455,1e-05,1e-06
229,1200.38,0.0447765,0.0831371,0.0008759,0.17573,0.657103,0.498567,0.657103,0.879875,0.0521462,0.0656041,0.210523,1e-05,1e-06
230,1205,0.0450279,0.0643049,0.000589094,0.182839,0.65647,0.498696,0.65647,0.885,0.0516594,0.0682297,0.211842,1e-05,1e-06
231,1209.69,0.0459604,0.0681988,0.00059017,0.173416,0.65422,0.493801,0.65422,0.881,0.0529622,0.0683356,0.215853,1e-05,1e-06
232,1214.6,0.0431506,0.0695705,0.000648314,0.166187,0.650221,0.489661,0.650221,0.884125,0.0529368,0.0715279,0.21106,1e-05,1e-06
233,1219.36,0.0433354,0.0765549,0.00066915,0.188895,0.644479,0.476006,0.644479,0.884125,0.052953,0.0736345,0.212782,1e-05,1e-06
234,1224.07,0.0467337,0.0730812,0.000847845,0.168654,0.641947,0.468768,0.641947,0.884125,0.0539277,0.0699974,0.21345,1e-05,1e-06
235,1228.5,0.045713,0.0666542,0.000895643,0.192685,0.646167,0.473148,0.646167,0.88125,0.0546276,0.0670673,0.211698,1e-05,1e-06
236,1233.42,0.0466248,0.0602049,0.000622506,0.192518,0.647989,0.4736,0.647989,0.880125,0.0536519,0.0685982,0.20978,1e-05,1e-06
237,1238.2,0.0432399,0.0712956,0.000734875,0.184131,0.640569,0.475256,0.640569,0.884125,0.0530752,0.0647712,0.21651,1e-05,1e-06
238,1243.21,0.0431871,0.0767373,0.000756401,0.177495,0.640146,0.479428,0.640146,0.88725,0.0521637,0.0645945,0.215154,1e-05,1e-06
239,1247.37,0.0492888,0.0691951,0.000964049,0.194082,0.65055,0.486713,0.65055,0.88525,0.0536246,0.0536762,0.231235,1e-05,1e-06
240,1251.99,0.0484874,0.0705313,0.000734463,0.21008,0.648675,0.490263,0.648675,0.881,0.0518235,0.0588216,0.211462,1e-05,1e-06
241,1257.04,0.0417827,0.0763179,0.000853164,0.178722,0.651805,0.497281,0.651805,0.884125,0.0521212,0.0578809,0.215645,1e-05,1e-06
242,1261.79,0.0442469,0.0805997,0.000833352,0.186454,0.658423,0.492273,0.658423,0.88125,0.0545222,0.053182,0.22518,1e-05,1e-06
243,1266.79,0.0435129,0.0629589,0.000685752,0.181619,0.664856,0.491541,0.664856,0.8915,0.0548015,0.0546209,0.219954,1e-05,1e-06
244,1271.07,0.0469971,0.0657304,0.000790688,0.191529,0.668994,0.495085,0.668994,0.8935,0.0551334,0.0534956,0.22182,1e-05,1e-06
245,1275.66,0.0440103,0.0613415,0.000617571,0.186398,0.669331,0.498207,0.669331,0.8875,0.0546421,0.0524917,0.218145,1e-05,1e-06
246,1280.38,0.0487701,0.0658215,0.000913665,0.210468,0.668996,0.498803,0.668996,0.8875,0.0530444,0.0525739,0.213149,1e-05,1e-06
247,1285.48,0.0469068,0.0633858,0.000915651,0.188358,0.654033,0.497692,0.654033,0.888375,0.0526807,0.0522779,0.217912,1e-05,1e-06
248,1290.39,0.049225,0.0554599,0.00118685,0.197535,0.6536,0.497525,0.6536,0.89325,0.053697,0.0526818,0.226701,1e-05,1e-06
249,1295.3,0.0508525,0.0599329,0.000789815,0.183447,0.65352,0.497498,0.65352,0.894375,0.0537724,0.0518389,0.231343,1e-05,1e-06
250,1300.34,0.0504247,0.0577922,0.000971714,0.193229,0.653932,0.497779,0.653932,0.896375,0.0540179,0.0511082,0.228986,1e-05,1e-06
251,1305.2,0.053258,0.0645762,0.000689064,0.203896,0.655704,0.501926,0.655704,0.8975,0.054617,0.0516104,0.225957,1e-05,1e-06
252,1310.14,0.0582279,0.0633297,0.00112365,0.201124,0.658239,0.508891,0.658239,0.88725,0.053904,0.0518069,0.21781,1e-05,1e-06
253,1315.27,0.0418179,0.0611675,0.000924813,0.185438,0.674443,0.513397,0.674443,0.896625,0.0532455,0.0472363,0.220143,1e-05,1e-06
254,1320.14,0.0483303,0.0619069,0.000884549,0.182135,0.675936,0.511002,0.675936,0.898625,0.0516645,0.0467735,0.213546,1e-05,1e-06
255,1325.01,0.0449224,0.0657928,0.000630246,0.187008,0.674985,0.505651,0.674985,0.8915,0.050753,0.0489379,0.20934,1e-05,1e-06
256,1329.97,0.054913,0.0684634,0.000777541,0.212666,0.674706,0.509247,0.674706,0.892625,0.0512211,0.0461554,0.212607,1e-05,1e-06
257,1334.78,0.0460574,0.0522403,0.000774305,0.183458,0.677647,0.50976,0.677647,0.89575,0.0524066,0.0456548,0.215122,1e-05,1e-06
258,1339.04,0.0473687,0.0576203,0.00066581,0.210488,0.677139,0.504554,0.677139,0.876125,0.0563697,0.0452672,0.227009,1e-05,1e-06
259,1343.59,0.0445278,0.0563781,0.000825134,0.200846,0.665006,0.505308,0.665006,0.9015,0.0548671,0.050508,0.217205,1e-05,1e-06
260,1348.47,0.0779329,0.072572,0.000553789,0.242567,0.667824,0.499245,0.667824,0.902625,0.0551334,0.0463189,0.230672,1e-05,1e-06
261,1353.28,0.0478896,0.0569803,0.000652792,0.207867,0.675809,0.50042,0.675809,0.892375,0.0553803,0.0448352,0.23574,1e-05,1e-06
262,1358.29,0.0499357,0.0626214,0.000751678,0.196406,0.679883,0.516273,0.679883,0.8955,0.0539278,0.0441211,0.232268,1e-05,1e-06
263,1366.91,0.0465963,0.0597478,0.000773754,0.189841,0.683767,0.517251,0.683767,0.88525,0.0525254,0.0439941,0.229353,1e-05,1e-06
264,1371.73,0.0740254,0.0664685,0.000894833,0.22427,0.685036,0.515608,0.685036,0.888375,0.0518402,0.0437243,0.22554,1e-05,1e-06
265,1376.49,0.0494852,0.0551437,0.000728959,0.198714,0.69967,0.518169,0.69967,0.8915,0.0519736,0.0458966,0.217375,1e-05,1e-06
266,1381.3,0.0449481,0.050607,0.000645352,0.19119,0.705103,0.527037,0.705103,0.884125,0.0530712,0.0461318,0.219142,1e-05,1e-06
267,1386.26,0.0461863,0.0549484,0.000750527,0.202078,0.70759,0.523409,0.70759,0.88725,0.0554395,0.0495295,0.221701,1e-05,1e-06
268,1391.2,0.049213,0.060089,0.000766194,0.193385,0.715721,0.524792,0.715721,0.892375,0.0571669,0.0488391,0.231535,1e-05,1e-06
269,1396.2,0.0453502,0.0628662,0.00075468,0.188698,0.712697,0.520814,0.712697,0.890375,0.0577551,0.045826,0.23894,1e-05,1e-06
270,1400.97,0.0482984,0.05553,0.000840072,0.189919,0.71781,0.525996,0.71781,0.896875,0.0556398,0.0422921,0.244714,1e-05,1e-06
271,1405.94,0.0491941,0.0593744,0.000716935,0.20324,0.718031,0.531358,0.718031,0.898,0.0531426,0.0418023,0.242594,1e-05,1e-06
272,1426.93,0.0528906,0.0488636,0.00073071,0.216995,0.71962,0.539613,0.71962,0.8875,0.0528962,0.0418053,0.222292,1e-05,1e-06
273,1431.57,0.0454242,0.0508578,0.0007353,0.190412,0.717965,0.538577,0.717965,0.888375,0.0522131,0.0444265,0.212624,1e-05,1e-06
274,1435.84,0.0430692,0.0512613,0.00072199,0.197887,0.71562,0.533416,0.71562,0.888375,0.0536193,0.0475799,0.217452,1e-05,1e-06
275,1440.75,0.045839,0.0533498,0.00117968,0.172425,0.717841,0.536544,0.717841,0.896625,0.0559603,0.0447258,0.236299,1e-05,1e-06
276,1445.69,0.0430274,0.059339,0.00069158,0.181815,0.710242,0.520193,0.710242,0.892625,0.0564885,0.0443529,0.242657,1e-05,1e-06
277,1450.64,0.0513897,0.0644961,0.000971799,0.192558,0.717798,0.528915,0.717798,0.886625,0.0547287,0.0407259,0.24036,1e-05,1e-06
278,1455.55,0.0459162,0.0547729,0.000915696,0.189014,0.716729,0.537157,0.716729,0.8915,0.053712,0.0405351,0.230122,1e-05,1e-06
279,1459.77,0.0554807,0.0555374,0.000701555,0.210848,0.716387,0.535556,0.716387,0.88725,0.0549266,0.0405653,0.220845,1e-05,1e-06
280,1485.07,0.0572988,0.0462172,0.00075487,0.24033,0.717131,0.538825,0.717131,0.8935,0.0551099,0.0405997,0.220997,1e-05,1e-06
281,1490.06,0.0460259,0.0563088,0.0010536,0.20411,0.722339,0.546002,0.722339,0.892625,0.0540122,0.0403562,0.21447,1e-05,1e-06
282,1494.87,0.049487,0.0490163,0.000797954,0.195726,0.722042,0.555022,0.722042,0.890625,0.051917,0.040202,0.210787,1e-05,1e-06
283,1498.96,0.0471994,0.0551547,0.000852828,0.202069,0.718894,0.552178,0.718894,0.880375,0.0518199,0.0400099,0.216116,1e-05,1e-06
284,1503.6,0.0428906,0.0616604,0.000972084,0.18465,0.718983,0.54706,0.718983,0.88975,0.0528638,0.0399239,0.22372,1e-05,1e-06
285,1508.54,0.0444735,0.0479238,0.000671618,0.189448,0.715109,0.542688,0.715109,0.8955,0.0548893,0.0401853,0.231097,1e-05,1e-06
286,1513.44,0.0572801,0.066211,0.00120318,0.199707,0.713561,0.529138,0.713561,0.892375,0.0560743,0.043169,0.23479,1e-05,1e-06
287,1518.35,0.0446528,0.0550649,0.000815821,0.18743,0.710189,0.524806,0.710189,0.884125,0.0560154,0.0431527,0.239927,1e-05,1e-06
288,1522.99,0.0430978,0.057016,0.00070779,0.185365,0.709235,0.531972,0.709235,0.886375,0.0542323,0.0430316,0.232038,1e-05,1e-06
289,1545.07,0.0435385,0.0568084,0.000675612,0.185068,0.70524,0.54174,0.70524,0.884375,0.0521378,0.040023,0.225884,1e-05,1e-06
290,1549.44,0.045934,0.0621871,0.00092459,0.177933,0.703785,0.540539,0.703785,0.877,0.0533933,0.040026,0.235435,1e-05,1e-06
291,1554.2,0.0493736,0.0535951,0.000873639,0.196277,0.704015,0.541813,0.704015,0.88325,0.0540631,0.0399033,0.234186,1e-05,1e-06
292,1558.91,0.0478442,0.0515282,0.000723284,0.21695,0.710816,0.546336,0.710816,0.886125,0.054026,0.0397006,0.225633,1e-05,1e-06
293,1563.85,0.044551,0.0492483,0.00057269,0.20867,0.711075,0.546152,0.711075,0.892375,0.0533194,0.039646,0.220091,1e-05,1e-06
294,1568.69,0.0472117,0.0564131,0.000928986,0.211292,0.710341,0.545001,0.710341,0.88525,0.0534625,0.038902,0.221927,1e-05,1e-06
295,1572.96,0.0447748,0.0493071,0.000876778,0.191245,0.709708,0.548249,0.709708,0.89575,0.0532127,0.0386415,0.228771,1e-05,1e-06
296,1577.72,0.0438254,0.0548369,0.000962278,0.183223,0.703009,0.548382,0.703009,0.89375,0.0543777,0.0381839,0.2298,1e-05,1e-06
297,1582.52,0.0511214,0.0479731,0.00086315,0.214755,0.713369,0.550038,0.713369,0.892625,0.0545092,0.0382518,0.226474,1e-05,1e-06
298,1607.02,0.0489203,0.0496735,0.000903877,0.214295,0.708302,0.545517,0.708302,0.8855,0.0545825,0.0379648,0.227769,1e-05,1e-06
299,1611.59,0.0474686,0.0563209,0.000929242,0.1993,0.712597,0.541616,0.712597,0.880375,0.0530566,0.0375313,0.21789,1e-05,1e-06
300,1615.96,0.0473103,0.0440148,0.000618214,0.197241,0.716653,0.550551,0.716653,0.88975,0.05169,0.0374151,0.214847,1e-05,1e-06
301,1620.87,0.0539943,0.0513266,0.000857059,0.201271,0.724828,0.552008,0.724828,0.884375,0.0522177,0.0372676,0.219488,1e-05,1e-06
302,1625.82,0.0477149,0.0446922,0.000714873,0.193086,0.736385,0.563678,0.736385,0.900875,0.0522343,0.0369713,0.215824,1e-05,1e-06
303,1630.66,0.0467524,0.0539703,0.000844527,0.201038,0.736982,0.568056,0.736982,0.8895,0.053006,0.0371752,0.2223,1e-05,1e-06
304,1635.3,0.0446499,0.0460453,0.000805158,0.187242,0.740977,0.572122,0.740977,0.888375,0.0525287,0.0410287,0.222783,1e-05,1e-06
305,1639.58,0.0483734,0.0619577,0.00114868,0.19795,0.743806,0.57166,0.743806,0.87925,0.0525704,0.0363847,0.219585,1e-05,1e-06
306,1644.51,0.0440624,0.041948,0.000768657,0.19221,0.748676,0.569637,0.748676,0.8795,0.0507855,0.0351003,0.213964,1e-05,1e-06
307,1666.97,0.044633,0.0434778,0.000932414,0.199817,0.752523,0.563437,0.752523,0.87325,0.0501527,0.0347296,0.211785,1e-05,1e-06
308,1671.43,0.0493124,0.0448802,0.000759923,0.203395,0.755298,0.569558,0.755298,0.87925,0.0499888,0.0344672,0.215223,1e-05,1e-06
309,1675.81,0.0462322,0.0465975,0.000822162,0.19938,0.75594,0.586107,0.75594,0.876125,0.0509256,0.0340165,0.216608,1e-05,1e-06
310,1680.75,0.0495439,0.055289,0.00101307,0.179385,0.759397,0.592076,0.759397,0.884375,0.0532563,0.033971,0.218589,1e-05,1e-06
311,1685.64,0.048689,0.046609,0.00064605,0.190218,0.760485,0.591555,0.760485,0.89375,0.0538013,0.0339915,0.228038,1e-05,1e-06
312,1690.43,0.0460254,0.0428584,0.000715294,0.197431,0.760811,0.591681,0.760811,0.888625,0.0543354,0.0334196,0.235581,1e-05,1e-06
313,1695.16,0.047501,0.046768,0.00088656,0.198764,0.763265,0.588308,0.763265,0.880625,0.0521799,0.0328999,0.22072,1e-05,1e-06
314,1699.52,0.0475669,0.0503227,0.000845071,0.198142,0.764143,0.588705,0.764143,0.8815,0.0520106,0.0329828,0.223479,1e-05,1e-06
315,1725.11,0.0548452,0.0393535,0.000721452,0.205012,0.762474,0.580283,0.762474,0.8815,0.051849,0.0332089,0.221833,1e-05,1e-06
316,1729.93,0.0438313,0.0416683,0.00100406,0.190589,0.763239,0.595384,0.763239,0.8835,0.0516396,0.0326326,0.215164,1e-05,1e-06
317,1734.81,0.0421271,0.0480141,0.000640861,0.187877,0.756978,0.588895,0.756978,0.884625,0.0526432,0.0329325,0.214877,1e-05,1e-06
318,1739.52,0.0471643,0.0421207,0.000765234,0.195725,0.755268,0.595609,0.755268,0.882375,0.0528803,0.0328048,0.219747,1e-05,1e-06
319,1743.69,0.0458446,0.0439975,0.000728764,0.176489,0.748249,0.588071,0.748249,0.89375,0.0532109,0.0329556,0.216724,1e-05,1e-06
320,1748.56,0.0471661,0.0407865,0.000779918,0.185938,0.746652,0.591806,0.746652,0.898625,0.0532014,0.0332956,0.21195,1e-05,1e-06
321,1753.45,0.0469967,0.0481189,0.000937749,0.192888,0.746794,0.585359,0.746794,0.89375,0.0528569,0.0332261,0.211301,1e-05,1e-06
322,1758.35,0.0388786,0.0412881,0.00067422,0.17284,0.745662,0.580137,0.745662,0.8835,0.0539249,0.0329877,0.217744,1e-05,1e-06
323,1763.11,0.0421806,0.0475971,0.00074642,0.187705,0.75153,0.579128,0.75153,0.88375,0.0539825,0.0326665,0.233099,1e-05,1e-06
324,1785.23,0.0498863,0.0455615,0.00110145,0.193303,0.751781,0.567833,0.751781,0.86525,0.0537497,0.0324012,0.236923,1e-05,1e-06
325,1789.71,0.0493977,0.0416386,0.000926271,0.205398,0.752158,0.573805,0.752158,0.868125,0.052981,0.0321056,0.226394,1e-05,1e-06
326,1794.7,0.0414752,0.0385712,0.000797306,0.183704,0.755311,0.584014,0.755311,0.8795,0.0511438,0.0319466,0.209633,1e-05,1e-06
327,1799.39,0.0477941,0.048147,0.000872834,0.217699,0.754899,0.589444,0.754899,0.894875,0.050807,0.0315483,0.20645,1e-05,1e-06
328,1804.28,0.0410612,0.0362823,0.000725555,0.19502,0.757697,0.59561,0.757697,0.888625,0.0507044,0.0313477,0.208679,1e-05,1e-06
329,1809.16,0.0442939,0.0428896,0.000761131,0.194148,0.758667,0.589608,0.758667,0.884625,0.0517938,0.0312726,0.219414,1e-05,1e-06
330,1813.62,0.0479849,0.0378765,0.000604834,0.197326,0.761471,0.589836,0.761471,0.884625,0.0531766,0.0311896,0.225349,1e-05,1e-06
331,1818.08,0.0451208,0.048461,0.0010638,0.192808,0.762123,0.593972,0.762123,0.89175,0.0538849,0.0312437,0.22072,1e-05,1e-06
332,1822.82,0.0452952,0.0370371,0.000860346,0.205991,0.761046,0.602965,0.761046,0.888625,0.0539586,0.0310167,0.217167,1e-05,1e-06
333,1845.19,0.0449301,0.0373883,0.000716862,0.188247,0.760636,0.607759,0.760636,0.884375,0.0523771,0.0361292,0.206828,1e-05,1e-06
334,1849.36,0.0575858,0.0388223,0.00109831,0.200197,0.763062,0.601663,0.763062,0.88975,0.0529116,0.0307723,0.211448,1e-05,1e-06
335,1854.11,0.0449243,0.0410319,0.000724895,0.186637,0.767408,0.597729,0.767408,0.87525,0.0526884,0.0308476,0.215718,1e-05,1e-06
336,1859.07,0.0440074,0.0405383,0.00100288,0.204875,0.770378,0.604844,0.770378,0.888625,0.0508012,0.0362215,0.205275,1e-05,1e-06
337,1863.99,0.0452703,0.0369596,0.000847599,0.194055,0.763552,0.594287,0.763552,0.8815,0.0519683,0.031014,0.214033,1e-05,1e-06
338,1868.47,0.044359,0.0353831,0.000798174,0.185104,0.760425,0.578866,0.760425,0.8835,0.0509206,0.0309115,0.213446,1e-05,1e-06
339,1872.76,0.0520085,0.0393473,0.000859808,0.207779,0.759195,0.584415,0.759195,0.88125,0.050961,0.0307244,0.213937,1e-05,1e-06
340,1877.56,0.0441316,0.0452933,0.000719309,0.191728,0.75693,0.578642,0.75693,0.874125,0.0519952,0.0304656,0.217458,1e-05,1e-06
341,1882.41,0.047311,0.0437727,0.00091817,0.200097,0.759076,0.585656,0.759076,0.87525,0.0518376,0.0304863,0.212368,1e-05,1e-06
342,1906.72,0.0481001,0.0375662,0.000726814,0.199038,0.758383,0.592522,0.758383,0.886625,0.0528253,0.0304183,0.211369,1e-05,1e-06
343,1910.97,0.0443993,0.0336688,0.000874292,0.194994,0.760633,0.594812,0.760633,0.8875,0.0539776,0.0306873,0.217167,1e-05,1e-06
344,1915.89,0.0461386,0.0379627,0.000886704,0.212673,0.76222,0.586758,0.76222,0.884375,0.0545553,0.0301593,0.22118,1e-05,1e-06
345,1920.84,0.0682458,0.0470124,0.000784503,0.250868,0.763815,0.586677,0.763815,0.88125,0.0541097,0.029979,0.217308,1e-05,1e-06
346,1925.8,0.0384614,0.0377924,0.000689168,0.199022,0.765761,0.597832,0.765761,0.884375,0.051712,0.029716,0.211308,1e-05,1e-06
347,1930.11,0.042392,0.0364113,0.000848425,0.2062,0.758391,0.593653,0.758391,0.880125,0.0501699,0.0293504,0.202675,1e-05,1e-06
348,1934.61,0.0470446,0.0411268,0.00069458,0.202683,0.755557,0.593814,0.755557,0.878125,0.0500372,0.0293356,0.203212,1e-05,1e-06
349,1939.35,0.0412794,0.0356187,0.00067199,0.197382,0.755163,0.590303,0.755163,0.879,0.0492416,0.0298149,0.201588,1e-05,1e-06
350,1944.18,0.0448359,0.0356894,0.000614176,0.222745,0.75648,0.595493,0.75648,0.888375,0.0513675,0.0294672,0.2071,1e-05,1e-06
351,1967.08,0.0429324,0.0490846,0.000992938,0.188428,0.756077,0.600768,0.756077,0.886375,0.0518774,0.0293317,0.209844,1e-05,1e-06
352,1971.45,0.0522926,0.0450898,0.0011128,0.23007,0.753599,0.583941,0.753599,0.890625,0.0531698,0.0289147,0.220712,1e-05,1e-06
353,1976.07,0.0450691,0.0403823,0.000781009,0.198573,0.755721,0.569025,0.755721,0.8815,0.0544007,0.028833,0.245705,1e-05,1e-06
354,1980.87,0.0604801,0.0402968,0.000728447,0.216567,0.75541,0.558772,0.75541,0.87125,0.0547088,0.0318345,0.244464,1e-05,1e-06
355,1985.9,0.0516271,0.0389698,0.000948065,0.218623,0.755948,0.572266,0.755948,0.882375,0.0551031,0.028442,0.24047,1e-05,1e-06
356,1990.68,0.0456725,0.0327404,0.000663741,0.21086,0.756224,0.588856,0.756224,0.88325,0.0544922,0.0283135,0.219498,1e-05,1e-06
357,1995.03,0.0419784,0.0353167,0.000745325,0.177204,0.760046,0.594763,0.760046,0.89575,0.0543489,0.0279436,0.220482,1e-05,1e-06
358,1999.82,0.045718,0.0388915,0.000841797,0.196484,0.77057,0.607734,0.77057,0.884375,0.0533714,0.0277298,0.219046,1e-05,1e-06
