epoch,time,train/loss_bbox,train/loss_ce,train/loss_giou,metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(B),metrics/recall(B),val/loss_bbox,val/loss_ce,val/loss_giou,lr/pg0,lr/pg1
1,3.96165,2.03703,1.77679,1.58985,0.00932773,0.00365072,0.00932773,0.19,0.335934,1.41353,0.969049,0.0001,1e-05
2,7.34907,0.252352,1.16683,0.869887,0.00606326,0.00261118,0.00606326,0.274,0.156231,0.915153,0.599165,0.0001,1e-05
3,10.6113,0.19025,0.65109,0.59763,0.0218795,0.00880928,0.0218795,0.246,0.254993,0.452856,0.742275,0.0001,1e-05
4,14.12,0.285485,0.412013,0.735442,0.0219308,0.00968203,0.0219308,0.294,0.143635,0.373836,0.540415,0.0001,1e-05
5,17.7981,0.20807,0.361117,0.601356,0.0177221,0.00814891,0.0177221,0.324,0.114981,0.342649,0.406419,0.0001,1e-05
6,21.2393,0.118144,0.328359,0.429356,0.0226598,0.0120949,0.0226598,0.338,0.117199,0.321184,0.39694,0.0001,1e-05
7,24.7929,0.139481,0.316292,0.463949,0.0375312,0.0160703,0.0375312,0.358,0.119103,0.315536,0.385254,0.0001,1e-05
8,28.1797,0.112607,0.306657,0.373063,0.0272318,0.0101347,0.0272318,0.396,0.0721607,0.320665,0.283075,0.0001,1e-05
9,31.6052,0.0762407,0.307052,0.28128,0.0411131,0.0184639,0.0411131,0.382,0.0684712,0.296433,0.29096,0.0001,1e-05
10,35.0848,0.110719,0.282542,0.333613,0.0670483,0.0348395,0.0670483,0.36,0.0944194,0.281512,0.359197,0.0001,1e-05
11,38.6334,0.0840225,0.27267,0.308243,0.0685596,0.0247847,0.0685596,0.378,0.0843775,0.276714,0.345189,0.0001,1e-05
12,42.1031,0.0956956,0.272569,0.360594,0.0877626,0.0295668,0.0877626,0.346,0.098329,0.273423,0.359145,0.0001,1e-05
13,45.5007,0.0819819,0.261857,0.296904,0.0503304,0.0298855,0.0503304,0.36,0.106864,0.269415,0.324015,0.0001,1e-05
14,48.8746,0.0754032,0.262079,0.264015,0.0577079,0.0399149,0.0577079,0.38,0.0857325,0.271115,0.274141,0.0001,1e-05
15,52.4135,0.0591266,0.275476,0.220449,0.0517926,0.0328569,0.0517926,0.382,0.071892,0.269706,0.237672,0.0001,1e-05
16,55.7575,0.0483987,0.273392,0.207641,0.055184,0.0358767,0.055184,0.382,0.068901,0.266744,0.245642,0.0001,1e-05
17,59.2323,0.060654,0.262341,0.232586,0.0591336,0.031132,0.0591336,0.413375,0.0594835,0.263018,0.221657,0.0001,1e-05
18,62.8104,0.0558671,0.259797,0.206972,0.051362,0.0219031,0.051362,0.416375,0.0613837,0.260496,0.234117,0.0001,1e-05
19,66.3929,0.118026,0.258627,0.263225,0.0705664,0.0312443,0.0705664,0.4215,0.0629837,0.2571,0.235046,0.0001,1e-05
20,69.9276,0.0695863,0.25644,0.253735,0.065485,0.027732,0.065485,0.530125,0.0753325,0.255571,0.275101,0.0001,1e-05
21,73.4787,0.0568029,0.250418,0.200908,0.084133,0.0327226,0.084133,0.693125,0.0499167,0.255249,0.215924,0.0001,1e-05
22,77.0389,0.0605714,0.250455,0.248311,0.079825,0.0289005,0.079825,0.720375,0.0694758,0.253458,0.273151,0.0001,1e-05
23,80.6889,0.0806997,0.253564,0.31599,0.0776546,0.0437154,0.0776546,0.732125,0.0535144,0.250891,0.225755,0.0001,1e-05
24,84.2836,0.0490476,0.243765,0.20776,0.0643572,0.0336438,0.0643572,0.642,0.0538065,0.248265,0.220074,0.0001,1e-05
25,87.8781,0.0668951,0.249431,0.270526,0.084295,0.0439607,0.084295,0.604,0.0537078,0.245221,0.22668,0.0001,1e-05
26,91.2777,0.0592128,0.247273,0.21106,0.109003,0.0547528,0.109003,0.61825,0.0463305,0.241236,0.197482,0.0001,1e-05
27,94.7966,0.0564534,0.238318,0.19828,0.0669148,0.0276263,0.0669148,0.504125,0.0651003,0.239433,0.255178,0.0001,1e-05
28,98.3461,0.0547956,0.243647,0.221188,0.0763988,0.033736,0.0763988,0.60925,0.0510143,0.238892,0.201582,0.0001,1e-05
29,101.681,0.0411878,0.241372,0.164431,0.0767215,0.0331707,0.0767215,0.54675,0.0434471,0.239026,0.167645,0.0001,1e-05
30,105.163,0.0421345,0.2422,0.187059,0.0579689,0.0286934,0.0579689,0.444875,0.0471318,0.238578,0.192207,0.0001,1e-05
31,108.89,0.0536828,0.240511,0.203744,0.0525736,0.026417,0.0525736,0.543625,0.0492742,0.234728,0.209035,0.0001,1e-05
32,112.358,0.0531314,0.239272,0.205845,0.0570744,0.0351448,0.0570744,0.695375,0.0454097,0.235393,0.183576,0.0001,1e-05
33,115.959,0.0422518,0.237694,0.172591,0.0542105,0.0292143,0.0542105,0.7675,0.0535027,0.23555,0.230895,0.0001,1e-05
34,119.387,0.0499213,0.234304,0.208955,0.0480181,0.0317405,0.0480181,0.80675,0.0479744,0.235544,0.190932,0.0001,1e-05
35,122.783,0.051653,0.234966,0.215278,0.0487226,0.035835,0.0487226,0.804125,0.0560677,0.23126,0.211748,0.0001,1e-05
36,126.354,0.0593471,0.232526,0.201522,0.0526914,0.0373436,0.0526914,0.835375,0.0517477,0.230047,0.194057,0.0001,1e-05
37,129.777,0.0613554,0.229009,0.218648,0.0532588,0.0307124,0.0532588,0.804625,0.0445897,0.230596,0.201106,0.0001,1e-05
38,133.383,0.050197,0.231799,0.199066,0.0590154,0.0377088,0.0590154,0.777125,0.0475355,0.227992,0.20669,0.0001,1e-05
39,136.817,0.0458089,0.230244,0.17885,0.0674186,0.0317243,0.0674186,0.735625,0.0499159,0.229396,0.216185,0.0001,1e-05
40,140.455,0.054051,0.2301,0.184025,0.0504679,0.0255875,0.0504679,0.72825,0.0476542,0.230085,0.209766,0.0001,1e-05
41,144.001,0.0609298,0.227331,0.2607,0.0618458,0.028544,0.0618458,0.63675,0.0675355,0.226091,0.293306,0.0001,1e-05
42,147.546,0.0714043,0.223909,0.272411,0.0669499,0.033038,0.0669499,0.58975,0.0709223,0.227918,0.302669,0.0001,1e-05
43,150.866,0.0667618,0.232548,0.226714,0.0654759,0.0415326,0.0654759,0.69925,0.0521016,0.227369,0.207084,0.0001,1e-05
44,154.496,0.0467633,0.224701,0.185706,0.0986719,0.0646914,0.0986719,0.781125,0.0477608,0.222539,0.196824,0.0001,1e-05
45,158.018,0.0428402,0.228721,0.184596,0.0692777,0.0503282,0.0692777,0.72625,0.0537366,0.222979,0.239395,0.0001,1e-05
46,161.806,0.0544659,0.229394,0.220887,0.0683634,0.0465262,0.0683634,0.789625,0.0510825,0.223361,0.199262,0.0001,1e-05
47,165.164,0.0479532,0.225525,0.203804,0.0586895,0.0329926,0.0586895,0.806375,0.054659,0.218365,0.197895,0.0001,1e-05
48,168.548,0.0587156,0.225271,0.242107,0.058071,0.0304122,0.058071,0.728,0.0533715,0.219513,0.242339,0.0001,1e-05
49,172.172,0.0462734,0.224243,0.190182,0.0628801,0.0428173,0.0628801,0.836,0.0465523,0.22372,0.164866,0.0001,1e-05
50,175.714,0.0501984,0.224253,0.183528,0.0589176,0.043698,0.0589176,0.791625,0.0482306,0.224052,0.194894,0.0001,1e-05
51,179.236,0.0484125,0.220734,0.186835,0.0706869,0.0493369,0.0706869,0.803375,0.0433546,0.220172,0.196103,0.0001,1e-05
52,182.752,0.0551617,0.221921,0.201416,0.102882,0.0604497,0.102882,0.824625,0.0444531,0.219723,0.188996,0.0001,1e-05
53,186.224,0.0483589,0.219558,0.199865,0.11272,0.0631772,0.11272,0.8255,0.048595,0.216716,0.190438,0.0001,1e-05
54,189.78,0.0479024,0.218721,0.18026,0.110925,0.0771587,0.110925,0.848,0.0364934,0.215252,0.148904,0.0001,1e-05
55,193.444,0.0364853,0.211606,0.152878,0.114282,0.081214,0.114282,0.851625,0.0457017,0.216848,0.184146,0.0001,1e-05
56,196.891,0.0466716,0.217886,0.173983,0.0944857,0.0661414,0.0944857,0.818875,0.05767,0.215779,0.212769,0.0001,1e-05
57,200.616,0.045518,0.215625,0.165788,0.0938547,0.0562552,0.0938547,0.855625,0.0441452,0.21366,0.17341,0.0001,1e-05
58,204.014,0.0490347,0.2069,0.180037,0.0883361,0.048482,0.0883361,0.832875,0.0421345,0.213281,0.17043,0.0001,1e-05
59,207.468,0.0427004,0.216011,0.171835,0.0856963,0.0479117,0.0856963,0.826625,0.0404043,0.212548,0.173382,0.0001,1e-05
60,210.942,0.0428118,0.206909,0.163479,0.0793574,0.0543026,0.0793574,0.84775,0.035098,0.219082,0.151547,0.0001,1e-05
61,214.343,0.0382894,0.215647,0.159514,0.101434,0.0630477,0.101434,0.83825,0.0385979,0.21926,0.159475,0.0001,1e-05
62,217.924,0.044516,0.218794,0.180229,0.125057,0.0716357,0.125057,0.790125,0.0471907,0.215484,0.199889,0.0001,1e-05
63,221.468,0.0492477,0.212935,0.171913,0.122657,0.0679605,0.122657,0.840125,0.040306,0.216144,0.156036,0.0001,1e-05
64,225.187,0.0454031,0.218453,0.180508,0.096905,0.0556986,0.096905,0.76225,0.0542282,0.215505,0.225374,0.0001,1e-05
65,228.561,0.0460607,0.217495,0.181834,0.0889597,0.0561555,0.0889597,0.8,0.0455673,0.214849,0.18094,0.0001,1e-05
66,232.022,0.0425996,0.213411,0.180616,0.0870356,0.0500533,0.0870356,0.777375,0.0440551,0.215791,0.189301,0.0001,1e-05
67,235.683,0.0863572,0.217437,0.187999,0.0610444,0.0364278,0.0610444,0.737625,0.0437442,0.213751,0.21414,0.0001,1e-05
68,239.143,0.0448802,0.212784,0.18889,0.0603774,0.0425407,0.0603774,0.789,0.0406614,0.215114,0.176522,0.0001,1e-05
69,242.611,0.0478297,0.215357,0.195579,0.0697137,0.0463947,0.0697137,0.84,0.0348618,0.214494,0.148004,0.0001,1e-05
70,246.131,0.0478036,0.21178,0.209573,0.0653976,0.0433552,0.0653976,0.804,0.0455484,0.215956,0.167704,0.0001,1e-05
71,249.718,0.0508062,0.218202,0.191245,0.0513946,0.0390281,0.0513946,0.794625,0.0454402,0.215235,0.179679,0.0001,1e-05
72,253.289,0.0411604,0.219523,0.159835,0.0637752,0.0391975,0.0637752,0.82975,0.0382915,0.212835,0.162553,0.0001,1e-05
73,256.782,0.0419069,0.217811,0.172628,0.0662958,0.0399359,0.0662958,0.824875,0.0384859,0.213067,0.177237,0.0001,1e-05
74,260.356,0.0394793,0.217405,0.150159,0.0645093,0.0405515,0.0645093,0.820375,0.0385,0.210647,0.171774,0.0001,1e-05
75,263.965,0.0383764,0.216329,0.144362,0.0659706,0.0497373,0.0659706,0.844875,0.031663,0.212338,0.150112,0.0001,1e-05
76,267.434,0.0435008,0.210819,0.157388,0.110981,0.0691514,0.110981,0.814375,0.0483476,0.209865,0.187089,0.0001,1e-05
