epoch,time,train/loss_bbox,train/loss_ce,train/loss_continuity_2d,train/loss_giou,metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(B),metrics/recall(B),val/loss_bbox,val/loss_ce,val/loss_giou,lr/pg0,lr/pg1
1,3.68232,2.31624,2.50286,0.0130655,1.68754,0,0,0,0,0.266842,1.83817,0.771228,0.0001,1e-05
2,6.95152,0.335669,1.72679,0.0121362,0.906602,0,0,0,0,0.192308,1.36543,0.683416,0.0001,1e-05
3,10.2528,0.191855,1.16834,0.0111185,0.618978,0,0,0,0,0.173196,0.773494,0.537357,0.0001,1e-05
4,13.4437,0.17899,0.668184,0.00996433,0.58672,0,0,0,0,0.188579,0.461241,0.575759,0.0001,1e-05
5,16.7792,0.170034,0.437617,0.00870656,0.522748,0,0,0,0,0.104333,0.372963,0.369493,0.0001,1e-05
6,19.8599,0.137992,0.358024,0.00791973,0.389451,0.0132013,0.00561056,0.0132013,0.040625,0.105802,0.344148,0.384938,0.0001,1e-05
7,23.217,0.106768,0.330382,0.00692973,0.398732,0.00401661,0.00223203,0.00401661,0.090625,0.0925253,0.335218,0.370094,0.0001,1e-05
8,26.3334,0.0708359,0.332427,0.00646347,0.29652,0.0308201,0.0134629,0.0308201,0.342375,0.0576113,0.329827,0.226845,0.0001,1e-05
9,29.6066,0.0779657,0.325477,0.0053304,0.291987,0.00710955,0.00328076,0.00710955,0.35275,0.0567242,0.321174,0.244432,0.0001,1e-05
10,32.8947,0.0797809,0.312961,0.00499177,0.289107,0.0124285,0.00429807,0.0124285,0.414125,0.0821275,0.311277,0.338371,0.0001,1e-05
11,36.2188,0.0800731,0.297662,0.00451647,0.323564,0.0264041,0.00844214,0.0264041,0.5115,0.0742254,0.301935,0.288666,0.0001,1e-05
12,39.5384,0.069971,0.289966,0.00432248,0.261712,0.0531377,0.0210931,0.0531377,0.496,0.105849,0.292398,0.374623,0.0001,1e-05
13,42.7781,0.155714,0.280308,0.00408787,0.499805,0.0611391,0.0221693,0.0611391,0.614,0.0722015,0.284399,0.287502,0.0001,1e-05
14,46.0221,0.0729338,0.263277,0.00368056,0.289832,0.0706039,0.032446,0.0706039,0.639875,0.0545523,0.278645,0.249338,0.0001,1e-05
15,49.2922,0.0781722,0.266442,0.00378939,0.299702,0.0466699,0.0186897,0.0466699,0.649375,0.0673716,0.275518,0.274007,0.0001,1e-05
