test/loss_bbox,test/loss_ce,test/loss_giou,metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(B),metrics/recall(B)
0.08783942833542824,0.03710286214482039,0.3664729744195938,0.8885582651245334,0.5818431422890279,0.8289473684210527,0.875
