epoch,time,train/loss_bbox,train/loss_ce,train/loss_continuity_2d,train/loss_giou,metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(B),metrics/recall(B),val/loss_bbox,val/loss_ce,val/loss_giou,lr/pg0,lr/pg1
1,3.66718,2.31137,2.49363,0.00147925,1.69863,0,0,0,0,0.253187,1.78945,0.766592,0.0001,1e-05
2,6.89838,0.343916,1.62222,0.00145171,0.935123,0,0,0,0,0.240669,1.28517,0.88704,0.0001,1e-05
3,10.1526,0.189064,1.11547,0.00142066,0.651448,0.00297375,0.000659462,0.00297375,0.04375,0.169429,0.763968,0.538713,0.0001,1e-05
4,13.3225,0.164393,0.657954,0.0013681,0.488276,0,0,0,0,0.168926,0.44572,0.578981,0.0001,1e-05
5,16.6581,0.181943,0.431642,0.00129717,0.556577,0,0,0,0,0.0955685,0.377986,0.372588,0.0001,1e-05
6,19.7327,0.127518,0.362465,0.00123032,0.383285,0.00279384,0.000861723,0.00279384,0.040625,0.125834,0.347549,0.431475,0.0001,1e-05
7,23.0584,0.0925956,0.333888,0.00114466,0.333874,0.0100943,0.00419614,0.0100943,0.125,0.0828217,0.338291,0.303536,0.0001,1e-05
8,26.1506,0.0864547,0.33056,0.00109779,0.322161,0.0089555,0.00405132,0.0089555,0.191625,0.0807196,0.327689,0.302358,0.0001,1e-05
9,29.4695,0.0727801,0.325119,0.0010048,0.272073,0.00754528,0.00310256,0.00754528,0.342125,0.0792743,0.319397,0.302063,0.0001,1e-05
10,32.726,0.0926877,0.317683,0.00095842,0.312398,0.00419854,0.0013716,0.00419854,0.226875,0.146673,0.314655,0.554089,0.0001,1e-05
11,35.9843,0.103973,0.309493,0.000897579,0.398611,0.00727743,0.00311332,0.00727743,0.3835,0.09798,0.307488,0.369898,0.0001,1e-05
12,39.2703,0.0890111,0.304839,0.000862158,0.325979,0.0347486,0.0214641,0.0347486,0.52175,0.0707184,0.29974,0.27871,0.0001,1e-05
13,42.4977,0.0932358,0.298108,0.000816919,0.354932,0.0346413,0.0186142,0.0346413,0.498625,0.0710251,0.292542,0.257786,0.0001,1e-05
14,45.7226,0.0782321,0.283734,0.000749721,0.262099,0.0142872,0.00766702,0.0142872,0.46275,0.0732375,0.287695,0.282836,0.0001,1e-05
15,48.9983,0.0747456,0.290024,0.000739386,0.303385,0.0226715,0.0108844,0.0226715,0.515125,0.0689127,0.281303,0.241238,0.0001,1e-05
16,52.2034,0.0698512,0.280441,0.000713357,0.233598,0.0132452,0.00874535,0.0132452,0.57125,0.0505028,0.276564,0.21631,0.0001,1e-05
17,55.4828,0.0640096,0.285928,0.000658492,0.237385,0.0108073,0.00649857,0.0108073,0.543375,0.0523673,0.273021,0.244157,0.0001,1e-05
18,58.9577,0.0723335,0.27282,0.000612572,0.287999,0.00951336,0.00551627,0.00951336,0.514125,0.0778791,0.271885,0.312264,0.0001,1e-05
19,62.2145,0.0784479,0.267012,0.000600812,0.288333,0.0126668,0.00790581,0.0126668,0.5865,0.0516308,0.265831,0.216619,0.0001,1e-05
20,65.4209,0.0737494,0.260807,0.000597405,0.307129,0.0160344,0.0101604,0.0160344,0.56125,0.0633632,0.260009,0.233624,0.0001,1e-05
21,68.6944,0.0683489,0.26366,0.00056368,0.255404,0.0222807,0.0135009,0.0222807,0.603,0.0575359,0.255032,0.2186,0.0001,1e-05
22,72.0038,0.058465,0.257526,0.000525895,0.222425,0.027246,0.0178445,0.027246,0.619625,0.0500474,0.253633,0.207092,0.0001,1e-05
23,75.3779,0.0506198,0.249177,0.000526092,0.211953,0.0596833,0.038812,0.0596833,0.619375,0.0433724,0.249554,0.188026,0.0001,1e-05
24,78.5872,0.0524598,0.245898,0.000524384,0.192174,0.101577,0.0582152,0.101577,0.52925,0.0597484,0.247361,0.251677,0.0001,1e-05
