epoch,time,train/loss_bbox,train/loss_ce,train/loss_continuity_1d,train/loss_giou,metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(B),metrics/recall(B),val/loss_bbox,val/loss_ce,val/loss_giou,lr/pg0,lr/pg1
1,3.70795,2.40428,1.76055,0.00836395,1.85293,0,0,0,0,0.562518,1.31771,1.27913,0.0001,1e-05
2,6.9724,0.599423,1.19628,0.0076006,1.27381,0,0,0,0,0.248417,0.9885,0.831557,0.0001,1e-05
3,10.0245,0.257704,0.870104,0.00713968,0.794354,0,0,0,0,0.147293,0.60852,0.526992,0.0001,1e-05
4,13.0864,0.203102,0.53649,0.00657774,0.61885,0,0,0,0,0.111998,0.429597,0.37923,0.0001,1e-05
5,16.4227,0.156756,0.413397,0.00590786,0.47828,0,0,0,0,0.115801,0.380692,0.421979,0.0001,1e-05
6,19.5043,0.114185,0.373847,0.00546605,0.392825,0,0,0,0,0.113708,0.356293,0.381558,0.0001,1e-05
7,22.7614,0.13433,0.348649,0.00499672,0.41671,0,0,0,0,0.162094,0.343612,0.495186,0.0001,1e-05
8,25.8693,0.129474,0.332947,0.00481574,0.414574,0,0,0,0,0.130535,0.335346,0.424905,0.0001,1e-05
9,28.8806,0.110286,0.32291,0.00469081,0.353187,0.00148418,0.000663997,0.00148418,0.065625,0.0746352,0.327935,0.301575,0.0001,1e-05
10,32.1158,0.086265,0.316584,0.00434638,0.312863,0.00567054,0.00191833,0.00567054,0.15,0.0768299,0.319975,0.289513,0.0001,1e-05
11,35.5304,0.0824557,0.309152,0.00391806,0.273516,0.0362009,0.0140329,0.0362009,0.462875,0.0644467,0.310594,0.233178,0.0001,1e-05
12,38.9277,0.0672433,0.290866,0.00384209,0.25511,0.029202,0.0156257,0.029202,0.62775,0.0687864,0.303543,0.256369,0.0001,1e-05
13,42.1662,0.080568,0.285421,0.00359461,0.307746,0.0328395,0.0132082,0.0328395,0.565375,0.105891,0.293847,0.392525,0.0001,1e-05
14,45.4537,0.109872,0.288174,0.0035861,0.38401,0.04943,0.0209496,0.04943,0.566125,0.102539,0.287775,0.357318,0.0001,1e-05
15,48.7775,0.0839918,0.274819,0.00357281,0.344846,0.070552,0.0300686,0.070552,0.54225,0.0736019,0.283089,0.315496,0.0001,1e-05
16,51.8927,0.061159,0.275736,0.00349751,0.228639,0.0361799,0.0207898,0.0361799,0.58375,0.0624425,0.283533,0.233606,0.0001,1e-05
17,55.1061,0.0512977,0.281082,0.00345514,0.211901,0.0347368,0.012988,0.0347368,0.5335,0.062783,0.278986,0.298104,0.0001,1e-05
18,58.4592,0.121748,0.27287,0.00326337,0.324739,0.0323186,0.0150309,0.0323186,0.57175,0.0510783,0.272468,0.218387,0.0001,1e-05
19,61.6527,0.0541331,0.266761,0.0032003,0.214329,0.022445,0.0138305,0.022445,0.52875,0.0636919,0.268213,0.249663,0.0001,1e-05
20,64.989,0.0635443,0.261524,0.00306744,0.237039,0.0515029,0.0128423,0.0515029,0.52025,0.0527717,0.264968,0.203372,0.0001,1e-05
21,68.214,0.0636816,0.265167,0.0030801,0.2255,0.0575895,0.0277158,0.0575895,0.59875,0.0456697,0.262068,0.194897,0.0001,1e-05
22,71.3401,0.0551535,0.258555,0.00313918,0.196664,0.0298284,0.0137875,0.0298284,0.604625,0.0595833,0.25839,0.245578,0.0001,1e-05
23,74.6072,0.0513035,0.256628,0.00308851,0.206522,0.0530855,0.0134466,0.0530855,0.501375,0.0784708,0.254483,0.323669,0.0001,1e-05
24,77.9447,0.121582,0.248889,0.00277535,0.345565,0.0389078,0.0204589,0.0389078,0.66,0.0636744,0.247755,0.247147,0.0001,1e-05
25,81.1699,0.0549649,0.23713,0.00298688,0.21847,0.0331003,0.0184153,0.0331003,0.646,0.055602,0.244704,0.234046,0.0001,1e-05
26,84.3413,0.0572207,0.239355,0.00296032,0.209284,0.0346675,0.0207791,0.0346675,0.67475,0.0593183,0.245731,0.235669,0.0001,1e-05
27,87.4474,0.0627762,0.245623,0.00271701,0.22724,0.0531276,0.0330899,0.0531276,0.748125,0.0506209,0.246412,0.204775,0.0001,1e-05
28,90.822,0.054654,0.250769,0.00256366,0.207855,0.0538458,0.0304075,0.0538458,0.7255,0.0554733,0.248212,0.19361,0.0001,1e-05
29,94.0594,0.0511225,0.247946,0.00254339,0.209779,0.0467512,0.0308722,0.0467512,0.748625,0.0506419,0.246058,0.241099,0.0001,1e-05
30,97.4854,0.0505515,0.251836,0.0025058,0.195544,0.0555094,0.0310041,0.0555094,0.780375,0.046986,0.242342,0.200986,0.0001,1e-05
31,100.608,0.04661,0.246514,0.00253462,0.193695,0.0598871,0.028328,0.0598871,0.774125,0.0572354,0.243063,0.212211,0.0001,1e-05
32,103.821,0.0509973,0.241473,0.00250323,0.186802,0.0521809,0.0300467,0.0521809,0.79925,0.0457093,0.244348,0.167453,0.0001,1e-05
33,107.142,0.0463674,0.241697,0.00238924,0.177106,0.0362638,0.023378,0.0362638,0.78075,0.0481133,0.240164,0.196748,0.0001,1e-05
34,110.391,0.0535877,0.236618,0.00233331,0.203657,0.0338954,0.0206264,0.0338954,0.690625,0.0627798,0.236199,0.273701,0.0001,1e-05
35,113.552,0.050593,0.240285,0.00236033,0.209531,0.0363517,0.0222808,0.0363517,0.745,0.0435088,0.23618,0.174937,0.0001,1e-05
36,116.858,0.0509365,0.238718,0.00227686,0.198035,0.0346104,0.0218751,0.0346104,0.743,0.0499369,0.23476,0.200205,0.0001,1e-05
37,120.332,0.107455,0.240517,0.00210521,0.256833,0.0357575,0.0267761,0.0357575,0.785125,0.0447249,0.231177,0.169497,0.0001,1e-05
38,123.66,0.0457026,0.236177,0.00223973,0.168146,0.0372394,0.0255151,0.0372394,0.704375,0.0593154,0.232087,0.223871,0.0001,1e-05
39,126.924,0.0545144,0.243999,0.00225912,0.220696,0.0346405,0.0222098,0.0346405,0.652375,0.049421,0.235112,0.226427,0.0001,1e-05
40,130.104,0.0603856,0.242781,0.00224088,0.247593,0.0339231,0.0248975,0.0339231,0.7935,0.0387017,0.231334,0.194439,0.0001,1e-05
41,133.366,0.057919,0.23212,0.00235262,0.22046,0.0374768,0.0255718,0.0374768,0.759875,0.0571325,0.22774,0.228854,0.0001,1e-05
42,136.721,0.0551693,0.23429,0.0021263,0.195515,0.0439691,0.0260699,0.0439691,0.745125,0.0705872,0.227269,0.262488,0.0001,1e-05
43,140.063,0.0534661,0.22954,0.0022014,0.211506,0.0497942,0.034988,0.0497942,0.84625,0.0435542,0.225926,0.175444,0.0001,1e-05
