epoch,time,train/loss_bbox,train/loss_ce,train/loss_giou,metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(B),metrics/recall(B),val/loss_bbox,val/loss_ce,val/loss_giou,lr/pg0,lr/pg1
1,4.35086,2.04311,1.77569,1.56884,0.0105281,0.00361162,0.0105281,0.178,0.318265,1.36414,0.989643,0.0001,1e-05
2,8.31391,0.301322,1.05984,0.92891,0.0288627,0.00743321,0.0288627,0.14,0.201404,0.842429,0.687243,0.0001,1e-05
3,12.1639,0.17686,0.688848,0.586321,0.0304093,0.0178417,0.0304093,0.208,0.13401,0.529885,0.442769,0.0001,1e-05
4,16.3912,0.202312,0.44922,0.586569,0.0303976,0.0227692,0.0303976,0.266,0.154021,0.405959,0.539348,0.0001,1e-05
5,20.51,0.19048,0.397631,0.585544,0.0339351,0.0181792,0.0339351,0.258,0.155376,0.408443,0.461814,0.0001,1e-05
6,24.6685,0.118225,0.376812,0.382891,0.0340181,0.0115674,0.0340181,0.28,0.126571,0.340284,0.433545,0.0001,1e-05
7,28.7195,0.111635,0.326259,0.384803,0.0369144,0.00953845,0.0369144,0.252,0.153867,0.317142,0.447073,0.0001,1e-05
8,32.6716,0.121752,0.305875,0.39604,0.050848,0.0214816,0.050848,0.328,0.0886946,0.308685,0.305553,0.0001,1e-05
9,36.8164,0.100866,0.297731,0.356098,0.0449378,0.0206328,0.0449378,0.36,0.0783152,0.294838,0.299665,0.0001,1e-05
10,40.7728,0.132698,0.293083,0.390275,0.0650015,0.0290036,0.0650015,0.342,0.0908472,0.289752,0.365035,0.0001,1e-05
11,45.1259,0.0977414,0.287255,0.340568,0.067261,0.0346326,0.067261,0.382,0.0764744,0.283483,0.271308,0.0001,1e-05
12,48.9969,0.091901,0.287577,0.340277,0.0691939,0.0415885,0.0691939,0.39,0.0763166,0.283147,0.270825,0.0001,1e-05
13,52.9483,0.075713,0.280287,0.26553,0.0763016,0.0428248,0.0763016,0.396,0.0611931,0.276016,0.232483,0.0001,1e-05
14,57.1366,0.0741563,0.277847,0.263661,0.0517848,0.0216152,0.0517848,0.322,0.0976134,0.273482,0.339254,0.0001,1e-05
