epoch,time,train/loss_bbox,train/loss_ce,train/loss_continuity_1d,train/loss_giou,metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(B),metrics/recall(B),val/loss_bbox,val/loss_ce,val/loss_giou,lr/pg0,lr/pg1
1,4.38202,2.43852,1.76089,0.0050494,1.81428,0,0,0,0,0.603497,1.36222,1.33961,0.0001,1e-05
2,8.32074,0.562982,1.20049,0.00467135,1.33375,0,0,0,0,0.318554,0.887512,0.94254,0.0001,1e-05
3,11.7349,0.227604,0.763117,0.00443308,0.708961,0,0,0,0,0.148226,0.562952,0.539915,0.0001,1e-05
4,15.3121,0.196938,0.521293,0.00411488,0.63021,0,0,0,0,0.166214,0.437318,0.562448,0.0001,1e-05
5,19.1282,0.163514,0.437359,0.00375046,0.506161,0,0,0,0,0.12666,0.397541,0.477528,0.0001,1e-05
6,22.7459,0.121735,0.416379,0.00350806,0.39069,0,0,0,0,0.113291,0.389541,0.392974,0.0001,1e-05
7,26.6529,0.109357,0.379519,0.00323859,0.390499,6.50159e-05,1.30032e-05,6.50159e-05,0.00625,0.167462,0.350009,0.587262,0.0001,1e-05
8,30.3378,0.138484,0.339933,0.00313435,0.48623,0.000821135,0.000158441,0.000821135,0.034375,0.110363,0.333849,0.394006,0.0001,1e-05
9,33.7842,0.113663,0.323189,0.00304482,0.35768,0.00105688,0.00015707,0.00105688,0.0375,0.149669,0.325024,0.500941,0.0001,1e-05
10,37.5096,0.10113,0.320849,0.00281511,0.350621,0.00622433,0.00357232,0.00622433,0.334375,0.0725929,0.319923,0.276696,0.0001,1e-05
11,41.4138,0.0874912,0.310859,0.00255792,0.283924,0.0490472,0.0192134,0.0490472,0.320125,0.0858046,0.313518,0.365645,0.0001,1e-05
12,45.2963,0.0761151,0.296373,0.00251193,0.279079,0.063591,0.0332936,0.063591,0.585625,0.0765939,0.308061,0.271219,0.0001,1e-05
13,49.2701,0.0723922,0.296504,0.00236666,0.252495,0.0449796,0.0200953,0.0449796,0.56275,0.110957,0.305049,0.357277,0.0001,1e-05
14,53.0544,0.0829755,0.297858,0.00235476,0.291504,0.0284117,0.0159937,0.0284117,0.71275,0.0671586,0.299298,0.245247,0.0001,1e-05
15,56.9768,0.0713464,0.28779,0.00232789,0.267796,0.0132085,0.00695422,0.0132085,0.6045,0.0904556,0.294668,0.363911,0.0001,1e-05
16,60.6651,0.0673555,0.28586,0.002273,0.275855,0.0104137,0.00457798,0.0104137,0.4675,0.0817845,0.288651,0.347873,0.0001,1e-05
17,64.3373,0.055486,0.284205,0.00224598,0.233218,0.026286,0.0105887,0.026286,0.506625,0.0577791,0.28277,0.225528,0.0001,1e-05
18,68.1919,0.127467,0.279948,0.00210926,0.301935,0.0247679,0.0148209,0.0247679,0.443125,0.053213,0.281224,0.224951,0.0001,1e-05
19,71.8974,0.0566234,0.279683,0.00202582,0.220698,0.0217967,0.0130429,0.0217967,0.40275,0.0691896,0.276628,0.277651,0.0001,1e-05
20,75.867,0.0658954,0.278762,0.00193446,0.236028,0.02132,0.0124375,0.02132,0.401875,0.0532896,0.27306,0.209649,0.0001,1e-05
21,79.6436,0.0671695,0.272164,0.00191877,0.242736,0.020301,0.0110886,0.020301,0.39725,0.0484192,0.269926,0.189481,0.0001,1e-05
22,83.2841,0.0699964,0.266303,0.00195754,0.257205,0.0232748,0.0139435,0.0232748,0.441375,0.0697289,0.262881,0.261051,0.0001,1e-05
23,87.1479,0.0614357,0.264041,0.00192093,0.233478,0.0200731,0.0116793,0.0200731,0.465625,0.040364,0.259273,0.177427,0.0001,1e-05
24,91.0598,0.105008,0.26017,0.00172523,0.295372,0.0304525,0.0131025,0.0304525,0.45675,0.0667912,0.254487,0.27224,0.0001,1e-05
25,94.9291,0.047136,0.253325,0.00186296,0.188411,0.0449831,0.0194791,0.0449831,0.508375,0.0466685,0.249944,0.198704,0.0001,1e-05
26,98.6812,0.057874,0.254164,0.0018829,0.216469,0.0385213,0.0124106,0.0385213,0.51175,0.0447197,0.247884,0.220432,0.0001,1e-05
27,102.434,0.0512814,0.255179,0.00178861,0.197238,0.0441905,0.0251581,0.0441905,0.594125,0.0512181,0.245073,0.2279,0.0001,1e-05
28,106.295,0.0465702,0.248187,0.0017218,0.193451,0.0448178,0.0261987,0.0448178,0.53275,0.050081,0.242515,0.210561,0.0001,1e-05
29,110.04,0.0576349,0.239256,0.00173732,0.218383,0.0518359,0.024367,0.0518359,0.51175,0.0513476,0.241125,0.203601,0.0001,1e-05
30,113.882,0.057127,0.242517,0.00172136,0.218252,0.0403821,0.0220833,0.0403821,0.537,0.0635263,0.238007,0.250999,0.0001,1e-05
31,117.77,0.0459114,0.242433,0.00173918,0.182395,0.061282,0.0276778,0.061282,0.563375,0.0404373,0.238489,0.177462,0.0001,1e-05
32,121.536,0.0459825,0.238511,0.00170341,0.16983,0.0652868,0.0357144,0.0652868,0.570875,0.0419977,0.238411,0.176215,0.0001,1e-05
33,125.435,0.0501487,0.239137,0.0016387,0.197313,0.04685,0.0234031,0.04685,0.60125,0.0575476,0.236155,0.279242,0.0001,1e-05
34,129.462,0.051873,0.234172,0.00159715,0.216521,0.0825441,0.0451711,0.0825441,0.645375,0.0545071,0.232941,0.241908,0.0001,1e-05
35,133.19,0.0443527,0.235843,0.00161645,0.191011,0.103839,0.056234,0.103839,0.742875,0.0380447,0.23318,0.161172,0.0001,1e-05
36,137.029,0.0558181,0.235849,0.00155731,0.211273,0.100228,0.059097,0.100228,0.7875,0.0373024,0.232104,0.166311,0.0001,1e-05
37,141.102,0.0469979,0.232826,0.00144713,0.183232,0.0979295,0.0597109,0.0979295,0.754625,0.0568374,0.229677,0.234195,0.0001,1e-05
38,145.025,0.0559678,0.228116,0.00152211,0.217258,0.0958206,0.0612976,0.0958206,0.809,0.0459979,0.228261,0.187481,0.0001,1e-05
