epoch,time,train/loss_bbox,train/loss_ce,train/loss_continuity_1d,train/loss_continuity_2d,train/loss_giou,metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(B),metrics/recall(B),val/loss_bbox,val/loss_ce,val/loss_giou,lr/pg0,lr/pg1
1,35.6452,0.255746,0.59146,0.00109371,0.000285322,0.656175,0.00485349,0.00262901,0.0120968,0.04,0.120613,0.307226,0.437598,0.0001,1e-05
2,72.3715,0.127395,0.275424,0.0018607,0.000406411,0.425711,0.0256421,0.0129349,0.0241935,0.32,0.10286,0.271463,0.404827,0.0001,1e-05
3,108.276,0.0970902,0.245601,0.00215146,0.000449555,0.378462,0.0355642,0.015898,0.0625,0.2,0.10896,0.248066,0.381778,0.0001,1e-05
4,143.601,0.100534,0.239393,0.00262129,0.000544547,0.373313,0.0582131,0.0269617,0.125,0.16,0.096372,0.249062,0.374974,0.0001,1e-05
5,178.654,0.0924508,0.245178,0.00273722,0.000558304,0.340682,0.107417,0.0519078,0.245902,0.2,0.085888,0.236481,0.346859,0.0001,1e-05
6,212.835,0.0818327,0.233793,0.00256358,0.000515117,0.302344,0.104714,0.0536098,0.186047,0.213333,0.0919773,0.229683,0.367192,0.0001,1e-05
7,246.827,0.0856075,0.219224,0.00273619,0.000530038,0.319801,0.136593,0.077213,0.372549,0.253333,0.0647057,0.231907,0.268445,0.0001,1e-05
8,280.79,0.0845396,0.217163,0.00264249,0.000528466,0.327053,0.228496,0.119501,0.242424,0.213333,0.0723125,0.199033,0.289976,0.0001,1e-05
9,315.764,0.0965691,0.183791,0.0025359,0.000515747,0.345915,0.2661,0.129168,0.311475,0.253333,0.0818288,0.194021,0.328408,0.0001,1e-05
10,349.983,0.085039,0.190354,0.00232478,0.000487698,0.322538,0.160547,0.0897651,0.21875,0.28,0.0856962,0.177986,0.329006,0.0001,1e-05
11,383.311,0.0882104,0.195151,0.00203638,0.000447611,0.315739,0.218687,0.132318,0.283951,0.306667,0.0787126,0.173365,0.307518,0.0001,1e-05
12,417.652,0.0884386,0.190099,0.0017011,0.000395633,0.32913,0.276202,0.158284,0.260504,0.413333,0.0939625,0.157358,0.360153,0.0001,1e-05
13,453.139,0.0964106,0.16914,0.00149789,0.000372949,0.347643,0.372601,0.20694,0.378378,0.373333,0.118088,0.13069,0.44831,0.0001,1e-05
14,487.704,0.0977321,0.136027,0.00136677,0.000348175,0.356637,0.367438,0.216913,0.508475,0.4,0.0780166,0.141832,0.320734,0.0001,1e-05
15,524.56,0.0976723,0.144177,0.00127186,0.000332047,0.354896,0.502987,0.281326,0.416667,0.666667,0.0982434,0.124707,0.369833,0.0001,1e-05
16,559.361,0.100837,0.137059,0.00112254,0.000305979,0.360526,0.723051,0.364951,0.638554,0.706667,0.0891941,0.137518,0.359474,0.0001,1e-05
17,593.742,0.106217,0.112127,0.00114031,0.000310103,0.398329,0.732487,0.301425,0.674699,0.746667,0.119581,0.118157,0.477945,0.0001,1e-05
18,626.366,0.105903,0.115896,0.00118984,0.000325255,0.387794,0.743102,0.388481,0.701299,0.72,0.110497,0.0979005,0.428044,0.0001,1e-05
19,661.126,0.103094,0.0991705,0.00110014,0.000311514,0.39527,0.872096,0.472335,0.867647,0.786667,0.109137,0.080737,0.445125,0.0001,1e-05
20,696.302,0.106518,0.0953665,0.000926957,0.000276732,0.402452,0.873544,0.528636,0.878788,0.773333,0.0948264,0.07141,0.379562,0.0001,1e-05
21,732.806,0.102341,0.0798669,0.000905328,0.00027398,0.396198,0.839717,0.455269,0.7625,0.813333,0.0981625,0.0729351,0.404037,0.0001,1e-05
22,766.717,0.0981218,0.0756044,0.000969017,0.000291998,0.396521,0.893806,0.496101,0.828947,0.84,0.0964797,0.0435437,0.423939,0.0001,1e-05
23,800.472,0.0998038,0.0662327,0.000948565,0.000287839,0.410114,0.919051,0.535687,0.914286,0.853333,0.110719,0.0514453,0.438676,0.0001,1e-05
24,836.715,0.101343,0.0567477,0.000954982,0.00029002,0.398589,0.935096,0.464068,0.924242,0.813333,0.130128,0.045091,0.515333,0.0001,1e-05
25,871.188,0.0959005,0.0538238,0.00101146,0.000299073,0.396007,0.94017,0.620736,0.9,0.84,0.0925891,0.0430644,0.365726,0.0001,1e-05
26,905.521,0.102891,0.0498637,0.000986893,0.000295632,0.412598,0.933034,0.577685,0.927536,0.853333,0.107302,0.0433933,0.416613,0.0001,1e-05
27,938.805,0.105209,0.047417,0.00105147,0.000315124,0.416146,0.945913,0.43924,0.887324,0.84,0.111667,0.0419741,0.521748,0.0001,1e-05
28,972.531,0.104564,0.0440798,0.000917265,0.000293138,0.423243,0.934267,0.564981,0.891892,0.88,0.0905205,0.0354719,0.396723,0.0001,1e-05
29,1007.46,0.104599,0.0466872,0.000815363,0.000275122,0.421325,0.909293,0.567365,0.876712,0.853333,0.0940802,0.0464916,0.384396,0.0001,1e-05
