epoch,time,train/loss_bbox,train/loss_ce,train/loss_continuity_1d,train/loss_continuity_2d,train/loss_giou,metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(B),metrics/recall(B),val/loss_bbox,val/loss_ce,val/loss_giou,lr/pg0,lr/pg1
1,34.7409,0.251106,0.589137,0.000276958,0.000509795,0.656363,0.00375936,0.00192996,0.00571312,0.373333,0.111245,0.30914,0.462074,0.0001,1e-05
2,68.6561,0.108728,0.281338,0.000378022,0.00065772,0.399536,0.0283666,0.0141193,0.0775862,0.12,0.0929202,0.271054,0.366153,0.0001,1e-05
3,103.026,0.0912459,0.261027,0.000444164,0.000769435,0.349587,0.0905619,0.032353,0.25,0.146667,0.115908,0.245444,0.454701,0.0001,1e-05
4,135.625,0.0940818,0.245673,0.000534677,0.000918514,0.352681,0.0685445,0.0359206,0.0846561,0.213333,0.0758448,0.249685,0.306322,0.0001,1e-05
5,168.536,0.0839035,0.237608,0.000624057,0.00106686,0.324938,0.106389,0.0672711,0.225352,0.213333,0.0752093,0.241772,0.315384,0.0001,1e-05
6,201.293,0.0882752,0.237952,0.000589701,0.00100952,0.329006,0.100092,0.0518563,0.366667,0.146667,0.102869,0.242639,0.368064,0.0001,1e-05
7,232.036,0.0817913,0.238758,0.000526105,0.000897591,0.308707,0.116121,0.0571594,0.146067,0.173333,0.0742102,0.240884,0.307606,0.0001,1e-05
8,262.577,0.0757411,0.232173,0.00046292,0.000778974,0.281655,0.0952835,0.0344866,0.168142,0.253333,0.0830907,0.23285,0.35855,0.0001,1e-05
9,293.237,0.0749269,0.227553,0.000393607,0.000653856,0.288291,0.162793,0.0998113,0.222222,0.213333,0.0876322,0.222016,0.344036,0.0001,1e-05
10,325.219,0.0725256,0.215549,0.000366252,0.000605217,0.288878,0.152294,0.0657806,0.342857,0.16,0.0834649,0.21951,0.347058,0.0001,1e-05
11,356.818,0.0776908,0.212495,0.000352157,0.000583333,0.293782,0.153371,0.0809175,0.285714,0.133333,0.0694464,0.231903,0.294296,0.0001,1e-05
12,387.565,0.0738495,0.223572,0.000368681,0.000609512,0.285973,0.255306,0.120812,0.134831,0.48,0.063028,0.222404,0.258505,0.0001,1e-05
13,420.705,0.0718518,0.210255,0.000354305,0.000584996,0.288001,0.21949,0.10697,0.240385,0.333333,0.0901984,0.202484,0.371782,0.0001,1e-05
14,452.027,0.0748816,0.204416,0.000324919,0.000534718,0.293703,0.218219,0.121073,0.288462,0.2,0.0759401,0.199969,0.314745,0.0001,1e-05
15,484.691,0.0786109,0.191256,0.000352561,0.000580985,0.29752,0.202674,0.118897,0.222222,0.32,0.0770977,0.176096,0.344753,0.0001,1e-05
16,515.401,0.0803594,0.181328,0.000339906,0.000558795,0.305927,0.246248,0.131112,0.5625,0.36,0.0845247,0.170526,0.396515,0.0001,1e-05
17,547.513,0.0863323,0.161514,0.00031556,0.000514522,0.328184,0.472834,0.216552,1,0.333333,0.0867533,0.157724,0.35274,0.0001,1e-05
18,579.795,0.0858806,0.162272,0.000271923,0.000434942,0.324308,0.502081,0.198423,0.630435,0.386667,0.0967888,0.177955,0.382331,0.0001,1e-05
19,610.219,0.101073,0.159866,0.000246925,0.000392065,0.354483,0.697924,0.321836,0.822222,0.493333,0.112608,0.134882,0.448917,0.0001,1e-05
20,642.327,0.104111,0.131322,0.000242184,0.000382757,0.366494,0.738233,0.400107,0.469231,0.813333,0.0956474,0.110754,0.386156,0.0001,1e-05
21,676.064,0.102782,0.123463,0.000249428,0.000395517,0.377972,0.760133,0.425449,0.62766,0.786667,0.101362,0.0977981,0.401224,0.0001,1e-05
22,710.76,0.0965636,0.109142,0.00023238,0.000368016,0.370756,0.721201,0.36127,0.602151,0.746667,0.109826,0.0984744,0.430823,0.0001,1e-05
23,743.399,0.103979,0.0952553,0.000230402,0.000361395,0.387038,0.825751,0.432681,0.75,0.76,0.110934,0.0734056,0.482371,0.0001,1e-05
24,777.257,0.100706,0.0880487,0.000253108,0.000398783,0.390198,0.800655,0.427876,0.763158,0.773333,0.103948,0.0713371,0.454655,0.0001,1e-05
25,810.077,0.093901,0.080025,0.000264125,0.0004187,0.371855,0.803031,0.401647,0.769231,0.8,0.108186,0.0750035,0.4802,0.0001,1e-05
26,841.786,0.102116,0.0739411,0.00024365,0.000382029,0.398931,0.889812,0.510915,0.871429,0.813333,0.118075,0.061925,0.461849,0.0001,1e-05
27,875.682,0.116273,0.0590063,0.000225366,0.000349068,0.428952,0.888043,0.444849,0.895522,0.8,0.105851,0.0710697,0.452504,0.0001,1e-05
28,907.75,0.109174,0.0545609,0.000229113,0.000355235,0.437934,0.891048,0.452481,0.871429,0.813333,0.104925,0.053816,0.474638,0.0001,1e-05
29,938.971,0.106459,0.0628083,0.000220444,0.000340857,0.423921,0.902822,0.461669,0.939394,0.826667,0.113117,0.0369028,0.490691,0.0001,1e-05
30,969.968,0.0938333,0.058213,0.00022634,0.000350731,0.400902,0.936625,0.489781,0.902778,0.866667,0.105198,0.0492621,0.484494,0.0001,1e-05
31,1000.59,0.105575,0.0539329,0.000241448,0.000376392,0.422317,0.779028,0.367908,0.730337,0.866667,0.115958,0.0541488,0.546064,0.0001,1e-05
32,1031.41,0.101172,0.0518971,0.000230964,0.000355816,0.432822,0.87916,0.425441,0.842105,0.853333,0.112308,0.0446959,0.513808,0.0001,1e-05
33,1061.65,0.100684,0.0464663,0.000225265,0.000346207,0.418233,0.920597,0.572824,0.848101,0.893333,0.0943036,0.028535,0.383083,0.0001,1e-05
34,1094.87,0.0997628,0.0387127,0.000219179,0.000335373,0.395114,0.911219,0.584701,0.88,0.88,0.0905905,0.0218498,0.38954,0.0001,1e-05
35,1126.96,0.0974484,0.0380712,0.000215386,0.000326134,0.400339,0.905706,0.452043,0.855263,0.866667,0.11286,0.0278152,0.482437,0.0001,1e-05
36,1157.63,0.0949663,0.0442867,0.000210168,0.000317568,0.403885,0.905705,0.475687,0.839506,0.906667,0.106995,0.0307015,0.455533,0.0001,1e-05
37,1188.55,0.0959837,0.0347293,0.000218933,0.000330353,0.394437,0.927182,0.514918,0.835443,0.88,0.10972,0.0282149,0.444045,0.0001,1e-05
38,1220.05,0.105389,0.0450977,0.000222505,0.000338685,0.425729,0.892093,0.490863,0.914286,0.853333,0.0957824,0.0450782,0.434393,0.0001,1e-05
39,1252.44,0.0992156,0.0370773,0.000226415,0.000343246,0.407817,0.927933,0.539146,0.902778,0.866667,0.108143,0.032695,0.451633,0.0001,1e-05
40,1285.48,0.101202,0.0325024,0.000217432,0.000328365,0.413007,0.934271,0.407588,0.85,0.906667,0.113709,0.0414331,0.533971,0.0001,1e-05
41,1318.76,0.094393,0.0303193,0.000216095,0.00032563,0.401328,0.914968,0.603332,0.887324,0.84,0.0870973,0.0427377,0.352695,0.0001,1e-05
42,1352.89,0.101137,0.0340191,0.000211761,0.000317425,0.406926,0.917157,0.539041,0.885714,0.826667,0.10242,0.043582,0.409194,0.0001,1e-05
43,1386.14,0.100039,0.0300638,0.000214681,0.000321782,0.421005,0.858059,0.545724,0.878788,0.773333,0.123474,0.0487311,0.485897,0.0001,1e-05
44,1418.67,0.0955734,0.0273997,0.000198301,0.000293426,0.406695,0.943044,0.403927,0.927536,0.853333,0.118989,0.0316853,0.554225,0.0001,1e-05
45,1450.22,0.0992406,0.0260669,0.000201051,0.000298715,0.415953,0.925759,0.523434,0.941176,0.853333,0.0916563,0.0422003,0.403752,0.0001,1e-05
46,1482.24,0.102978,0.0312769,0.000192693,0.000284468,0.418707,0.93898,0.457594,0.96875,0.826667,0.118804,0.0272366,0.528872,0.0001,1e-05
47,1512.81,0.100285,0.0262363,0.000203691,0.000302677,0.40634,0.890936,0.535161,0.926471,0.84,0.0949641,0.0285391,0.412623,0.0001,1e-05
