epoch,time,train/loss_bbox,train/loss_ce,train/loss_giou,metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(B),metrics/recall(B),val/loss_bbox,val/loss_ce,val/loss_giou,lr/pg0,lr/pg1
1,11.5019,0.494881,0.802767,0.889208,0.0200481,0.00538016,0.2,0.0533333,0.188405,0.359944,0.691724,0.0001,1e-05
2,23.2966,0.169539,0.349898,0.540625,0.0136403,0.00602837,0.039604,0.213333,0.127237,0.299804,0.482809,0.0001,1e-05
3,36.7677,0.112146,0.306352,0.428865,0.0291437,0.0120109,0.040724,0.24,0.105854,0.286154,0.443215,0.0001,1e-05
4,49.743,0.126815,0.281267,0.463885,0.0258569,0.0142641,0.0524017,0.16,0.0869609,0.265181,0.350392,0.0001,1e-05
5,62.8944,0.100254,0.269063,0.372188,0.0284234,0.0115343,0.0857143,0.2,0.117481,0.240791,0.519189,0.0001,1e-05
6,74.3725,0.106246,0.266454,0.424212,0.0241061,0.010609,0.0538117,0.16,0.12697,0.265352,0.440289,0.0001,1e-05
7,85.0667,0.0871044,0.280857,0.328667,0.0281163,0.0117865,0.0420168,0.133333,0.123338,0.273853,0.442253,0.0001,1e-05
8,96.2285,0.107099,0.274437,0.382614,0.0899917,0.0427255,0.114035,0.173333,0.0997202,0.261804,0.366279,0.0001,1e-05
9,109.118,0.0999915,0.266498,0.328217,0.0957802,0.034093,0.149123,0.226667,0.103683,0.243858,0.402773,0.0001,1e-05
10,120.056,0.111589,0.255898,0.376671,0.0635628,0.035851,0.164384,0.16,0.0914782,0.244205,0.330475,0.0001,1e-05
11,131.051,0.0837981,0.262887,0.310314,0.133334,0.0646179,0.275,0.146667,0.109028,0.258458,0.392937,0.0001,1e-05
12,144.127,0.0777992,0.26432,0.303984,0.0637913,0.0373969,0.110169,0.173333,0.0827362,0.25982,0.312854,0.0001,1e-05
13,155.371,0.0781872,0.257299,0.306606,0.122684,0.0564167,0.225806,0.0933333,0.068573,0.240817,0.279452,0.0001,1e-05
14,165.989,0.0759234,0.261429,0.288806,0.141198,0.0780496,0.189189,0.0933333,0.0879865,0.245578,0.354429,0.0001,1e-05
