epoch,time,train/loss_bbox,train/loss_ce,train/loss_giou,metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(B),metrics/recall(B),val/loss_bbox,val/loss_ce,val/loss_giou,lr/pg0,lr/pg1
1,5.8118,2.05307,1.77787,1.57361,0.010565,0.00391729,0.010565,0.188,0.337914,1.39903,0.985555,0.0001,1e-05
2,10.554,0.286514,1.17154,0.90555,0.0133677,0.00370053,0.0133677,0.186,0.205171,0.937001,0.707022,0.0001,1e-05
3,15.3823,0.177864,0.73349,0.59158,0.044654,0.0227457,0.044654,0.19,0.189273,0.500747,0.639332,0.0001,1e-05
4,20.6748,0.203086,0.447202,0.615877,0.0460144,0.022189,0.0460144,0.234,0.166382,0.392386,0.594607,0.0001,1e-05
5,26.4762,0.187718,0.380304,0.571371,0.0605206,0.0194225,0.0605206,0.186,0.196337,0.361088,0.647837,0.0001,1e-05
6,32.0246,0.128412,0.345053,0.448415,0.044504,0.0182417,0.044504,0.3,0.108519,0.331505,0.410101,0.0001,1e-05
7,37.7043,0.114328,0.316457,0.382516,0.0676123,0.0245597,0.0676123,0.342,0.11327,0.306199,0.421135,0.0001,1e-05
8,43.1325,0.0929338,0.291135,0.346933,0.0564035,0.0256682,0.0564035,0.346,0.109393,0.296026,0.400196,0.0001,1e-05
9,48.6492,0.104678,0.289952,0.403036,0.0604695,0.0202497,0.0604695,0.326,0.115674,0.28991,0.42158,0.0001,1e-05
10,54.1317,0.17378,0.281299,0.464988,0.0906666,0.0406882,0.0906666,0.366,0.087691,0.280631,0.319583,0.0001,1e-05
