test/loss_bbox,test/loss_ce,test/loss_giou,metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(B),metrics/recall(B)
0.11709291239579518,0.1849937985340754,0.39910708367824554,0.12839905373206842,0.06705663701942442,0.15757575757575756,0.3611111111111111
