epoch,time,train/loss_bbox,train/loss_ce,train/loss_continuity_1d,train/loss_continuity_2d,train/loss_giou,metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(B),metrics/recall(B),val/loss_bbox,val/loss_ce,val/loss_giou,lr/pg0,lr/pg1
1,29.0269,0.257226,0.567631,0.00122114,0.000543547,0.6571,0.00408559,0.00173103,0.00958466,0.2,0.146975,0.290002,0.517938,0.0001,1e-05
2,58.1749,0.141751,0.280572,0.00168557,0.000787228,0.466747,0.0300829,0.011568,0.15625,0.133333,0.145439,0.253101,0.539589,0.0001,1e-05
3,88.7846,0.107184,0.251967,0.00208226,0.000996939,0.383166,0.03826,0.0231932,0.0494297,0.173333,0.0907637,0.255177,0.385621,0.0001,1e-05
4,119.159,0.0975693,0.252383,0.00228923,0.00110638,0.355445,0.0754875,0.0396265,0.144231,0.2,0.102917,0.229039,0.432863,0.0001,1e-05
5,149.768,0.108611,0.240725,0.00225267,0.00110469,0.378047,0.121791,0.0652369,0.179688,0.306667,0.100149,0.246836,0.363575,0.0001,1e-05
6,180.549,0.0964416,0.228139,0.00175404,0.000879117,0.354645,0.111463,0.0575677,0.145833,0.28,0.0917666,0.228844,0.354968,0.0001,1e-05
7,209.052,0.0942374,0.225897,0.00159308,0.000801432,0.35109,0.136393,0.0612919,0.113333,0.226667,0.0954323,0.238004,0.347031,0.0001,1e-05
8,237.625,0.0826892,0.231804,0.00144703,0.000737394,0.308622,0.10155,0.0415465,0.130435,0.28,0.123398,0.240591,0.456176,0.0001,1e-05
9,266.166,0.0806497,0.220242,0.00144389,0.000735688,0.293773,0.154629,0.0893849,0.306122,0.2,0.0620015,0.231345,0.251316,0.0001,1e-05
10,295.827,0.0773129,0.224865,0.00141133,0.00072572,0.296499,0.314004,0.161699,0.313953,0.36,0.0894083,0.206795,0.323403,0.0001,1e-05
11,326.506,0.0885779,0.21181,0.00123552,0.00064613,0.310411,0.19702,0.111463,0.4,0.186667,0.0697599,0.227785,0.268999,0.0001,1e-05
12,355.003,0.104005,0.217947,0.00176986,0.000890227,0.361226,0.234506,0.118429,0.272727,0.36,0.0675917,0.23369,0.279512,0.0001,1e-05
13,384.095,0.0878889,0.190347,0.00160525,0.00081984,0.332889,0.232566,0.139688,0.370968,0.306667,0.080774,0.197901,0.317318,0.0001,1e-05
14,413.158,0.088506,0.183744,0.00122444,0.00064801,0.327321,0.288079,0.191475,0.402985,0.36,0.08583,0.158609,0.333118,0.0001,1e-05
15,443.314,0.0948423,0.155279,0.00114415,0.000614934,0.341698,0.418228,0.194975,0.694444,0.333333,0.120936,0.139134,0.454825,0.0001,1e-05
16,473.85,0.117268,0.135389,0.00105617,0.000582607,0.39361,0.637565,0.346295,0.581081,0.573333,0.092571,0.133014,0.366032,0.0001,1e-05
17,504.355,0.113925,0.136632,0.00104229,0.000576732,0.380275,0.742338,0.417177,0.504274,0.786667,0.101647,0.107346,0.384298,0.0001,1e-05
18,535.099,0.0976179,0.131719,0.00100291,0.000568318,0.364264,0.821033,0.464749,0.686747,0.76,0.0931676,0.101258,0.381358,0.0001,1e-05
19,565.46,0.0956517,0.121647,0.000870555,0.00049977,0.369798,0.850002,0.441591,0.929825,0.706667,0.108854,0.078408,0.453376,0.0001,1e-05
20,594.334,0.0993579,0.105546,0.000775713,0.000450361,0.383004,0.906173,0.529426,0.776471,0.88,0.102389,0.0598917,0.421031,0.0001,1e-05
21,624.748,0.113521,0.0877048,0.000707146,0.00041746,0.407941,0.890747,0.57093,0.794872,0.826667,0.0955126,0.0596098,0.394598,0.0001,1e-05
22,655.479,0.114012,0.0791097,0.000696996,0.000415988,0.445312,0.917762,0.44491,0.915493,0.866667,0.104863,0.0553597,0.46613,0.0001,1e-05
23,684.521,0.105769,0.0708499,0.000648064,0.000391598,0.429333,0.897523,0.560544,0.931034,0.72,0.105459,0.0496668,0.406265,0.0001,1e-05
24,713.253,0.105666,0.0594852,0.000615513,0.000373195,0.422631,0.914051,0.53096,0.920635,0.773333,0.103788,0.0425693,0.421958,0.0001,1e-05
25,742.1,0.103752,0.0593139,0.000640547,0.000385548,0.424564,0.909117,0.505405,0.873239,0.826667,0.0992592,0.0427895,0.437124,0.0001,1e-05
26,770.87,0.097945,0.0571661,0.000654836,0.000394292,0.400052,0.923788,0.557734,0.910448,0.813333,0.0914808,0.0538658,0.384564,0.0001,1e-05
27,799.491,0.110122,0.0550924,0.000691565,0.000414864,0.438345,0.896857,0.433794,0.882353,0.8,0.0996965,0.0513533,0.499576,0.0001,1e-05
28,828.102,0.103214,0.0477366,0.000657161,0.00040016,0.408952,0.871664,0.357617,0.898305,0.706667,0.115915,0.0586075,0.554733,0.0001,1e-05
29,856.864,0.109041,0.0445042,0.000634344,0.000388548,0.432981,0.936658,0.557648,0.9,0.84,0.103832,0.0574055,0.400157,0.0001,1e-05
30,885.668,0.0993155,0.0451003,0.000599737,0.000370981,0.407324,0.930382,0.557744,0.860759,0.906667,0.091481,0.0502855,0.400629,0.0001,1e-05
31,914.633,0.101485,0.0383488,0.000551651,0.000348365,0.41571,0.93544,0.548663,0.883117,0.906667,0.0934319,0.0331402,0.416682,0.0001,1e-05
32,943.081,0.0979453,0.0417416,0.000496161,0.000319662,0.407651,0.900844,0.550476,0.911765,0.826667,0.0927413,0.046437,0.401473,0.0001,1e-05
33,971.807,0.0981575,0.0463468,0.000563649,0.000356992,0.399275,0.836207,0.381062,0.909091,0.8,0.120525,0.0459565,0.566827,0.0001,1e-05
34,1000.97,0.10518,0.0380581,0.000517153,0.000331816,0.430038,0.929326,0.517969,0.928571,0.866667,0.108678,0.033388,0.440806,0.0001,1e-05
35,1029.66,0.0975253,0.0388423,0.000486829,0.000318611,0.417195,0.955538,0.511491,0.954545,0.84,0.134294,0.0261027,0.493951,0.0001,1e-05
36,1058.27,0.10492,0.03988,0.000521522,0.000334417,0.430849,0.943014,0.495807,0.9,0.84,0.122967,0.0291612,0.501149,0.0001,1e-05
37,1087.29,0.0992784,0.0337035,0.000467478,0.000306377,0.409947,0.873067,0.440102,0.920635,0.773333,0.0996342,0.0392016,0.469744,0.0001,1e-05
38,1116.34,0.103301,0.0424938,0.000500765,0.000323117,0.431522,0.929872,0.564648,0.890411,0.866667,0.0913571,0.0325155,0.395844,0.0001,1e-05
39,1145.64,0.0994699,0.0393837,0.000524785,0.000334072,0.413849,0.928172,0.519204,0.902778,0.866667,0.107412,0.0260281,0.460993,0.0001,1e-05
40,1175.01,0.104421,0.0357005,0.000531174,0.000339407,0.425028,0.901993,0.409425,0.876712,0.853333,0.11877,0.046632,0.513495,0.0001,1e-05
41,1203.99,0.0998104,0.031314,0.000505747,0.00032756,0.409981,0.90799,0.534342,0.910448,0.813333,0.10027,0.0479281,0.420335,0.0001,1e-05
